"","V1","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"2",2,2,6,6,12,0.00024,8e-05,0.00012,2,0,2,3,5,8e-05,4e-05,5e-05,3825,11375,15200,0.153,0.151666666666667,0.152,0,1,0,0,21168,63615,2,3,5,8e-05,4e-05,5e-05,3826,11379,3826,11380,15206,0.15304,0.151733333333333,0.15206,1,0,1,4e-05,0,1e-05,724,2186,2910,0.02896,0.0291466666666667,0.0291,725,2186,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.495694200351494,0.495649881360401,1,1,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"equal",-0.45,-0.45,-0.5,-0.504305799648506,-0.283333333333333,-0.280563645708412,-0.0833333333333334,-0.0817543796335038,5e-05,7e-05,0.00028,1,7,0.55,0.2,0.03,1,269936452,6.00522
"353",353,353,6,6,12,0.00024,8e-05,0.00012,2,0,2,3,5,8e-05,4e-05,5e-05,3825,11375,15200,0.153,0.151666666666667,0.152,0,1,0,0,21168,63615,2,3,5,8e-05,4e-05,5e-05,3826,11379,3826,11380,15206,0.15304,0.151733333333333,0.15206,0,0,0,0,0,0,383,2186,2569,0.01532,0.0291466666666667,0.02569,383,2186,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.495694200351494,0.495649881360401,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"modUnequal",NA,NA,NA,NA,-0.116666666666667,-0.259833818742505,0.0833333333333333,-0.0610245526675968,5e-05,7e-05,0.00028,1,7,0.55,0.2,0.03,1,269936452,6.00522
"704",704,704,6,6,12,0.00024,8e-05,0.00012,2,0,2,3,5,8e-05,4e-05,5e-05,3825,11375,15200,0.153,0.151666666666667,0.152,0,1,0,0,21168,63615,2,3,5,8e-05,4e-05,5e-05,3826,11379,3826,11380,15206,0.15304,0.151733333333333,0.15206,1,0,1,4e-05,0,1e-05,211,2186,2397,0.00844,0.0291466666666667,0.02397,212,2186,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.495694200351494,0.495649881360401,1,1,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"highUnequal",-0.45,-0.45,-0.5,-0.504305799648506,-0.283333333333333,-0.387896179544286,-0.0833333333333334,-0.189086913469378,5e-05,7e-05,0.00028,1,7,0.55,0.2,0.03,1,269936452,6.00522
"1055",2,2,4,9,13,0.00016,0.00012,0.00013,0,3,3,2,5,0.00012,2.66666666666667e-05,5e-05,3842,11358,15200,0.15368,0.15144,0.152,1,2,1,1,21155,63630,3,2,5,0.00012,2.66666666666667e-05,5e-05,3841,11361,3841,11362,15203,0.15364,0.151493333333333,0.15203,0,1,1,0,1.33333333333333e-05,1e-05,744,2148,2892,0.02976,0.02864,0.02892,744,2149,0,0,0,0,0,0,0,0,0,0,0,0,0.777777777777778,0.774628879892038,0.774609042631224,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"equal",NA,NA,NA,NA,0.55,0.540422289943404,0.555555555555556,0.53254795921536,5e-05,7e-05,0.00045,1,9,0.55,0.2,0.03,10,752242332,6.00506
"1406",353,353,4,9,13,0.00016,0.00012,0.00013,0,3,3,2,5,0.00012,2.66666666666667e-05,5e-05,3842,11358,15200,0.15368,0.15144,0.152,1,2,1,1,21155,63630,3,2,5,0.00012,2.66666666666667e-05,5e-05,3841,11361,3841,11362,15203,0.15364,0.151493333333333,0.15203,0,1,1,0,1.33333333333333e-05,1e-05,377,2148,2525,0.01508,0.02864,0.02525,377,2149,0,0,0,0,0,0,0,0,0,0,0,0,0.777777777777778,0.774628879892038,0.774609042631224,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"modUnequal",NA,NA,NA,NA,0.05,-0.156573791902481,0.0555555555555556,-0.164448122630526,5e-05,7e-05,0.00045,1,9,0.55,0.2,0.03,10,752242332,6.00506
"1757",704,704,4,9,13,0.00016,0.00012,0.00013,0,3,3,2,5,0.00012,2.66666666666667e-05,5e-05,3842,11358,15200,0.15368,0.15144,0.152,1,2,1,1,21155,63630,3,2,5,0.00012,2.66666666666667e-05,5e-05,3841,11361,3841,11362,15203,0.15364,0.151493333333333,0.15203,0,1,1,0,1.33333333333333e-05,1e-05,266,2148,2414,0.01064,0.02864,0.02414,266,2149,0,0,0,0,0,0,0,0,0,0,0,0,0.777777777777778,0.774628879892038,0.774609042631224,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"highUnequal",NA,NA,NA,NA,0.55,-0.0412059207662168,0.555555555555556,-0.0490802514942617,5e-05,7e-05,0.00045,1,9,0.55,0.2,0.03,10,752242332,6.00506
"2108",2,2,5,7,12,2e-04,9.33333333333333e-05,0.00012,1,1,3,4,7,0.00012,5.33333333333333e-05,7e-05,3758,11442,15200,0.15032,0.15256,0.152,0,2,0,1,21233,63548,3,4,7,0.00012,5.33333333333333e-05,7e-05,3762,11445,3762,11446,15208,0.15048,0.152613333333333,0.15208,0,0,0,0,0,0,713,2120,2833,0.02852,0.0282666666666667,0.02833,713,2120,0,0,0,0,0,0,0,0,0,0,0,0,0.555555555555556,0.56176830333741,0.56173001310616,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"equal",NA,NA,NA,NA,NA,NA,NA,NA,7e-05,0.00013,0.00052,1,31,0.55,0.2,0.03,100,434387391,6.0047
"2459",353,353,5,7,12,2e-04,9.33333333333333e-05,0.00012,1,1,3,4,7,0.00012,5.33333333333333e-05,7e-05,3758,11442,15200,0.15032,0.15256,0.152,0,2,0,1,21233,63548,3,4,7,0.00012,5.33333333333333e-05,7e-05,3762,11445,3762,11446,15208,0.15048,0.152613333333333,0.15208,1,0,1,4e-05,0,1e-05,368,2120,2488,0.01472,0.0282666666666667,0.02488,369,2120,0,0,0,0,0,0,0,0,0,0,0,0,0.555555555555556,0.56176830333741,0.56173001310616,1,1,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"modUnequal",-0.45,-0.45,-0.444444444444444,-0.43823169666259,-0.116666666666667,-0.254460352422907,-0.416666666666667,-0.556755153680487,7e-05,0.00013,0.00052,1,31,0.55,0.2,0.03,100,434387391,6.0047
"2810",704,704,5,7,12,2e-04,9.33333333333333e-05,0.00012,1,1,3,4,7,0.00012,5.33333333333333e-05,7e-05,3758,11442,15200,0.15032,0.15256,0.152,0,2,0,1,21233,63548,3,4,7,0.00012,5.33333333333333e-05,7e-05,3762,11445,3762,11446,15208,0.15048,0.152613333333333,0.15208,0,0,0,0,0,0,204,2120,2324,0.00816,0.0282666666666667,0.02324,204,2120,0,0,0,0,0,0,0,0,0,0,0,0,0.555555555555556,0.56176830333741,0.56173001310616,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"highUnequal",NA,NA,NA,NA,0.216666666666667,-0.153414096916299,-0.0833333333333334,-0.455708898173879,7e-05,0.00013,0.00052,1,31,0.55,0.2,0.03,100,434387391,6.0047
"3161",2,2,5,5,10,2e-04,6.66666666666667e-05,1e-04,0,0,4,4,8,0.00016,5.33333333333333e-05,8e-05,3784,11416,15200,0.15136,0.152213333333333,0.152,1,2,1,2,21209,63571,4,4,8,0.00016,5.33333333333333e-05,8e-05,3786,11424,3786,11424,15210,0.15144,0.15232,0.1521,1,0,1,4e-05,0,1e-05,711,2212,2923,0.02844,0.0294933333333333,0.02923,712,2212,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.66859243697479,0.66859243697479,1,1,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"equal",-0.45,-0.45,-0.333333333333333,-0.33140756302521,-0.283333333333333,-0.287707607135534,-0.166666666666667,-0.168633411469086,8e-05,8e-05,0.00011,1,5,0.55,0.2,0.03,11,109521586,6.00468
"3512",353,353,5,5,10,2e-04,6.66666666666667e-05,1e-04,0,0,4,4,8,0.00016,5.33333333333333e-05,8e-05,3784,11416,15200,0.15136,0.152213333333333,0.152,1,2,1,2,21209,63571,4,4,8,0.00016,5.33333333333333e-05,8e-05,3786,11424,3786,11424,15210,0.15144,0.15232,0.1521,0,0,0,0,0,0,334,2212,2546,0.01336,0.0294933333333333,0.02546,334,2212,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.66859243697479,0.66859243697479,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"modUnequal",NA,NA,NA,NA,NA,NA,NA,NA,8e-05,8e-05,0.00011,1,5,0.55,0.2,0.03,11,109521586,6.00468
"3863",704,704,5,5,10,2e-04,6.66666666666667e-05,1e-04,0,0,4,4,8,0.00016,5.33333333333333e-05,8e-05,3784,11416,15200,0.15136,0.152213333333333,0.152,1,2,1,2,21209,63571,4,4,8,0.00016,5.33333333333333e-05,8e-05,3786,11424,3786,11424,15210,0.15144,0.15232,0.1521,0,0,0,0,0,0,231,2212,2443,0.00924,0.0294933333333333,0.02443,231,2212,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.66859243697479,0.66859243697479,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"highUnequal",NA,NA,NA,NA,-0.116666666666667,-0.32717859339758,0,-0.208104397731133,8e-05,8e-05,0.00011,1,5,0.55,0.2,0.03,11,109521586,6.00468
"4214",2,2,4,7,11,0.00016,9.33333333333333e-05,0.00011,0,1,2,5,7,8e-05,6.66666666666667e-05,7e-05,3792,11408,15200,0.15168,0.152106666666667,0.152,0,0,0,0,21200,63582,2,5,7,8e-05,6.66666666666667e-05,7e-05,3796,11411,3796,11411,15207,0.15184,0.152146666666667,0.15207,1,0,1,4e-05,0,1e-05,722,2174,2896,0.02888,0.0289866666666667,0.02896,723,2174,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.168346332486197,0.168346332486197,1,1,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"equal",-0.45,-0.45,-0.833333333333333,-0.831653667513803,-0.307142857142857,-0.306599387970101,-0.0995670995670995,-0.0995328461030218,7e-05,0.00019,0.00024,1,79,0.55,0.2,0.03,12,930405331,6.00514
"4565",353,353,4,7,11,0.00016,9.33333333333333e-05,0.00011,0,1,2,5,7,8e-05,6.66666666666667e-05,7e-05,3792,11408,15200,0.15168,0.152106666666667,0.152,0,0,0,0,21200,63582,2,5,7,8e-05,6.66666666666667e-05,7e-05,3796,11411,3796,11411,15207,0.15184,0.152146666666667,0.15207,0,0,0,0,0,0,358,2174,2532,0.01432,0.0289866666666667,0.02532,358,2174,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.168346332486197,0.168346332486197,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"modUnequal",NA,NA,NA,NA,-0.116666666666667,-0.239974247922276,0.0909090909090909,-0.0329077060551966,7e-05,0.00019,0.00024,1,79,0.55,0.2,0.03,12,930405331,6.00514
"4916",704,704,4,7,11,0.00016,9.33333333333333e-05,0.00011,0,1,2,5,7,8e-05,6.66666666666667e-05,7e-05,3792,11408,15200,0.15168,0.152106666666667,0.152,0,0,0,0,21200,63582,2,5,7,8e-05,6.66666666666667e-05,7e-05,3796,11411,3796,11411,15207,0.15184,0.152146666666667,0.15207,0,0,0,0,0,0,264,2174,2438,0.01056,0.0289866666666667,0.02438,264,2174,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.168346332486197,0.168346332486197,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"highUnequal",NA,NA,NA,NA,-0.116666666666667,-0.280504506613602,0.0909090909090909,-0.0734379647465228,7e-05,0.00019,0.00024,1,79,0.55,0.2,0.03,12,930405331,6.00514
"5267",2,2,2,9,11,8e-05,0.00012,0.00011,0,1,1,3,4,4e-05,4e-05,4e-05,3796,11404,15200,0.15184,0.152053333333333,0.152,0,1,0,1,21202,63581,1,3,4,4e-05,4e-05,4e-05,3796,11410,3796,11410,15206,0.15184,0.152133333333333,0.15206,0,1,1,0,1.33333333333333e-05,1e-05,746,2154,2900,0.02984,0.02872,0.029,746,2155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192813321647678,0.00192813321647678,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"equal",NA,NA,NA,NA,NA,NA,NA,NA,4e-05,7e-05,0.00056,1,8,0.55,0.2,0.03,13,781944984,6.00482
"5618",353,353,2,9,11,8e-05,0.00012,0.00011,0,1,1,3,4,4e-05,4e-05,4e-05,3796,11404,15200,0.15184,0.152053333333333,0.152,0,1,0,1,21202,63581,1,3,4,4e-05,4e-05,4e-05,3796,11410,3796,11410,15206,0.15184,0.152133333333333,0.15206,0,1,1,0,1.33333333333333e-05,1e-05,364,2154,2518,0.01456,0.02872,0.02518,364,2155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192813321647678,0.00192813321647678,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"modUnequal",NA,NA,NA,NA,0.216666666666667,-0.0839355852317361,-1.33333333333333,-1.62826948956696,4e-05,7e-05,0.00056,1,8,0.55,0.2,0.03,13,781944984,6.00482
"5969",704,704,2,9,11,8e-05,0.00012,0.00011,0,1,1,3,4,4e-05,4e-05,4e-05,3796,11404,15200,0.15184,0.152053333333333,0.152,0,1,0,1,21202,63581,1,3,4,4e-05,4e-05,4e-05,3796,11410,3796,11410,15206,0.15184,0.152133333333333,0.15206,0,1,1,0,1.33333333333333e-05,1e-05,245,2154,2399,0.0098,0.02872,0.02399,245,2155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192813321647678,0.00192813321647678,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"highUnequal",NA,NA,NA,NA,0.216666666666667,-0.185113904163394,-1.33333333333333,-1.72944780849862,4e-05,7e-05,0.00056,1,8,0.55,0.2,0.03,13,781944984,6.00482
"6320",2,2,8,5,13,0.00032,6.66666666666667e-05,0.00013,1,2,6,2,8,0.00024,2.66666666666667e-05,8e-05,3812,11388,15200,0.15248,0.15184,0.152,0,0,0,0,21179,63602,6,2,8,0.00024,2.66666666666667e-05,8e-05,3813,11393,3813,11393,15206,0.15252,0.151906666666667,0.15206,0,0,0,0,0,0,730,2100,2830,0.0292,0.028,0.0283,730,2100,0,0,0,0,0,0,0,0,0,0,0,0,0.888888888888889,0.888440270341438,0.888440270341438,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"equal",NA,NA,NA,NA,-0.383333333333333,-0.382273589033105,-0.211111111111111,-0.212444685886145,8e-05,0.00011,0.00017,1,9,0.55,0.2,0.03,14,950999199,6.00508
"6671",353,353,8,5,13,0.00032,6.66666666666667e-05,0.00013,1,2,6,2,8,0.00024,2.66666666666667e-05,8e-05,3812,11388,15200,0.15248,0.15184,0.152,0,0,0,0,21179,63602,6,2,8,0.00024,2.66666666666667e-05,8e-05,3813,11393,3813,11393,15206,0.15252,0.151906666666667,0.15206,0,0,0,0,0,0,345,2100,2445,0.0138,0.028,0.02445,345,2100,0,0,0,0,0,0,0,0,0,0,0,0,0.888888888888889,0.888440270341438,0.888440270341438,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"modUnequal",NA,NA,NA,NA,-0.116666666666667,-0.264641971707744,0.0555555555555555,-0.0948130685607839,8e-05,0.00011,0.00017,1,9,0.55,0.2,0.03,14,950999199,6.00508
"7022",704,704,8,5,13,0.00032,6.66666666666667e-05,0.00013,1,2,6,2,8,0.00024,2.66666666666667e-05,8e-05,3812,11388,15200,0.15248,0.15184,0.152,0,0,0,0,21179,63602,6,2,8,0.00024,2.66666666666667e-05,8e-05,3813,11393,3813,11393,15206,0.15252,0.151906666666667,0.15206,0,0,0,0,0,0,258,2100,2358,0.01032,0.028,0.02358,258,2100,0,0,0,0,0,0,0,0,0,0,0,0,0.888888888888889,0.888440270341438,0.888440270341438,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"highUnequal",NA,NA,NA,NA,-0.116666666666667,-0.309413737786204,0.0555555555555555,-0.139584834639244,8e-05,0.00011,0.00017,1,9,0.55,0.2,0.03,14,950999199,6.00508
"7373",2,2,6,5,11,0.00024,6.66666666666667e-05,0.00011,0,1,3,3,6,0.00012,4e-05,6e-05,3757,11443,15200,0.15028,0.152573333333333,0.152,1,1,0,1,21238,63548,3,3,6,0.00012,4e-05,6e-05,3756,11447,3757,11447,15204,0.15028,0.152626666666667,0.15204,2,0,2,8e-05,0,2e-05,716,2148,2864,0.02864,0.02864,0.02864,718,2148,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.671791735825981,0.671879094959378,1,1,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"equal",-0.45,-0.45,-0.333333333333333,-0.328208264174019,-0.116666666666667,-0.123916445000782,-0.333333333333333,-0.329004604546447,6e-05,9e-05,0.00011,1,8,0.55,0.2,0.03,15,888425240,6.0053
"7724",353,353,6,5,11,0.00024,6.66666666666667e-05,0.00011,0,1,3,3,6,0.00012,4e-05,6e-05,3757,11443,15200,0.15028,0.152573333333333,0.152,1,1,0,1,21238,63548,3,3,6,0.00012,4e-05,6e-05,3756,11447,3757,11447,15204,0.15028,0.152626666666667,0.15204,0,0,0,0,0,0,367,2148,2515,0.01468,0.02864,0.02515,367,2148,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.671791735825981,0.671879094959378,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"modUnequal",NA,NA,NA,NA,0.05,-0.17328274135503,-0.166666666666667,-0.378370900900695,6e-05,9e-05,0.00011,1,8,0.55,0.2,0.03,15,888425240,6.0053
"8075",704,704,6,5,11,0.00024,6.66666666666667e-05,0.00011,0,1,3,3,6,0.00012,4e-05,6e-05,3757,11443,15200,0.15028,0.152573333333333,0.152,1,1,0,1,21238,63548,3,3,6,0.00012,4e-05,6e-05,3756,11447,3757,11447,15204,0.15028,0.152626666666667,0.15204,0,0,0,0,0,0,264,2148,2412,0.01056,0.02864,0.02412,264,2148,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.671791735825981,0.671879094959378,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"highUnequal",NA,NA,NA,NA,NA,NA,NA,NA,6e-05,9e-05,0.00011,1,8,0.55,0.2,0.03,15,888425240,6.0053
"8426",2,2,4,6,10,0.00016,8e-05,1e-04,0,0,1,4,5,4e-05,5.33333333333333e-05,5e-05,3820,11380,15200,0.1528,0.151733333333333,0.152,2,1,1,1,21178,63609,1,4,5,4e-05,5.33333333333333e-05,5e-05,3818,11385,3819,11385,15204,0.15276,0.1518,0.15204,1,1,2,4e-05,1.33333333333333e-05,2e-05,712,2170,2882,0.02848,0.0289333333333333,0.02882,713,2171,1,0,0.00140252454417952,0,0,0,0,0,1,0,0.00140252454417952,0,-0.333333333333333,-0.341765480895916,-0.341414141414141,0.666666666666667,0.671889400921659,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"equal",-0.116666666666667,-0.121889400921659,-1,-1.01365488181757,0.216666666666667,0.20760027543467,-1,-1.02005991592514,5e-05,6e-05,9e-05,1,7,0.55,0.2,0.03,16,178354933,6.00496
"8777",353,353,4,6,10,0.00016,8e-05,1e-04,0,0,1,4,5,4e-05,5.33333333333333e-05,5e-05,3820,11380,15200,0.1528,0.151733333333333,0.152,2,1,1,1,21178,63609,1,4,5,4e-05,5.33333333333333e-05,5e-05,3818,11385,3819,11385,15204,0.15276,0.1518,0.15204,1,1,2,4e-05,1.33333333333333e-05,2e-05,375,2170,2545,0.015,0.0289333333333333,0.02545,376,2171,0,0,0,0,0,0,0,0,0,0,0,0,-0.333333333333333,-0.341765480895916,-0.341414141414141,0.666666666666667,0.827188940092166,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"modUnequal",-0.116666666666667,-0.277188940092166,-1,-1.16895442098808,0.216666666666667,-0.0650800482010673,-1,-1.29274023956088,5e-05,6e-05,9e-05,1,7,0.55,0.2,0.03,16,178354933,6.00496
"9128",704,704,4,6,10,0.00016,8e-05,1e-04,0,0,1,4,5,4e-05,5.33333333333333e-05,5e-05,3820,11380,15200,0.1528,0.151733333333333,0.152,2,1,1,1,21178,63609,1,4,5,4e-05,5.33333333333333e-05,5e-05,3818,11385,3819,11385,15204,0.15276,0.1518,0.15204,0,1,1,0,1.33333333333333e-05,1e-05,257,2170,2427,0.01028,0.0289333333333333,0.02427,257,2171,0,0,0,0,0,0,0,0,0,0,0,0,-0.333333333333333,-0.341765480895916,-0.341414141414141,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"highUnequal",NA,NA,NA,NA,NA,NA,NA,NA,5e-05,6e-05,9e-05,1,7,0.55,0.2,0.03,16,178354933,6.00496
"9479",2,2,9,3,12,0.00036,4e-05,0.00012,0,2,7,0,7,0.00028,0,7e-05,3863,11337,15200,0.15452,0.15116,0.152,1,1,1,0,21127,63655,7,0,7,0.00028,0,7e-05,3864,11342,3864,11343,15207,0.15456,0.15124,0.15207,1,0,1,4e-05,0,1e-05,721,2191,2912,0.02884,0.0292133333333333,0.02912,722,2191,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"equal",-0.45,-0.45,0,0,-0.0499999999999999,-0.0467670659378997,0.0666666666666668,0.0690681991813819,7e-05,0.00018,0.00082,1,29,0.55,0.2,0.03,17,390631598,6.00434
"9830",353,353,9,3,12,0.00036,4e-05,0.00012,0,2,7,0,7,0.00028,0,7e-05,3863,11337,15200,0.15452,0.15116,0.152,1,1,1,0,21127,63655,7,0,7,0.00028,0,7e-05,3864,11342,3864,11343,15207,0.15456,0.15124,0.15207,0,0,0,0,0,0,379,2191,2570,0.01516,0.0292133333333333,0.0257,379,2191,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"modUnequal",NA,NA,NA,NA,0.216666666666667,-0.0656529829049889,0.333333333333333,0.0501822822142927,7e-05,0.00018,0.00082,1,29,0.55,0.2,0.03,17,390631598,6.00434
"10181",704,704,9,3,12,0.00036,4e-05,0.00012,0,2,7,0,7,0.00028,0,7e-05,3863,11337,15200,0.15452,0.15116,0.152,1,1,1,0,21127,63655,7,0,7,0.00028,0,7e-05,3864,11342,3864,11343,15207,0.15456,0.15124,0.15207,1,0,1,4e-05,0,1e-05,252,2191,2443,0.01008,0.0292133333333333,0.02443,253,2191,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"VE Susc.= 0.55","VE Infect.= 0.2","VE Susc.= 0.55 VE Infect.= 0.2",1,TRUE,"highUnequal",-0.45,-0.45,0,0,0.216666666666667,-0.155779741830445,0.333333333333333,-0.0399444767111639,7e-05,0.00018,0.00082,1,29,0.55,0.2,0.03,17,390631598,6.00434
