"","VE_susc","Label_testingDiff","t","VE_symptOR_observed.2.5.","VE_symptOR_observed.50.","VE_symptOR_observed.97.5.","VE_symptOR_timeDep.2.5.","VE_symptOR_timeDep.50.","VE_symptOR_timeDep.97.5.","Intercept_coef_timeDep_VeOR.2.5.","Intercept_coef_timeDep_VeOR.50.","Intercept_coef_timeDep_VeOR.97.5.","VacStatus_coef_timeDep_VeOR.2.5.","VacStatus_coef_timeDep_VeOR.50.","VacStatus_coef_timeDep_VeOR.97.5.","TimeStep_coef_timeDep_VeOR.2.5.","TimeStep_coef_timeDep_VeOR.50.","TimeStep_coef_timeDep_VeOR.97.5.","Stats_sampleSizeCovid_unvac.2.5.","Stats_sampleSizeCovid_unvac.50.","Stats_sampleSizeCovid_unvac.97.5.","Stats_sampleSizeCovid_vac.2.5.","Stats_sampleSizeCovid_vac.50.","Stats_sampleSizeCovid_vac.97.5.","Stats_sampleSizeNonCovid_unvac.2.5.","Stats_sampleSizeNonCovid_unvac.50.","Stats_sampleSizeNonCovid_unvac.97.5.","Stats_sampleSizeNonCovid_vac.2.5.","Stats_sampleSizeNonCovid_vac.50.","Stats_sampleSizeNonCovid_vac.97.5."
"60",0.1,"equal",89,0.169957339,0.201037526,0.2278811302,0.1695076386,0.2045772985,0.238526663175,-1.887675244425,-1.264038052,-0.799774433125,-0.27251300065,-0.2288817935,-0.185736583175,0.027267243475,0.0360253,0.046620002125,9244.9,9343.5,9459.1,25015.95,25222.5,25415.6,5334.975,5454.5,5573.575,18181.825,18403,18633
"61",0.1,"equal",90,0.169356810725,0.2015214835,0.2290106266,0.168511216075,0.2035045425,0.232826294975,-1.783369323425,-1.172914884,-0.7129618067,-0.265045341675,-0.227533954,-0.184540731175,0.02533488045,0.0338533565,0.044260873275,9248.325,9348,9464.05,25033.275,25236.5,25428.075,5375.925,5497,5617.2,18324.55,18535,18772.05
"62",0.1,"equal",91,0.168701687475,0.201137125,0.228377832675,0.1696840606,0.2038810395,0.231594488075,-1.6844266128,-1.0800030635,-0.64373303455,-0.263437682775,-0.2280067305,-0.1859496274,0.02351014165,0.031841018,0.042075728025,9251.95,9354,9467.525,25045,25244.5,25440.6,5419.25,5540.5,5663.875,18465.45,18677,18906.2
"63",0.1,"equal",92,0.168567373875,0.20077209,0.22790560055,0.165869068925,0.2027800945,0.229972750575,-1.5632988857,-0.9972386845,-0.564122395725,-0.2613294001,-0.226624737,-0.181368321725,0.021646571,0.0297435175,0.039385172675,9253.475,9357.5,9469.525,25055.475,25252.5,25449.4,5456.4,5581,5699.25,18587.975,18811,19043.875
"64",0.1,"equal",93,0.170326838775,0.1997542375,0.227484020125,0.168594581725,0.202374844,0.2298766417,-1.48945209595,-0.9068113865,-0.483574435275,-0.261205663225,-0.226116621,-0.18463910405,0.020016284925,0.0276808145,0.037783677375,9254.95,9360,9473.525,25063.95,25258.5,25455.925,5500.125,5625.5,5743.775,18736.025,18949,19173.4
"65",0.1,"equal",94,0.169838687675,0.1995451035,0.2261979594,0.17157841535,0.2009331975,0.231547999725,-1.3885175307,-0.826355259,-0.408390134925,-0.2633841477,-0.224310853,-0.188233190475,0.0181582961,0.0257199655,0.035687829475,9255.9,9360.5,9475,25066.95,25261.5,25461.925,5536.375,5673,5795.875,18887.425,19088,19305.25
"66",0.1,"equal",95,0.169681914825,0.200253031,0.2241150765,0.16800619015,0.199203597,0.23008782645,-1.2877414512,-0.745293352,-0.338728088175,-0.26148510545,-0.2221485825,-0.18393113135,0.0165483124,0.0239618555,0.033480621375,9258.375,9362.5,9478,25070.325,25270,25467.975,5582.475,5713,5841.15,19016.875,19225.5,19437.5
"67",0.1,"equal",96,0.16917201225,0.200370234,0.223917641925,0.169944852325,0.2010963025,0.227058782475,-1.200473558925,-0.669975819,-0.26594168375,-0.2575545118,-0.224514872,-0.186263164725,0.0147655612,0.0220596275,0.0315494167,9259.9,9363,9480,25074.85,25272.5,25470.35,5623,5756,5882.1,19158.275,19366,19575.1
"68",0.1,"equal",97,0.169256118875,0.198550113,0.2244067859,0.170058156,0.200266573,0.226594330525,-1.1114242106,-0.587592926,-0.208167981375,-0.256951573675,-0.2234768255,-0.186399669575,0.013364022725,0.0205460265,0.029615941975,9260.375,9365,9480,25077.8,25273,25471.35,5662.475,5798,5924.2,19286.075,19495,19715.15
"69",0.1,"equal",98,0.1697469897,0.1984174215,0.22385851275,0.168753910025,0.1991813335,0.22543578525,-1.02617099715,-0.518829493,-0.133875350625,-0.2554560443,-0.2221207425,-0.184829923775,0.01175297975,0.0189407505,0.02777758745,9260.375,9366,9482.05,25078.325,25273.5,25472.925,5711,5843,5965.05,19397.825,19632.5,19846.575
"70",0.1,"equal",99,0.1692672541,0.198266012,0.224230795075,0.16880614865,0.198960937,0.225112666075,-0.9568031967,-0.440324178,-0.0666720721250002,-0.255048177875,-0.221845902,-0.18489290285,0.010374285675,0.0172269165,0.026235114025,9260.375,9366.5,9483.1,25079.85,25275,25474.4,5747.95,5886.5,6014.1,19526.025,19758.5,19987.3
"71",0.1,"equal",100,0.1679812395,0.19788208,0.222996318275,0.168038206475,0.19832361,0.22548987385,-0.8731367906,-0.381940611,-0.00141869892500003,-0.2555267599,-0.2210502565,-0.183968784325,0.0088606027,0.0158154035,0.024526124825,9260.375,9366.5,9484.15,25081.325,25276,25475.35,5791.425,5926.5,6062.1,19650.8,19889.5,20127.05
"72",0.1,"modUnequal",30,-0.313055441325,0.036317856,0.264678473175,-0.2970508039,0.0529259535,0.282384452825,-7.82140422875,-7.221760017,-6.723195681875,-0.33236846735,-0.0543780685,0.259046429774999,0.1355578404,0.1547512585,0.170163069475,31.95,59,99.8249999999999,161.7,299,476.55,3286.275,3389,3468.575,17331.275,17529.5,17674.725
"73",0.1,"modUnequal",31,-0.315391474775,0.048952871,0.268253926975,-0.30723873665,0.061612452,0.290351470475,-7.799816878225,-7.2239441015,-6.7336430805,-0.343127817225,-0.063606729,0.2678997576,0.13809076695,0.154946441,0.168756865825,38.95,70,112.625,187.275,350.5,555.4,3381.025,3475.5,3558.575,17734.325,17937.5,18092.775
"74",0.1,"modUnequal",32,-0.26585150885,0.036443924,0.23837201225,-0.233919312075,0.06379603,0.263378761375,-7.75915561545,-7.2151656845,-6.6981283368,-0.3061922445,-0.0659327325,0.209428313924999,0.139539297025,0.154807237,0.1660138325,46.475,83,131.05,222.8,406.5,651.875,3460.325,3562.5,3642.625,18126.675,18343.5,18519.625
"75",0.1,"modUnequal",33,-0.204949331325,0.0374819665,0.24307432705,-0.18018392545,0.0564660455,0.26156093335,-7.800398014825,-7.2280545,-6.696868242125,-0.303232952325,-0.058130778,0.16550952145,0.14358583045,0.154267635,0.166284986525,56,98,156.2,270.125,485.5,777.05,3544.8,3638,3728.525,18494.8,18724.5,18924.55
"76",0.1,"modUnequal",34,-0.165888587375,0.0352428565,0.22391377605,-0.1335324878,0.055576731,0.23695612185,-7.760968772125,-7.181695161,-6.6207514065,-0.270454321675,-0.0571808355,0.1253386121,0.142798863375,0.1552119955,0.16482391125,62.425,115,189.025,312.95,565,903.675,3626.125,3721.5,3818.15,18852.025,19102.5,19321.1
"77",0.1,"modUnequal",35,-0.1519611455,0.032341853,0.210926774775,-0.1343148341,0.0500256245,0.233258883725,-7.795494854275,-7.166616632,-6.631817431775,-0.26570075015,-0.051321838,0.1260277604,0.144936576975,0.155306278,0.164875692025,74.95,136,219.775,368.9,666,1069.925,3699.175,3801,3898.575,19139.475,19475,19699.975
"78",0.1,"modUnequal",36,-0.1245717669,0.0343460725,0.190439009225,-0.09910406485,0.051020738,0.223159541325,-7.709108388075,-7.1728459425,-6.6133540894,-0.252727130025,-0.052369269,0.094494568525,0.146233340625,0.1548347725,0.1651209038,89.475,160.5,258.2,434.275,785.5,1243.55,3764.425,3875,3968,19448.075,19814.5,20049.15
"79",0.1,"modUnequal",37,-0.160794507575,0.035320504,0.168573894125,-0.13043543985,0.0539161305,0.21250535665,-7.7105744851,-7.123419752,-6.580600460225,-0.238900890175,-0.0554256875,0.12258801685,0.1479313983,0.155259321,0.165192132975,109.95,190.5,306.2,510.175,922.5,1467.825,3830.825,3949.5,4054.35,19735.175,20159,20391.05
"80",0.1,"modUnequal",38,-0.13382953855,0.036189392,0.154551565925,-0.122554119225,0.0552729395,0.193668009725,-7.709946000375,-7.153796265,-6.5787906209,-0.215304044525,-0.0568597855,0.115601216225,0.148544606325,0.1557995985,0.164681271675,134.425,221,355.1,608.575,1087.5,1717.575,3891.85,4017.5,4139.625,19987.775,20470.5,20743.55
"81",0.1,"modUnequal",39,-0.137565641275,0.0289770605,0.160193162225,-0.135847234525,0.054807346,0.19968458105,-7.757769149325,-7.1148631535,-6.60867798135,-0.222755380275,-0.056367578,0.127378375175,0.14856260045,0.155770263,0.164688686025,152.9,258.5,408.575,715.725,1278.5,2001.525,3947.425,4079.5,4215.775,20224.675,20739.5,21074.725
"82",0.1,"modUnequal",40,-0.13069764125,0.0291025725,0.147866016925,-0.123083224575,0.044444471,0.190969119675,-7.684151007425,-7.116358856,-6.604583789775,-0.211953957775,-0.0454624035,0.11603408155,0.149965190025,0.1560971615,0.164010589125,170.9,304,476.575,841.825,1497,2318.875,3995,4138,4289.825,20435.925,21010.5,21368.65
"83",0.1,"modUnequal",41,-0.11280052615,0.031308662,0.136625133275,-0.087419143125,0.048840581,0.164615005725,-7.66982056305,-7.079230724,-6.580806268775,-0.179864598725,-0.0500736495,0.0837786862499999,0.14954651345,0.1565412155,0.1620659528,199,358,541.725,975.575,1760,2691.5,4046.95,4191,4351.075,20584.4,21258,21637.825
"84",0.1,"modUnequal",42,-0.115154633975,0.028046384,0.13001700295,-0.09939108115,0.0500537515,0.176210522625,-7.651284735275,-7.094950286,-6.577688722675,-0.19385076665,-0.0513498765,0.0947094057749998,0.149435252675,0.1567980525,0.162942014725,234.325,413.5,633.025,1156.725,2058.5,3137.75,4082.175,4247,4411.925,20731.4,21452,21928.85
"85",0.1,"modUnequal",43,-0.118326595825,0.0130748965,0.118675368775,-0.0880925044,0.040410247,0.156691886775,-7.665432308675,-7.064873839,-6.505505016775,-0.170437585525,-0.0412494625,0.0844259307,0.150085110075,0.156326146,0.1626567324,273.225,479.5,726.8,1357.225,2392,3594.7,4121.075,4289,4452.1,20819.65,21630.5,22173.65
"86",0.1,"modUnequal",44,-0.097579343325,0.0027281725,0.10037983315,-0.078128139075,0.0368985695,0.140299278025,-7.6440646557,-7.0406366335,-6.50320973415,-0.151215375925,-0.0375969055,0.0752017557499999,0.150732602525,0.156373218,0.16213171515,319.9,555.5,847.125,1599.275,2787.5,4148.7,4153.6,4329,4497.15,20874.175,21768,22392.1
"87",0.1,"modUnequal",45,-0.098860711075,0.0114347585,0.104701889075,-0.078116115875,0.0411671525,0.152279542875,-7.6457581002,-7.024664514,-6.486831462725,-0.1652191053,-0.042038837,0.0751825786249999,0.1510529373,0.15626239,0.1618168177,374.075,646,969.225,1859.775,3234,4769.1,4159,4366,4534.25,20858.475,21852.5,22601.15
"88",0.1,"modUnequal",46,-0.08665443495,0.003375053,0.094424111675,-0.0519522347,0.0356880765,0.14045660705,-7.61094466005,-6.97718396,-6.4336990597,-0.151365451225,-0.0363404735,0.050647654725,0.1509229032,0.156079899,0.16138478265,433.125,752,1115.75,2185.35,3736.5,5446.475,4173.025,4389,4577,20816.95,21921,22786.85
"89",0.1,"modUnequal",47,-0.086174871675,0.005135317,0.081577217075,-0.049844270825,0.0353815955,0.128229789675,-7.595246146775,-6.9350863305,-6.4127047891,-0.1372479643,-0.036022756,0.0485444849999998,0.151063213525,0.156299154,0.160389058475,505.6,869,1269.25,2546.375,4299,6182.075,4175.225,4405,4604.15,20715.95,21928.5,22915.125
"90",0.1,"modUnequal",48,-0.069179689625,0.002435377,0.069380437125,-0.0446020846,0.0350815325,0.126005362975,-7.57222988825,-6.9203579825,-6.3615182067,-0.1346832339,-0.035711758,0.0436248544999999,0.150999964075,0.1559620685,0.1597977384,595.475,1002.5,1441.625,2963.2,4917,6986.075,4161.375,4414,4626.575,20569.95,21895,23022.25
"91",0.1,"modUnequal",49,-0.070632778975,0.002668388,0.06857629275,-0.043021899275,0.0372153295,0.1129989505,-7.52779123515,-6.876276914,-6.31698711815,-0.119912213925,-0.037925553,0.0421154124999999,0.150253352475,0.155560323,0.15937733165,680.275,1140.5,1628.3,3411.575,5612.5,7887.375,4140.9,4416,4642.675,20371.7,21817,23104.625
"92",0.1,"modUnequal",50,-0.068576939475,0.00206578,0.0529240040499999,-0.0510125626,0.0332241,0.113343950625,-7.5066976404,-6.834892872,-6.277078295725,-0.120301079975,-0.033788565,0.04975251905,0.150318524125,0.154646967,0.15785598645,791.525,1298.5,1829.075,3954.05,6355.5,8810.15,4118.325,4408.5,4656.725,20144.55,21690,23149.575
"93",0.1,"modUnequal",51,-0.071700086375,0.0023058375,0.057819497175,-0.04875630015,0.031625433,0.11112791815,-7.454328568225,-6.7878814465,-6.21896067605,-0.117802429325,-0.032136414,0.047599579725,0.14911188315,0.1537267955,0.15750550185,919.825,1470.5,2040.675,4509.525,7164,9788.9,4087.075,4401.5,4665.725,19896.8,21531.5,23124.525
"94",0.1,"modUnequal",52,-0.066165527525,-0.0006093955,0.0515005472,-0.044829992775,0.03391788,0.115534219825,-7.452009723425,-6.7156945535,-6.093658908975,-0.1227714558,-0.034506818,0.043852414325,0.147900043075,0.152970019,0.15727262715,1059.85,1647,2253.2,5164.1,8056.5,10804.15,4055.6,4368.5,4661.975,19591.9,21316,23060.775
"95",0.1,"modUnequal",53,-0.071855727075,-0.012097061,0.046764408925,-0.055209467975,0.02750333,0.10348005065,-7.393784443475,-6.668866769,-6.0295510659,-0.109234760825,-0.0278886335,0.05373797945,0.14638358235,0.151805039,0.15622521005,1205.025,1840.5,2464.8,5875.675,9005,11869.7,4018.425,4337.5,4658.625,19257.725,21059,22923.125
"96",0.1,"modUnequal",54,-0.071718341625,-0.016613594,0.0469857133,-0.04731946245,0.0324028535,0.103903051625,-7.30299751765,-6.5864155865,-5.931817209125,-0.1097071005,-0.0329395065,0.0462193408999999,0.144116276125,0.150727831,0.15530356535,1366.7,2045,2681.15,6658.45,9965,12914.625,3965.5,4294.5,4624.7,18935.5,20740,22780.05
"97",0.1,"modUnequal",55,-0.07096421575,-0.0177565495,0.0331474249,-0.048229693625,0.026001044,0.0896872574749999,-7.301748348375,-6.4969996185,-5.812388807075,-0.093973396825,-0.026345048,0.0470905640749999,0.14199061385,0.1491393495,0.154864871575,1533.275,2258,2902.825,7505.925,10983,13968.25,3912.4,4254.5,4604.625,18601.6,20404.5,22555.275
"98",0.1,"modUnequal",56,-0.0731835012,-0.0195487415,0.03197975145,-0.047356722025,0.02582977,0.094139077125,-7.23984586255,-6.384974211,-5.675740822925,-0.09886968225,-0.0261692365,0.0462695815,0.139433616175,0.147108,0.153195168375,1735.45,2472.5,3124.35,8420.55,12001.5,14989.95,3854.6,4203,4565.75,18258.45,20066,22307.125
"99",0.1,"modUnequal",57,-0.073979702675,-0.0254370135,0.031734453525,-0.05168181465,0.022693522,0.0941451234249999,-7.136597205325,-6.2960397035,-5.51942997925,-0.0988845772,-0.0229561815,0.050390580075,0.135986793625,0.1447531045,0.151144245,1937.85,2688.5,3336.925,9398.025,13058,16015.8,3797.75,4148.5,4516.825,17924.95,19701,22014.35
"100",0.1,"modUnequal",58,-0.074973581275,-0.028358976,0.0247417549,-0.04901075405,0.0199820425,0.0873157770249999,-7.080684035375,-6.1596568735,-5.372934830375,-0.091375234625,-0.0201843845,0.0478463349,0.132634330625,0.1422995265,0.150585005125,2157.8,2921.5,3560.1,10390.525,14111,16995.025,3734.5,4094,4478.025,17603.125,19341.5,21677.175
"101",0.1,"modUnequal",59,-0.078747546575,-0.0309110315,0.0249084421499999,-0.06129633935,0.0181282245,0.100054818425,-7.00030049515,-6.0373173365,-5.21720827825,-0.105451881175,-0.0182951095,0.05948975035,0.128867257925,0.139622441,0.1486681804,2365.95,3138.5,3750.125,11425.175,15130.5,17912.725,3704.075,4042,4422.3,17293.9,18961,21300.875
"102",0.1,"modUnequal",60,-0.0870707424,-0.03238477,0.0234276793249999,-0.056709254525,0.0116862745,0.083286963325,-6.879988355,-5.893582839,-5.08510089525,-0.086962752625,-0.0117552385,0.055159585425,0.1257929288,0.1365225035,0.146474439175,2597.7,3354.5,3944.3,12525.45,16154.5,18791.4,3663.875,3988.5,4366.625,17027.85,18635,20908.375
"103",0.1,"modUnequal",61,-0.090223523975,-0.036115192,0.0165744250749999,-0.0634643905,0.005575077,0.0812278197999999,-6.79063308165,-5.745441807,-4.906574776525,-0.08474113375,-0.005590717,0.0615314525,0.121500637675,0.1334526695,0.14452282345,2817.8,3565.5,4129.075,13534.375,17107,19589.975,3625.1,3936.5,4305.55,16804.475,18263.5,20527.2
"104",0.1,"modUnequal",62,-0.094089094325,-0.03949552,0.0141259142499999,-0.06670518515,0.004052765,0.078630617975,-6.6013343451,-5.59271407,-4.753806840925,-0.08189469245,-0.004061045,0.064573568275,0.117713703575,0.1301407825,0.1413378858,3054.975,3765,4281.525,14592.175,18019.5,20309.975,3593.175,3894.5,4252.6,16595.225,17937,20146.625
"105",0.1,"modUnequal",63,-0.09298705195,-0.0429941245,0.00665084767499998,-0.0760859599,-0.0046732165,0.0710692281749999,-6.4601589188,-5.395165235,-4.54760416665,-0.0737253757,0.004662329,0.073330299325,0.1128143684,0.1258527605,0.138341205,3269.45,3960,4433.55,15630.375,18886.5,20984.125,3564.325,3855.5,4198.325,16413.65,17662,19783.175
"106",0.1,"modUnequal",64,-0.096241588625,-0.0484027245,0.00617598682499997,-0.0814576691,-0.0094019955,0.0623823375749999,-6.28957011445,-5.229980548,-4.401017130075,-0.064421101925,0.009357069,0.0783097831,0.109534470975,0.121693047,0.13494957365,3492.9,4131,4573.775,16626,19697,21602.9,3551.425,3822,4143.65,16260.75,17422,19400.25
"107",0.1,"modUnequal",65,-0.095968809175,-0.051518567,0.00329300005,-0.08934354255,-0.0134592535,0.051254776475,-6.084386976325,-5.0283426065,-4.202303751875,-0.05261921765,0.01336948,0.0855368795499998,0.104894087,0.117517949,0.1307104016,3698.525,4291.5,4692.175,17591.325,20443.5,22152.1,3540.7,3793.5,4093.6,16139.7,17184,19044.125
"108",0.1,"modUnequal",66,-0.10053331005,-0.055804243,-0.00515978502500001,-0.09767129855,-0.0159322095,0.0427235631249999,-5.945520189475,-4.842699315,-4.035445415725,-0.043668825225,0.0158065675,0.0931825464749999,0.100735228075,0.113290522,0.127938015575,3895.35,4432.5,4794.925,18467.45,21127.5,22620.65,3541.075,3773,4046.6,16070.325,17009,18714.45
"109",0.1,"modUnequal",67,-0.098075120175,-0.0571697355,-0.00489796352500003,-0.094597044875,-0.021641751,0.0441290582249998,-5.7580345687,-4.6727022425,-3.868090496625,-0.04518868285,0.0214103465,0.0903807750749999,0.0962981602,0.1091170385,0.123934698975,4063.1,4564,4876.2,19298.5,21714,23064.425,3547.575,3763,4015.825,16015.65,16845,18416.85
"110",0.1,"modUnequal",68,-0.10512007165,-0.0587049615,-0.011710654,-0.1032893823,-0.027844518,0.02973360365,-5.574144308025,-4.4710767995,-3.68695348075,-0.030184778,0.0274638375,0.098294713275,0.09210152605,0.104722557,0.120243075975,4243.3,4680.5,4951.45,20069.2,22220,23415.25,3558.65,3752.5,3979.825,16000.175,16719,18149.9
"111",0.1,"modUnequal",69,-0.113568095875,-0.0630100125,-0.017186165975,-0.101978070575,-0.033207315,0.02120199775,-5.360952542675,-4.296321592,-3.509974116175,-0.021430143725,0.0326674295,0.097106584225,0.087544581325,0.1005600785,0.11589976405,4405.55,4794.5,5023.875,20775.9,22664,23750.775,3568.7,3750.5,3965.825,15998.925,16639,17907.15
"112",0.1,"modUnequal",70,-0.115492657125,-0.066878139,-0.0211555117,-0.1022450041,-0.03861768,0.015812805925,-5.168756855575,-4.1146247705,-3.36199085145,-0.015939217025,0.0378905345,0.0973435766999999,0.0839726484,0.096198566,0.11194280025,4537.7,4885.5,5084.1,21411.15,23072,24015.8,3586.85,3752.5,3949.2,16034.75,16610,17710.425
"113",0.1,"modUnequal",71,-0.119049254975,-0.070144869,-0.021890711025,-0.10922342455,-0.0447236815,0.01460589955,-4.950565014925,-3.9306910075,-3.19823436955,-0.014714201225,0.0437519615,0.103658850875,0.07960089345,0.0918415885,0.107011727575,4651.8,4961,5135.675,21970.55,23418.5,24211.05,3606,3764.5,3934.1,16080.1,16583,17541.225
"114",0.1,"modUnequal",72,-0.122028259275,-0.072091864,-0.0259588881,-0.120439745225,-0.048384444,0.00583888034999999,-4.7609810891,-3.774423667,-3.06101503075,-0.00585613965,0.0472503395,0.113714083675,0.075886014025,0.088422291,0.1031839684,4763.125,5025,5182.625,22454.725,23693,24405.85,3624.425,3784.5,3937.575,16138.9,16596.5,17426.575
"115",0.1,"modUnequal",73,-0.12140985505,-0.0748181355,-0.02824169375,-0.125144595175,-0.0533916565,-0.00118227652500003,-4.570459715625,-3.587885383,-2.900555888375,0.001179605875,0.0520151005,0.117911496275,0.071863723275,0.0837042365,0.099023123575,4855.325,5088,5232.725,22897.225,23957.5,24576.175,3646.425,3802,3941.05,16214.5,16620.5,17334.675
"116",0.1,"modUnequal",74,-0.122756971325,-0.0788059755,-0.029639165025,-0.128413344075,-0.060468806,-0.01050322695,-4.38604898335,-3.421201776,-2.754414180475,0.01044749065,0.058710894,0.120809119775,0.068436776075,0.079816262,0.094824171275,4929.85,5138.5,5273,23253.275,24183,24719.6,3676.7,3826.5,3959.675,16285.475,16664,17270.7
"117",0.1,"modUnequal",75,-0.12288377105,-0.081643255,-0.0331712623500001,-0.126926275525,-0.0665152795,-0.014326116175,-4.208113750625,-3.2652707285,-2.630122334625,0.0142243819,0.0643965855,0.119492963675,0.06520514095,0.075879683,0.09092306785,5001.375,5178,5305.525,23567.3,24360,24836.625,3707.475,3853.5,3979.575,16413.425,16717.5,17243.025
"118",0.1,"modUnequal",76,-0.12861237065,-0.0864715385,-0.0342900599,-0.1310099168,-0.0683621535,-0.0163271625,-4.0446118712,-3.130416459,-2.4912782963,0.01619528515,0.0661267345,0.123110261775,0.0616766302,0.072770078,0.0870857986,5060.425,5213,5328.525,23834,24505.5,24938.675,3740.375,3885.5,4005.15,16510.425,16787,17255.475
"119",0.1,"modUnequal",77,-0.131458242975,-0.090033265,-0.033899944575,-0.140790244325,-0.074135699,-0.0209632508,-3.8542137451,-2.9728174665,-2.367236802675,0.020745300975,0.0715163125,0.1317004253,0.058276657625,0.068993893,0.0830362816,5104.425,5248,5352,24063.35,24630.5,25024.45,3768.225,3915.5,4043.525,16623.95,16882,17276.725
"120",0.1,"modUnequal",78,-0.134745167875,-0.092386336,-0.038487988725,-0.14079251215,-0.0790980505,-0.028868783725,-3.704165127075,-2.8197407585,-2.223762157875,0.028456635525,0.0761255325,0.13171336095,0.054738082675,0.0654286445,0.0797879781,5153.425,5275,5372.625,24240.6,24737,25089.225,3804.95,3955.5,4075.675,16735.85,16966,17335.7
"121",0.1,"modUnequal",79,-0.136889051975,-0.0938948695,-0.04473306375,-0.1444200952,-0.081825347,-0.034795280425,-3.521335991825,-2.6987263125,-2.1236785495,0.034203590425,0.078649585,0.134886840475,0.051961865575,0.0623261425,0.07550060235,5188.7,5301,5386.525,24433.525,24834,25146.75,3846.9,3990,4104.8,16853.95,17078,17381.525
"122",0.1,"modUnequal",80,-0.1422336623,-0.097791346,-0.04748882115,-0.1490496199,-0.0876722065,-0.036687752025,-3.353190476275,-2.56881642,-1.97620910985,0.036030435325,0.084039814,0.138934154075,0.04845874825,0.059024612,0.07183625895,5205.95,5318,5402.05,24571.025,24921,25204.625,3884.9,4028.5,4140.075,16960.775,17195.5,17485.075
"123",0.1,"modUnequal",81,-0.143137593975,-0.100226329,-0.0497445912,-0.1516136639,-0.09218564,-0.04409839825,-3.206898946425,-2.4326803545,-1.8727505858,0.043153064425,0.0881808565,0.1411641182,0.045805323425,0.0560108325,0.068547922575,5222,5332,5415.625,24678.8,24978,25246.55,3927,4065,4181.675,17093.775,17323,17592.7
"124",0.1,"modUnequal",82,-0.148559893625,-0.1021622255,-0.051151919325,-0.151731315375,-0.094671272,-0.04971714375,-3.0568782858,-2.3112914785,-1.765870436725,0.048520585,0.09045411,0.14126624645,0.043043804125,0.053080344,0.065165351975,5239.9,5340.5,5428.3,24778.375,25024,25278.5,3973.95,4105.5,4221.2,17226.025,17450,17698.825
"125",0.1,"modUnequal",83,-0.149302135125,-0.105047471,-0.0549656840000001,-0.159162052775,-0.096359869,-0.0491656807,-2.916404597325,-2.189427215,-1.66387751085,0.04799489265,0.0919952635,0.147696788575,0.040499810125,0.0501648545,0.06199785975,5258.475,5351,5436.725,24838.5,25079.5,25307.1,4013.475,4148,4260.9,17361.825,17582.5,17814.925
"126",0.1,"modUnequal",84,-0.1509580156,-0.108029802,-0.0590220508750001,-0.16300904075,-0.1020358305,-0.051578525875,-2.7984731786,-2.080245989,-1.5605984216,0.050291652,0.0971591685,0.151010539025,0.037958672975,0.047556245,0.0593924561,5269.375,5360.5,5443.575,24889.7,25112,25337.575,4050.95,4187,4304.425,17491.65,17700.5,17937.1
"127",0.1,"modUnequal",85,-0.15309317755,-0.111067682,-0.0599349145000001,-0.162355662225,-0.1049352855,-0.053931577875,-2.6625227765,-1.971933996,-1.481142593075,0.052526825225,0.099786689,0.150448597125,0.03590813315,0.0448700515,0.05641808825,5279.475,5368.5,5449.05,24929.475,25144,25365.35,4099.9,4227.5,4341.025,17639.275,17849,18079.1
"128",0.1,"modUnequal",86,-0.155201200775,-0.113550602,-0.06110489715,-0.1667208225,-0.1102707675,-0.06258224505,-2.5363769263,-1.862732105,-1.38544090415,0.0607018976,0.1046038915,0.15419602615,0.033468487375,0.042332167,0.0534664958,5286.375,5373.5,5454,24953.95,25167,25381.25,4139.475,4269.5,4389.075,17784.375,17992,18205.725
"129",0.1,"modUnequal",87,-0.155974938125,-0.116292138,-0.06205697745,-0.1656506977,-0.1134079595,-0.062139035325,-2.414656465625,-1.7534087445,-1.297357293125,0.060284773075,0.107425535,0.1532776332,0.031333723225,0.0397748255,0.050650491175,5289.275,5379,5458.575,24975.9,25189.5,25392.45,4177.65,4315.5,4430.875,17913.275,18125,18352.2
"130",0.1,"modUnequal",88,-0.1578528442,-0.1186447085,-0.065379538075,-0.166825103125,-0.117002937,-0.070182169675,-2.309887634125,-1.6612872195,-1.21601925075,0.067828612675,0.110649133,0.15428481685,0.0291738282,0.037586332,0.048262348725,5295.7,5381,5462.525,24995.8,25203,25403.175,4228.8,4357.5,4478.675,18047.9,18260.5,18483.05
"131",0.1,"modUnequal",89,-0.160538101075,-0.1213970495,-0.067913660825,-0.172050811375,-0.119131819,-0.072536519375,-2.191040208025,-1.5744837125,-1.117878207625,0.070026388075,0.112553202,0.158754515475,0.026801602475,0.0353631685,0.045645765375,5299.075,5383,5467.05,25015.95,25222.5,25415.6,4271.85,4401.5,4519.875,18181.825,18403,18633
"132",0.1,"modUnequal",90,-0.1629835014,-0.124104058,-0.071820267275,-0.17192531905,-0.121011732,-0.073073647475,-2.092197447275,-1.4782550145,-1.031310232525,0.070525769425,0.1142315995,0.158645538725,0.024641217575,0.0330690435,0.043316712475,5301.55,5386,5471.575,25033.275,25236.5,25428.075,4311.95,4443,4561.525,18324.55,18535,18772.05
"133",0.1,"modUnequal",91,-0.168218085625,-0.1262208715,-0.074737875925,-0.176101307625,-0.125863931,-0.07853623785,-1.9857471061,-1.394458711,-0.959860971575,0.075604777475,0.1185506655,0.1622025713,0.022939190125,0.031019025,0.041064352975,5303.55,5389,5476.675,25045,25244.5,25440.6,4352.225,4487.5,4599.2,18465.45,18677,18906.2
