,VE_susc,Label_testingDiff,t,VE_symptOR_observed.2.5.,VE_symptOR_observed.50.,VE_symptOR_observed.97.5.,VE_symptOR_timeDep.2.5.,VE_symptOR_timeDep.50.,VE_symptOR_timeDep.97.5.,Intercept_coef_timeDep_VeOR.2.5.,Intercept_coef_timeDep_VeOR.50.,Intercept_coef_timeDep_VeOR.97.5.,VacStatus_coef_timeDep_VeOR.2.5.,VacStatus_coef_timeDep_VeOR.50.,VacStatus_coef_timeDep_VeOR.97.5.,TimeStep_coef_timeDep_VeOR.2.5.,TimeStep_coef_timeDep_VeOR.50.,TimeStep_coef_timeDep_VeOR.97.5.,Stats_sampleSizeCovid_unvac.2.5.,Stats_sampleSizeCovid_unvac.50.,Stats_sampleSizeCovid_unvac.97.5.,Stats_sampleSizeCovid_vac.2.5.,Stats_sampleSizeCovid_vac.50.,Stats_sampleSizeCovid_vac.97.5.,Stats_sampleSizeNonCovid_unvac.2.5.,Stats_sampleSizeNonCovid_unvac.50.,Stats_sampleSizeNonCovid_unvac.97.5.,Stats_sampleSizeNonCovid_vac.2.5.,Stats_sampleSizeNonCovid_vac.50.,Stats_sampleSizeNonCovid_vac.97.5.
154,0.55,modUnequal,62,0.462629136,0.517014253,0.570112815,0.476768393,0.533121447,0.583274098,-7.445280906,-6.505956711,-5.813635268,-0.875327327,-0.761686966,-0.647731531,0.086101648,0.091475108,0.100487229,229.7,466,808.875,558.65,1126.5,1925.4,5520.125,5727,5919.15,28172.5,28764,29140.925
155,0.55,modUnequal,63,0.47205477,0.518697781,0.565487258,0.4819633,0.535619663,0.583249682,-7.41118192,-6.470855511,-5.771170355,-0.875301318,-0.76705137,-0.657715661,0.085907324,0.091435043,0.100589153,257.425,508.5,876,612.625,1231,2084.2,5541.75,5764,5980.25,28387.975,29011,29400.45
156,0.55,modUnequal,64,0.47702881,0.517939374,0.562718305,0.486250729,0.533564083,0.581132416,-7.32772906,-6.440454586,-5.736898152,-0.870204284,-0.762634638,-0.666020198,0.085317425,0.091007205,0.100157036,285.375,561,949.65,676.8,1343,2264.975,5568.4,5810,6024,28589.65,29228.5,29672.15
157,0.55,modUnequal,65,0.477717573,0.518614261,0.561148113,0.492209218,0.535239012,0.581442191,-7.279408113,-6.426341248,-5.69225446,-0.871044292,-0.766237387,-0.677686018,0.085693748,0.090653984,0.09941361,314,611.5,1032.075,736.5,1453,2469.975,5598.325,5846.5,6077.775,28764.35,29443,29906.425
158,0.55,modUnequal,66,0.474500055,0.517514968,0.561127173,0.489142445,0.538229118,0.581042515,-7.277191406,-6.384851007,-5.640564572,-0.869986759,-0.772688113,-0.6717172,0.085615912,0.09040519,0.09908314,343.375,657.5,1114.25,808.6,1581,2681.175,5618.2,5885.5,6122.525,28915.1,29637.5,30151.3
159,0.55,modUnequal,67,0.474109397,0.519657206,0.559937683,0.485279657,0.541575067,0.585439083,-7.253182307,-6.34318455,-5.60894627,-0.880540594,-0.779958983,-0.6641387,0.085171478,0.08974432,0.096869358,377.275,715,1214.025,890.375,1718,2908.475,5636.925,5921,6169.575,29052.55,29846.5,30389.8
160,0.55,modUnequal,68,0.469497211,0.517960281,0.560957209,0.484922665,0.540572609,0.588064604,-7.236191021,-6.321456805,-5.569514911,-0.886891045,-0.777774397,-0.663439683,0.084945709,0.089172658,0.096730753,420.225,774.5,1299.7,977.85,1863.5,3107.45,5653.825,5952,6208.825,29193.85,30016.5,30611.775
161,0.55,modUnequal,69,0.472228387,0.521947826,0.558622779,0.489317353,0.543190882,0.58179953,-7.214565173,-6.271300849,-5.501213044,-0.871801307,-0.783489791,-0.672006938,0.084416803,0.088430984,0.095777228,460.225,844,1393.325,1063.95,2012.5,3317.275,5671.2,5968.5,6262.025,29312.475,30180.5,30828.275
162,0.55,modUnequal,70,0.47914336,0.522257516,0.556213311,0.496915272,0.545121103,0.582982589,-7.167145158,-6.244518288,-5.436406332,-0.874630578,-0.787724069,-0.687000966,0.084026665,0.088232967,0.094318928,500.7,917,1497.35,1166.275,2201,3561.75,5679.3,5992.5,6305.45,29428.3,30362,31039.475
163,0.55,modUnequal,71,0.478027318,0.523605067,0.557726752,0.498055238,0.546073887,0.580730187,-7.11301998,-6.180178275,-5.359181626,-0.869240686,-0.789820918,-0.689284344,0.082715615,0.087466064,0.094358077,541.475,974,1592.275,1257.875,2383,3803.2,5686.525,6017,6338.575,29504.075,30499.5,31227.15
164,0.55,modUnequal,72,0.480516222,0.524264475,0.559696332,0.502356002,0.549344329,0.584456895,-7.113217245,-6.157084863,-5.31656162,-0.878168933,-0.797051709,-0.697885204,0.08204934,0.086812316,0.092944015,592.55,1056.5,1694.225,1371.75,2576.5,4067.55,5686.275,6026,6370.2,29558.75,30631,31412.725
165,0.55,modUnequal,73,0.482176919,0.522466578,0.56422018,0.509424439,0.548995332,0.590794958,-7.042264599,-6.128675155,-5.231744073,-0.893606254,-0.796277986,-0.712176961,0.080640109,0.086097559,0.092493954,643.775,1149.5,1790.45,1494,2775.5,4328.625,5680.625,6037.5,6405.4,29626.525,30754.5,31589.2
166,0.55,modUnequal,74,0.483931176,0.524694445,0.562074419,0.502025027,0.552938511,0.591186845,-7.036213036,-6.090466649,-5.169956322,-0.894502056,-0.805059254,-0.697228713,0.079307998,0.085372244,0.092017219,703.25,1236,1895.45,1619.4,2971.5,4595.575,5683.25,6045,6420.825,29718.675,30864,31779.6
167,0.55,modUnequal,75,0.491642763,0.525136322,0.566921055,0.513201528,0.556294545,0.594873719,-6.965506793,-6.013200981,-5.085323177,-0.903586991,-0.812594588,-0.719924353,0.078107105,0.084643222,0.091585081,761.925,1326.5,2001.125,1758.725,3185.5,4854.7,5672.875,6043.5,6444.05,29783.025,30956,31944.325
168,0.55,modUnequal,76,0.493997299,0.528210436,0.564538556,0.511381745,0.557530868,0.592843816,-6.95631709,-5.928200142,-5.030385804,-0.898571751,-0.815384752,-0.716215289,0.077254401,0.083818459,0.090932707,832.375,1423.5,2112.375,1901.075,3423,5169.175,5653.05,6049,6472.775,29820.275,31039,32091.1
169,0.55,modUnequal,77,0.492035212,0.531037167,0.561443679,0.51531993,0.559301487,0.59521454,-6.897435584,-5.876030689,-4.947662431,-0.904410091,-0.819394338,-0.724266378,0.075877673,0.083305946,0.090102558,913.5,1530.5,2219.6,2064.575,3665,5431.325,5646.35,6045.5,6477.925,29870.375,31111.5,32227.55
170,0.55,modUnequal,78,0.493611211,0.531717949,0.563974735,0.518518761,0.563177199,0.593452955,-6.83056987,-5.815715628,-4.856158859,-0.900055786,-0.828227854,-0.730926712,0.074361258,0.082088163,0.089141475,982.975,1633.5,2347.1,2247.85,3917,5708.1,5635.4,6055.5,6494.6,29890.775,31183.5,32337.05
171,0.55,modUnequal,79,0.495974609,0.535589603,0.562371417,0.520247388,0.566341142,0.59518639,-6.763332996,-5.727932114,-4.761615278,-0.904336208,-0.835498129,-0.73452833,0.072865649,0.081149075,0.08818785,1056.55,1737.5,2471.475,2425.025,4164,5980.75,5613.55,6054.5,6508.075,29942.05,31247,32451.975
172,0.55,modUnequal,80,0.497951813,0.538376355,0.563124839,0.523101027,0.566831108,0.598178919,-6.717822683,-5.657310909,-4.676718636,-0.91174858,-0.836627817,-0.740453598,0.071454689,0.080207355,0.087697959,1147.3,1850.5,2580.05,2621.9,4427,6260.075,5596.425,6038,6520.55,29973.85,31307,32546.925
173,0.55,modUnequal,81,0.500648886,0.540008774,0.564325749,0.525459412,0.570037683,0.599787205,-6.654609737,-5.562210673,-4.603690793,-0.915759298,-0.844058686,-0.745483914,0.070175775,0.078946019,0.086776534,1249.55,1956,2687.25,2833.2,4688.5,6517.575,5579.95,6031,6509.275,30027.7,31356,32632.75
174,0.55,modUnequal,82,0.502738276,0.541949616,0.56693933,0.526974229,0.57179038,0.604275804,-6.592117139,-5.499498254,-4.51257823,-0.9270485,-0.848143232,-0.748608818,0.06878161,0.07786286,0.085648243,1331.3,2072.5,2793.725,3027.5,4965,6767.4,5579.225,6011,6511.75,30073,31393.5,32717.3
175,0.55,modUnequal,83,0.505744147,0.545091468,0.567268531,0.530905183,0.576020354,0.604346149,-6.514373075,-5.403533614,-4.411294286,-0.927221417,-0.85807008,-0.756964769,0.067237086,0.076632412,0.08450098,1417.625,2182.5,2907.575,3257.225,5244.5,7033.575,5564.55,5988.5,6515.05,30101,31413.5,32779.7
176,0.55,modUnequal,84,0.509155968,0.546384002,0.569344407,0.534890107,0.579696785,0.605178605,-6.481108057,-5.331662971,-4.320291389,-0.929324741,-0.866778896,-0.765537494,0.065710868,0.075329659,0.084243737,1510.45,2293.5,3015.625,3491.575,5524,7280.625,5549.8,5972.5,6509.275,30140.825,31444.5,32833.575
177,0.55,modUnequal,85,0.511052707,0.548128232,0.57042348,0.539354608,0.582603342,0.608670619,-6.409486455,-5.23491105,-4.229766711,-0.938205668,-0.873718306,-0.775202135,0.064301527,0.073781892,0.083335032,1625.65,2411,3125.675,3742.3,5800.5,7521.175,5531.4,5954,6495.4,30182.575,31486,32875.2
178,0.55,modUnequal,86,0.51330563,0.550284551,0.573173147,0.541437591,0.584804463,0.608621944,-6.313557715,-5.152138625,-4.131865651,-0.938113358,-0.879005697,-0.779686122,0.062912422,0.072287179,0.082105765,1729.2,2523,3227.2,3979.925,6098,7761.975,5527.925,5933.5,6483.4,30232.325,31511.5,32917.025
179,0.55,modUnequal,87,0.517852643,0.550908988,0.575672085,0.544206118,0.586621621,0.611209382,-6.207479748,-5.078012301,-4.03143419,-0.944728996,-0.883391939,-0.785733318,0.06116036,0.070706363,0.080751441,1828.625,2640,3322.625,4229.6,6352,7993.45,5522.4,5917.5,6482.875,30286.6,31529,32935.875
180,0.55,modUnequal,88,0.52009626,0.552899253,0.579668059,0.547280458,0.589030178,0.614356039,-6.118037362,-4.973093104,-3.93479708,-0.952897856,-0.889235598,-0.792641179,0.059644308,0.069508901,0.079550224,1941.625,2750,3426.6,4476.75,6609.5,8211.25,5517.75,5906,6472.45,30330.775,31549,32962.8
181,0.55,modUnequal,89,0.521344236,0.555139361,0.579231272,0.549647939,0.589915057,0.611514422,-6.055115392,-4.890849957,-3.852667726,-0.94551578,-0.891391286,-0.797775448,0.058109391,0.068067542,0.07849418,2057.675,2868.5,3524.025,4731.7,6855,8401.4,5520.6,5885,6457.5,30406.45,31556,32986.5
182,0.55,modUnequal,90,0.524027587,0.556651238,0.578695326,0.551266196,0.591033576,0.610422812,-5.965901163,-4.801690054,-3.763926636,-0.942694111,-0.8941228,-0.801350729,0.056596471,0.066661407,0.077161732,2180.925,2983.5,3618.75,5013.6,7116.5,8606.7,5518.525,5877.5,6436.15,30446.9,31582,32990.65
183,0.55,modUnequal,91,0.526713654,0.559638439,0.581169048,0.555391379,0.592675839,0.612027129,-5.854461398,-4.699060149,-3.645554218,-0.946826665,-0.898146094,-0.810589728,0.054689126,0.065109773,0.075928479,2296.125,3097,3692.55,5266.9,7341.5,8782.025,5518.7,5853.5,6412.25,30523.125,31588.5,33018.975
184,0.55,modUnequal,92,0.527285838,0.560154251,0.582972703,0.558760815,0.592207465,0.613209951,-5.792631109,-4.600691622,-3.564682962,-0.949879409,-0.896996728,-0.818201101,0.05327152,0.063519151,0.074567444,2419.8,3203.5,3778.4,5543.4,7558,8951.375,5523.9,5834.5,6381.1,30608.875,31610.5,33020.6
185,0.55,modUnequal,93,0.526037037,0.562924818,0.584589795,0.562166493,0.594163123,0.614151595,-5.68945795,-4.487712249,-3.476737817,-0.952313288,-0.90180398,-0.825918381,0.051775181,0.062048115,0.073128428,2530,3315,3860.025,5811.85,7802.5,9108.975,5522.8,5830,6365.625,30710.875,31644.5,33011.55
186,0.55,modUnequal,94,0.529527773,0.563019282,0.587221879,0.564067676,0.595213692,0.617262889,-5.6051071,-4.370713579,-3.371734504,-0.960413448,-0.904395995,-0.830268607,0.050062602,0.060350776,0.072071858,2640.55,3400.5,3925.075,6094.95,8019.5,9254.575,5521.9,5824.5,6340.3,30792.3,31682.5,32998.725
187,0.55,modUnequal,95,0.533061176,0.563995436,0.588593686,0.564819321,0.597106882,0.613886213,-5.489387028,-4.268542625,-3.285853856,-0.951623721,-0.909084009,-0.831997929,0.048516549,0.058785934,0.070489459,2754,3491,3989.925,6367.375,8248,9390.475,5526.525,5821.5,6324.7,30889.325,31709.5,32984.35
188,0.55,modUnequal,96,0.534325242,0.565966172,0.5901258,0.565693413,0.598036998,0.616379948,-5.409824759,-4.161659529,-3.198643068,-0.95811015,-0.911395373,-0.834014287,0.047048793,0.057242803,0.069374886,2854.475,3571.5,4044.4,6639.625,8428.5,9518.05,5535.825,5812.5,6306.65,30976.125,31770,32981.625
189,0.55,modUnequal,97,0.535346209,0.567085799,0.591053419,0.562391096,0.597199484,0.61604002,-5.27845667,-4.069027984,-3.111288371,-0.957217074,-0.909313838,-0.82644609,0.045406015,0.055696261,0.067531868,2962.8,3647.5,4111.225,6894.85,8632,9628.925,5550.875,5816,6289.95,31054.8,31822,32973.95
190,0.55,modUnequal,98,0.537819392,0.567542853,0.58917461,0.566439114,0.598128699,0.612877288,-5.159098485,-3.957612192,-3.023515608,-0.949013554,-0.911623637,-0.835747705,0.04390324,0.054195267,0.066031959,3068.375,3725,4165.975,7153.25,8803.5,9732.35,5571.15,5821,6259.25,31177.975,31881,32961.2
191,0.55,modUnequal,99,0.541101073,0.567683446,0.589624972,0.569102386,0.597206529,0.614452562,-5.085365627,-3.852350443,-2.937620795,-0.953091184,-0.909331328,-0.841966618,0.042444552,0.052750655,0.064946289,3156.825,3794.5,4216.55,7395.25,8970.5,9835.5,5578.275,5815,6236.075,31283.825,31926,32953.25
192,0.55,modUnequal,100,0.543447344,0.569438569,0.589987685,0.570744926,0.598080671,0.616622155,-4.957769287,-3.759012809,-2.839809196,-0.958734546,-0.911503884,-0.845746962,0.040696786,0.051058172,0.06323928,3259.525,3866,4252.4,7626.4,9120.5,9922.275,5602.325,5824.5,6227.65,31406.125,31996.5,32958.1
193,0.55,modUnequal,101,0.545253426,0.5698721,0.589404186,0.572003102,0.597276388,0.615940446,-4.839231922,-3.663670801,-2.765093407,-0.956959779,-0.909504798,-0.848699379,0.039415811,0.049651572,0.061576617,3368.4,3932.5,4287.05,7863.625,9262,10002.65,5618.275,5833,6224.95,31514.425,32062.5,32975.475
194,0.55,modUnequal,102,0.546260382,0.57045351,0.588867965,0.570392901,0.596841547,0.616549208,-4.738014104,-3.541633605,-2.696228142,-0.958544217,-0.908425635,-0.844955394,0.038165216,0.047855172,0.06014676,3462.4,3988,4317.1,8091.325,9401,10077.2,5641.225,5843,6202.875,31636.075,32150,32995.4
195,0.55,modUnequal,103,0.54893095,0.570873969,0.588260991,0.57327358,0.595854246,0.617754106,-4.636745428,-3.452653335,-2.600275211,-0.961691675,-0.905979692,-0.851614491,0.036428129,0.046444417,0.058742702,3543,4043.5,4338.9,8297.125,9514,10137.2,5661.425,5855.5,6194.1,31741.025,32227,33012.675
196,0.55,modUnequal,104,0.548182237,0.570855907,0.588989843,0.572284366,0.595272001,0.617255229,-4.521393387,-3.370859857,-2.529336699,-0.960386924,-0.904540046,-0.849296913,0.035205406,0.045169727,0.057148543,3632.3,4101,4370.35,8495.675,9615.5,10208.975,5687.375,5872.5,6176.225,31848.65,32319,33050.55
197,0.55,modUnequal,105,0.549915936,0.571088684,0.587824058,0.570815017,0.595003758,0.614600093,-4.39826962,-3.287362798,-2.462072299,-0.953474559,-0.903877497,-0.845882697,0.033978882,0.0437717,0.055311362,3716.375,4157,4395.1,8673.35,9710.5,10276.35,5712.75,5890.5,6165.3,31953.9,32403.5,33084.6
198,0.55,modUnequal,106,0.551068381,0.571563474,0.587393912,0.572648983,0.594070519,0.613736864,-4.297112531,-3.189393482,-2.379767535,-0.951240773,-0.90157596,-0.850150169,0.032536632,0.042247559,0.054013703,3790.875,4195.5,4423.15,8833.825,9809.5,10335.35,5736.275,5906.5,6170.3,32068.475,32498,33129.325
199,0.55,modUnequal,107,0.551818318,0.572219298,0.587381731,0.573280414,0.593866459,0.613788499,-4.190176124,-3.103111249,-2.3145701,-0.951371213,-0.901073261,-0.851628274,0.03137363,0.040922394,0.052431487,3858.275,4236.5,4445.2,8986.825,9900,10385.225,5753.975,5923.5,6171.575,32186.05,32587,33173.2
200,0.55,modUnequal,108,0.551841415,0.572839745,0.588457023,0.573016602,0.592956136,0.614963322,-4.092808441,-3.012622744,-2.245486547,-0.95441875,-0.898834361,-0.851010487,0.030154509,0.039551032,0.051044668,3912.225,4272,4475,9145.6,9989.5,10431.35,5785.375,5947.5,6176.35,32310.55,32700.5,33222.775
201,0.55,modUnequal,109,0.552256366,0.572868832,0.588410998,0.571840991,0.592897419,0.613702223,-3.980255948,-2.933750797,-2.18581594,-0.951146765,-0.898690098,-0.848261273,0.029090841,0.0381895,0.0495136,3974.75,4305,4495.675,9291.8,10063.5,10476.625,5817.475,5968.5,6190.35,32430.05,32798.5,33287.725
202,0.55,modUnequal,110,0.552675017,0.573111838,0.587994174,0.572679006,0.590303903,0.611804524,-3.89038097,-2.861197136,-2.122275104,-0.946247091,-0.892339623,-0.850221409,0.027953304,0.037062683,0.0482685,4033.6,4335.5,4518.2,9428.325,10128.5,10512.675,5846.175,5996.5,6203.4,32537.375,32907.5,33358.075
203,0.55,modUnequal,111,0.552706514,0.57297272,0.588842092,0.57017518,0.590504351,0.609834397,-3.792681037,-2.774135178,-2.053048106,-0.941184957,-0.892829006,-0.844377558,0.026705074,0.035729388,0.046762593,4080.6,4357.5,4538.725,9559.2,10194.5,10550.05,5869.6,6018,6224.025,32663.475,33018.5,33404.725
204,0.55,modUnequal,112,0.552526553,0.572866618,0.58877223,0.568481366,0.589225784,0.610394835,-3.664240236,-2.686941109,-1.987284534,-0.942621456,-0.889712232,-0.840453552,0.025570243,0.034246747,0.044965086,4123,4379.5,4551.925,9680.925,10250,10575.3,5900,6045,6238.35,32787.225,33139.5,33484.125
205,0.55,modUnequal,113,0.552689598,0.571645734,0.588399422,0.568880288,0.587912929,0.608880777,-3.59319938,-2.618909632,-1.941582898,-0.938745363,-0.886520627,-0.841384558,0.024636562,0.033098112,0.043850436,4163.375,4401.5,4567.025,9780.85,10298.5,10607.45,5934,6077,6257.175,32911.325,33249.5,33571.075
206,0.55,modUnequal,114,0.552597454,0.57150911,0.58812309,0.565991736,0.587121861,0.607919037,-3.484334709,-2.553090212,-1.877354053,-0.936288828,-0.884604722,-0.834691837,0.023552749,0.032092974,0.042372111,4192.475,4422.5,4582.4,9874.9,10350,10631.125,5969.9,6103,6279.375,33037.425,33378.5,33646.775
207,0.55,modUnequal,115,0.551995954,0.571245675,0.586709173,0.56416123,0.586228519,0.606940471,-3.405302069,-2.471060191,-1.827454319,-0.933797824,-0.882441437,-0.830483442,0.022646763,0.030757339,0.041220577,4228.75,4438.5,4593.1,9967.275,10390.5,10656.075,6003,6132.5,6307.375,33179.95,33497.5,33736.525
208,0.55,modUnequal,116,0.551180432,0.570879596,0.585945596,0.564421339,0.585777187,0.60561577,-3.312230143,-2.405814846,-1.769588059,-0.930433026,-0.881351258,-0.831079882,0.021653392,0.029688997,0.039811022,4269.6,4455,4606.525,10036.125,10432.5,10673.825,6031.75,6163.5,6334.85,33306.225,33618.5,33850.125
209,0.55,modUnequal,117,0.550888937,0.569876334,0.586756689,0.562722833,0.584522236,0.604239163,-3.233666086,-2.332087098,-1.726563745,-0.926947307,-0.878326255,-0.82718922,0.020898406,0.028485925,0.038692038,4295.325,4465,4614.525,10105.7,10470.5,10694.3,6065.7,6193,6357.075,33436.9,33739,33931.25
210,0.55,modUnequal,118,0.550746803,0.569980986,0.58591239,0.56298825,0.584230333,0.603002152,-3.139408643,-2.269434602,-1.670147944,-0.923824567,-0.877623931,-0.827795951,0.01996682,0.02749241,0.037347663,4316.225,4478,4625.1,10158.9,10502.5,10713.3,6101.4,6223,6382.775,33560.125,33857,34050.575
211,0.55,modUnequal,119,0.549468984,0.56914606,0.584859151,0.561183186,0.582759322,0.600238024,-3.078478927,-2.214902166,-1.618261696,-0.916886162,-0.874093698,-0.823673238,0.018959885,0.026607027,0.036418478,4340.55,4487.5,4635.25,10215.95,10526,10731.825,6134.175,6255.5,6414.675,33691.025,33974.5,34151
212,0.55,modUnequal,120,0.549416775,0.569358629,0.584225686,0.560362362,0.580549579,0.600083792,-2.985921921,-2.155735171,-1.570867874,-0.916513614,-0.868809955,-0.821805962,0.018119315,0.025680132,0.035165073,4368.175,4498,4645.875,10271.475,10549.5,10746.4,6169.175,6288.5,6436.525,33809.15,34096.5,34262.25
213,0.55,modUnequal,121,0.548819777,0.56820308,0.583851995,0.558430037,0.580192792,0.598576907,-2.915302857,-2.087310018,-1.522261654,-0.912739673,-0.867959716,-0.817419445,0.017269546,0.024602446,0.034055,4392,4511.5,4651.4,10322.425,10571,10761.2,6201.6,6325,6475.45,33939,34226.5,34394.1
214,0.55,modUnequal,122,0.548587079,0.567242796,0.584255576,0.557005938,0.578356487,0.59714543,-2.840240474,-2.030250669,-1.477129616,-0.90918562,-0.863595077,-0.814198947,0.016453917,0.023556327,0.032959249,4411.8,4523.5,4655.925,10370.325,10595,10773.525,6233.6,6354,6506.45,34063.875,34348,34500.15
215,0.55,modUnequal,123,0.547872396,0.566322707,0.583970223,0.556468463,0.577379355,0.596206067,-2.758098539,-1.970093142,-1.438366637,-0.906867771,-0.86128033,-0.812986447,0.015781165,0.02270941,0.031779869,4427.325,4535.5,4660.25,10405.275,10616,10786,6268.95,6395,6539.25,34189.75,34471,34620.2
216,0.55,modUnequal,124,0.547066512,0.565772839,0.583011172,0.555222401,0.575451159,0.596401719,-2.671400224,-1.920221751,-1.391193753,-0.907335776,-0.856728246,-0.8101809,0.014938938,0.021803859,0.030448325,4437.325,4542,4666.625,10440.55,10637,10795.1,6309.3,6423,6576.6,34328.425,34589,34743.25
217,0.55,modUnequal,125,0.546320694,0.564357194,0.582554472,0.553045952,0.574361949,0.596833139,-2.608436656,-1.86934491,-1.348810392,-0.908405785,-0.854165942,-0.805300213,0.014228845,0.020987398,0.029564459,4447.95,4549.5,4674.575,10468.65,10654.5,10807.875,6341.3,6464.5,6607.875,34459.475,34708.5,34867.05
218,0.55,modUnequal,126,0.546093789,0.563083062,0.581951924,0.55181063,0.573442901,0.594839251,-2.536576521,-1.812490306,-1.306694241,-0.90349515,-0.852009042,-0.802539511,0.013543401,0.020094004,0.028527627,4457.375,4557.5,4680.575,10485.9,10671,10816.675,6374.35,6499,6640.575,34579.35,34832.5,34990.775
219,0.55,modUnequal,127,0.545095486,0.562542238,0.581571505,0.549460031,0.572734138,0.592523393,-2.47099285,-1.759314881,-1.265027684,-0.897776955,-0.850348847,-0.797311249,0.0126993,0.019339325,0.027547712,4464.325,4562.5,4683.525,10501.275,10679.5,10826.775,6408.55,6531.5,6677.925,34706.65,34953,35113.525
220,0.55,modUnequal,128,0.544371342,0.562104571,0.581282937,0.548846944,0.570623483,0.591544171,-2.402497697,-1.712936974,-1.232093084,-0.895371535,-0.845421108,-0.79594867,0.012083806,0.018510859,0.02653083,4468.85,4568.5,4688.575,10520.75,10690.5,10836.525,6448.175,6563.5,6715.1,34838.425,35073.5,35236.925
221,0.55,modUnequal,129,0.544002374,0.561070038,0.580532661,0.547976496,0.569210732,0.590312246,-2.347968457,-1.67077876,-1.189737452,-0.89237169,-0.842136252,-0.794021111,0.011405306,0.017822152,0.025709617,4475.325,4574.5,4692,10542.9,10698.5,10846,6477.35,6598.5,6752,34969.5,35184.5,35357.725
222,0.55,modUnequal,130,0.54277011,0.560518287,0.579257104,0.546273486,0.567737522,0.588029068,-2.283217973,-1.617677054,-1.154791321,-0.886823772,-0.838722671,-0.790260669,0.010800511,0.017031575,0.024817133,4478.225,4578,4695,10553.8,10705.5,10850.525,6515.55,6627,6787.05,35084.025,35308.5,35483.625
223,0.55,modUnequal,131,0.541978138,0.5596758,0.578607532,0.545614079,0.566408435,0.588888491,-2.232473493,-1.574908168,-1.123243537,-0.888906308,-0.835652287,-0.78880876,0.010281835,0.01625578,0.023850071,4482.125,4582.5,4697.05,10561.95,10713.5,10857.1,6542.6,6669,6820.675,35207.175,35426.5,35609.525
224,0.55,modUnequal,132,0.541402302,0.55814549,0.578112193,0.544256558,0.565187317,0.586614945,-2.165625678,-1.539307784,-1.085843204,-0.883383083,-0.832839955,-0.785825355,0.009648817,0.015615043,0.023030316,4485.75,4585.5,4700.15,10569.95,10722,10866.05,6575.9,6702.5,6857.2,35311.8,35547.5,35735.05
225,0.55,modUnequal,133,0.540070189,0.557038291,0.577285395,0.542415375,0.56371095,0.584917079,-2.096892726,-1.491845293,-1.047588939,-0.879284914,-0.829450331,-0.781793442,0.009050963,0.015001677,0.021995611,4489.75,4588.5,4703.25,10573.95,10728.5,10870.675,6615.225,6735,6896.575,35414.775,35662,35853.575
226,0.55,modUnequal,134,0.539428137,0.556109467,0.576848695,0.541648956,0.562903329,0.582779927,-2.056624522,-1.455737012,-1.019637214,-0.874144654,-0.827600924,-0.780120014,0.008520491,0.014315414,0.021408606,4491.275,4591.5,4705.775,10577.475,10734.5,10876.1,6653.225,6777,6937.525,35537.675,35786.5,35988
227,0.55,modUnequal,135,0.539071336,0.555054265,0.575849707,0.541282872,0.561772221,0.583286515,-2.006943898,-1.416641732,-0.984827127,-0.875357325,-0.825016559,-0.7793216,0.007924412,0.013672692,0.020557672,4494.375,4594.5,4708.725,10583,10739.5,10883.525,6692.9,6808.5,6974,35649.875,35910.5,36102.825
228,0.55,modUnequal,136,0.538018333,0.553855873,0.574945866,0.540857874,0.559391308,0.583083173,-1.951308245,-1.367335658,-0.961821079,-0.874868691,-0.819598224,-0.778395877,0.007523411,0.01290856,0.019734206,4496.475,4596,4712.1,10586,10748,10886.525,6728.425,6846,7009.525,35775.45,36020.5,36221.175
229,0.55,modUnequal,137,0.536890456,0.553377659,0.57437091,0.537966712,0.558924404,0.581055599,-1.897155202,-1.340157612,-0.930278385,-0.870018181,-0.818539291,-0.772118404,0.007025911,0.012388379,0.018963179,4500.9,4599,4715.15,10594.475,10751,10895.05,6757.85,6880,7048.525,35895.55,36139.5,36340.025
230,0.55,modUnequal,138,0.536491592,0.552680206,0.57320666,0.537298434,0.557578536,0.578850837,-1.849307824,-1.298133689,-0.892200598,-0.864770446,-0.815492404,-0.770673919,0.006431989,0.011857163,0.018282119,4502.425,4600,4716.15,10601.9,10752.5,10902.525,6793.6,6915.5,7085.575,35996.45,36255.5,36454.35
231,0.55,modUnequal,139,0.535640731,0.552064857,0.572213398,0.537308001,0.556148549,0.577554962,-1.811193563,-1.260352035,-0.871200739,-0.861696621,-0.812265353,-0.770696243,0.006046811,0.011169075,0.017655398,4502.425,4601,4719.2,10608.75,10757.5,10907.05,6831.75,6952.5,7123.05,36108.375,36368,36566.725
232,0.55,modUnequal,140,0.534349779,0.551231589,0.57204807,0.535531369,0.55500662,0.576262899,-1.754399618,-1.227451511,-0.832867435,-0.858642972,-0.809695883,-0.766862024,0.005378154,0.010627931,0.016926944,4503.85,4603,4720.675,10613.325,10760,10911.625,6870.075,6988,7161.625,36226.8,36485.5,36686.775
233,0.55,modUnequal,141,0.533349937,0.550487266,0.571274584,0.535343686,0.553974239,0.575381748,-1.713152637,-1.192394887,-0.81085037,-0.856564755,-0.807378713,-0.766457382,0.005028825,0.01009456,0.016286699,4504.85,4604.5,4723.675,10614.375,10764.5,10914.725,6906.275,7023,7197.05,36326.55,36596.5,36807.2
234,0.55,modUnequal,142,0.532878848,0.549645392,0.569310714,0.534248374,0.552873913,0.573190686,-1.667734124,-1.161109128,-0.781022712,-0.851418043,-0.804914652,-0.764102792,0.004530584,0.009566299,0.015630329,4505.8,4606.5,4725.575,10616.375,10769.5,10917.25,6939.325,7058,7235.625,36458.375,36707.5,36923.05
