"","VE_susc","Label_testingDiff","t","VE_symptRR_observed.2.5.","VE_symptRR_observed.50.","VE_symptRR_observed.97.5.","VE_symptRR_timeDep.2.5.","VE_symptRR_timeDep.50.","VE_symptRR_timeDep.97.5.","VacStatus_coef_timeDep_VeRR.2.5.","VacStatus_coef_timeDep_VeRR.50.","VacStatus_coef_timeDep_VeRR.97.5.","Stats_sampleSizeCovid_unvac.2.5.","Stats_sampleSizeCovid_unvac.50.","Stats_sampleSizeCovid_unvac.97.5.","Stats_sampleSizeCovid_vac.2.5.","Stats_sampleSizeCovid_vac.50.","Stats_sampleSizeCovid_vac.97.5."
"111",0.55,"equal",140,0.5403359989,0.5509082805,0.5607877886,0.584650229475,0.595255084,0.60580076535,-0.930907067225,-0.904498257,-0.878635153475,7847.825,7985.5,8120.3,10613.325,10760,10911.625
"112",0.55,"equal",141,0.5403515471,0.550836697,0.560711675825,0.58467820745,0.595281907,0.605776289075,-0.930845245025,-0.904564528,-0.878702738825,7849.925,7987,8121.3,10614.375,10764.5,10914.725
"113",0.55,"equal",142,0.540342706025,0.5509057665,0.56065716805,0.584642696725,0.595345538,0.605778704075,-0.930851914775,-0.9047217615,-0.8786170445,7852.5,7988,8122.3,10616.375,10769.5,10917.25
"114",0.55,"equal",143,0.540391498025,0.550773692,0.560685536425,0.584602576,0.595373541,0.60582248645,-0.93096343895,-0.9047909655,-0.8785203748,7855.6,7989.5,8124.25,10617.85,10774,10919.3
"115",0.55,"equal",144,0.540406584975,0.550880009,0.560655038875,0.5846737348,0.595405783,0.605800273375,-0.9309079596,-0.9048706755,-0.878691937675,7855.6,7989.5,8125.2,10620.425,10775.5,10920.825
"116",0.55,"equal",145,0.540389288325,0.550901416,0.5606940979,0.584589539625,0.5954721525,0.605852694975,-0.931040526675,-0.905034749,-0.878488951175,7856.65,7990.5,8125.2,10623,10777.5,10922.875
"117",0.55,"equal",146,0.540384414825,0.550860753,0.5607224479,0.58467939395,0.595448303,0.60587154755,-0.931088747975,-0.9049757625,-0.878705584425,7858.225,7993,8126.15,10623,10780,10923.35
"118",0.55,"equal",147,0.5403529608,0.5509016515,0.56077673795,0.58472536695,0.5954932345,0.605920350175,-0.93121261095,-0.9050868235,-0.878816383575,7858.7,7993,8126.675,10623.475,10783.5,10925.825
"119",0.55,"equal",148,0.54033300985,0.551009844,0.560713958125,0.58471148555,0.595591429,0.60586807885,-0.931079779975,-0.905329616,-0.87878290415,7859.225,7993.5,8126.675,10624,10785.5,10926.825
"120",0.55,"equal",149,0.540323801125,0.5510578395,0.56070306255,0.58470713205,0.5955659865,0.605865010825,-0.93107122565,-0.9052667175,-0.8787722049,7859.7,7994.5,8126.675,10625.9,10787.5,10927.775
"121",0.55,"equal",150,0.540221748975,0.5510054465,0.56075492115,0.584621321075,0.5955753015,0.60591419185,-0.93119545715,-0.905289782,-0.878565435775,7859.7,7995,8127.15,10626.425,10789,10929.2
"122",0.55,"modUnequal",30,-0.615740741125,0.166031746,0.47430555535,-0.6160038585,0.166151389,0.474400095575,-0.643221718325,-0.1817421695,0.478309438949999,6,19,38,21.475,48.5,82
"123",0.55,"modUnequal",31,-0.717499999825,0.1635897435,0.473225308375,-0.7177301245,0.1636335215,0.473392601875,-0.64173951675,-0.1787546225,0.54095709855,6,22,42.525,24.475,54.5,91
"124",0.55,"modUnequal",32,-0.611111111,0.1946002805,0.46131813145,-0.611273543275,0.194764155,0.461500502625,-0.6192337489,-0.2166209375,0.4770248822,7,23,46.525,27.95,60,101.05
"125",0.55,"modUnequal",33,-0.558428030375,0.179047619,0.473229167,-0.55852823085,0.179176251,0.47337315425,-0.641332011225,-0.1974895505,0.442729581949999,8,26,51.525,31.95,66,113.1
"126",0.55,"modUnequal",34,-0.4374999998,0.166666667,0.459448653525,-0.437617961925,0.16689714,0.459599797775,-0.615495485575,-0.182598166,0.362468550724999,10,29,56.05,34.95,73.5,127.575
"127",0.55,"modUnequal",35,-0.49590909095,0.179726997,0.4452469133,-0.496095722625,0.1798355925,0.4453551679,-0.589680126675,-0.1982518995,0.4025121792,11,32,63.1,37.9,81.5,138.525
"128",0.55,"modUnequal",36,-0.330324073875,0.217670011,0.4163191657,-0.3304959928,0.2178224155,0.4165225247,-0.5387582508,-0.2456734895,0.2852560628,12.95,37,69.525,43.425,88.5,154.625
"129",0.55,"modUnequal",37,-0.36255050495,0.216183575,0.427260101,-0.3628264189,0.216352912,0.427374031825,-0.557558755475,-0.2438261755,0.308911689499999,15,40.5,81.05,47.475,98,168.575
"130",0.55,"modUnequal",38,-0.3354745373,0.216358025,0.430694444375,-0.335705725875,0.2165737005,0.43091455535,-0.563736604075,-0.2440783265,0.2893519757,16.95,44.5,88.575,53.425,109,188.1
"131",0.55,"modUnequal",39,-0.216104026025,0.2087899545,0.406767676525,-0.216414150825,0.208980142,0.406942054725,-0.522463591625,-0.2344809795,0.1959069882,19.425,48.5,98.525,62.95,120,206.15
"132",0.55,"modUnequal",40,-0.1732854866,0.19486715,0.427500000025,-0.17338394845,0.195176172,0.42767462595,-0.55810275895,-0.2171394495,0.159735346925,21.9,54.5,108,68.95,134,229.525
"133",0.55,"modUnequal",41,-0.12627551035,0.2034662865,0.418663522125,-0.12641216685,0.2036773085,0.41900041375,-0.543005317875,-0.227780186,0.118322371249999,24.9,60.5,117.575,77.475,151,254
"134",0.55,"modUnequal",42,-0.095617772775,0.196078431,0.40193236705,-0.095663647175,0.1964656035,0.402531660475,-0.51507730565,-0.2187352865,0.09135966445,28.9,66,129.05,82.475,165,281.775
"135",0.55,"modUnequal",43,-0.0844566993,0.1983218915,0.3866839642,-0.08450939625,0.198656062,0.387020525275,-0.48942499165,-0.2214658665,0.0810412675249998,31.425,72.5,143,90.475,183.5,315.3
"136",0.55,"modUnequal",44,-0.063003663225,0.195647346,0.377587365375,-0.063020676175,0.1959197485,0.377977554375,-0.474786737825,-0.218061187,0.0610193876749998,35.475,79.5,158.1,99.95,203.5,348.525
"137",0.55,"modUnequal",45,-0.04360299365,0.1978080725,0.35764705865,-0.0435183961,0.198193781,0.358067415325,-0.443297346325,-0.220889744,0.042598076825,40.475,89,170.725,109.325,221,386.525
"138",0.55,"modUnequal",46,-0.074938725425,0.198242527,0.35702235765,-0.0749490957,0.198788769,0.357707575175,-0.44274112435,-0.2216316085,0.0710668842499992,46.95,97,187.625,122.425,243,426.575
"139",0.55,"modUnequal",47,-0.07361111135,0.197291667,0.365980556275,-0.07362942995,0.1978721725,0.366635148525,-0.456835808225,-0.2204878315,0.0708728178249997,49.95,108.5,208.625,133.475,270,468.15
"140",0.55,"modUnequal",48,0.000774951225000003,0.184770115,0.355097894025,0.000777433475000003,0.1850931075,0.355590263375,-0.4395944556,-0.2046831575,-0.000871643200000233,58.425,122.5,227.525,145.95,298.5,534.65
"141",0.55,"modUnequal",49,-0.000974576649999999,0.1823205015,0.34623965695,-0.000970852174999998,0.1828413435,0.3468939277,-0.426016883675,-0.201922967,0.000930150024999847,63.9,136,247,161.8,326.5,592.575
"142",0.55,"modUnequal",50,0.018056021475,0.1832210995,0.335235507225,0.018114366225,0.18363653,0.335965331575,-0.40942450105,-0.202896341,-0.01828195355,69.95,151.5,271.525,176.325,360,663.6
"143",0.55,"modUnequal",51,0.026893115825,0.188095238,0.3497887086,0.026819118775,0.1887897055,0.350392017375,-0.431503692025,-0.209231117,-0.0271876725,80,163,298.575,196.95,398,728.75
"144",0.55,"modUnequal",52,0.0428433435,0.184022443,0.34446969705,0.043071956475,0.184968628,0.344840278125,-0.42300859165,-0.204528947,-0.0440314665750001,88.95,179,331,217.275,444,791.05
"145",0.55,"modUnequal",53,0.053617282225,0.1929312255,0.324771908975,0.0538427878,0.1939411865,0.325346949475,-0.393750431675,-0.2155989315,-0.0554702716250003,99.425,201.5,368.575,239.325,481.5,869
"146",0.55,"modUnequal",54,0.061962962975,0.1916719055,0.308958615525,0.0622896481,0.192433734,0.3096879926,-0.370637676375,-0.213731575,-0.0644791590500003,107.95,222.5,397,264.75,530.5,957.775
"147",0.55,"modUnequal",55,0.0591252652,0.1917330105,0.302849172675,0.059461365625,0.1923713185,0.303651463525,-0.361991810775,-0.2136530485,-0.0613237123250001,119.475,243,435.575,296.5,583,1049
"148",0.55,"modUnequal",56,0.083710317225,0.1924064185,0.2908248859,0.083870573,0.193241365,0.29164388995,-0.344821154325,-0.214731261,-0.087597800425,131.375,267.5,480.675,325.875,647,1144.325
"149",0.55,"modUnequal",57,0.0885055591,0.1910389565,0.29409969555,0.088882982575,0.192074899,0.294963815275,-0.349512489525,-0.213285942,-0.0930871399,146.95,289.5,526.675,355.475,704.5,1261.725
"150",0.55,"modUnequal",58,0.091408983675,0.1913461535,0.293826778975,0.09185258105,0.1924328475,0.294796182875,-0.34933786085,-0.213729081,-0.0964370110000002,156.9,320.5,576.525,387.05,773.5,1383.475
"151",0.55,"modUnequal",59,0.11328697585,0.1970963905,0.295329131225,0.1137401207,0.1979070765,0.296721244775,-0.352162698575,-0.2205308295,-0.120747026425,173.475,355.5,629.875,424,848.5,1495.625
"152",0.55,"modUnequal",60,0.087404005125,0.196039377,0.29895424255,0.0878645594,0.197072407,0.30010943545,-0.357265818725,-0.21949127,-0.0920614927000002,190.475,387,690.925,461.325,926,1630.625
"153",0.55,"modUnequal",61,0.11251137055,0.193708323,0.272179891,0.113246053825,0.1954087175,0.273437824875,-0.319455925125,-0.217421038,-0.120191056075,212.8,424,743.65,511.65,1025,1776.05
"154",0.55,"modUnequal",62,0.107568870525,0.19174611,0.277965987275,0.10807424915,0.1932210065,0.279314479125,-0.327559362025,-0.214706158,-0.1143725145,229.7,466,808.875,558.65,1126.5,1925.4
"155",0.55,"modUnequal",63,0.11980675195,0.1945297895,0.2736495413,0.120929219825,0.1954586395,0.275127250375,-0.321775008025,-0.217483256,-0.128901994,257.425,508.5,876,612.625,1231,2084.2
"156",0.55,"modUnequal",64,0.130804372375,0.1933596025,0.270168711675,0.1319220073,0.1951488355,0.2721600332,-0.317735767225,-0.2170979215,-0.141477786575,285.375,561,949.65,676.8,1343,2264.975
"157",0.55,"modUnequal",65,0.12871830695,0.1961961105,0.26245102495,0.129779774325,0.198097095,0.2647491652,-0.3075865147,-0.220767753,-0.13905463175,314,611.5,1032.075,736.5,1453,2469.975
"158",0.55,"modUnequal",66,0.1275808714,0.191765993,0.26261552495,0.128627421675,0.193749232,0.264936533375,-0.307799381925,-0.2153606085,-0.137687467225,343.375,657.5,1114.25,808.6,1581,2681.175
"159",0.55,"modUnequal",67,0.1232154012,0.194590162,0.258937927375,0.124402140525,0.196429307,0.26099305315,-0.3024481258,-0.2186901175,-0.132850164075,377.275,715,1214.025,890.375,1718,2908.475
"160",0.55,"modUnequal",68,0.1202622757,0.1981411365,0.255811920425,0.121892872,0.200672238,0.258718873075,-0.299375386175,-0.223984318,-0.12998674375,420.225,774.5,1299.7,977.85,1863.5,3107.45
"161",0.55,"modUnequal",69,0.12580128215,0.197119217,0.247838890825,0.1271712036,0.199776015,0.250705073825,-0.288625176875,-0.2228636875,-0.136018123725,460.225,844,1393.325,1063.95,2012.5,3317.275
"162",0.55,"modUnequal",70,0.1412158605,0.1982070485,0.245896414725,0.1431722911,0.2014249585,0.248747398775,-0.286026343225,-0.224926366,-0.1545189539,500.7,917,1497.35,1166.275,2201,3561.75
"163",0.55,"modUnequal",71,0.1405053354,0.195002477,0.242309770625,0.141986433325,0.198578293,0.246789667275,-0.28342457255,-0.221367995,-0.153149890925,541.475,974,1592.275,1257.875,2383,3803.2
"164",0.55,"modUnequal",72,0.140311214325,0.1952555655,0.236852934175,0.143135404,0.1991095005,0.242185652475,-0.2773176032,-0.222031957,-0.154503356825,592.55,1056.5,1694.225,1371.75,2576.5,4067.55
"165",0.55,"modUnequal",73,0.1473607022,0.1939228185,0.2427046988,0.149602134025,0.1971245545,0.24756762,-0.2844441889,-0.219555714,-0.162060320025,643.775,1149.5,1790.45,1494,2775.5,4328.625
"166",0.55,"modUnequal",74,0.145617816175,0.19474107,0.238855853225,0.1477434387,0.19880706,0.242805223625,-0.278135202125,-0.2216534875,-0.15987676985,703.25,1236,1895.45,1619.4,2971.5,4595.575
"167",0.55,"modUnequal",75,0.154933110275,0.194372754,0.238825731425,0.15738394585,0.19824301,0.243234355675,-0.278701678,-0.220949754,-0.1712561327,761.925,1326.5,2001.125,1758.725,3185.5,4854.7
"168",0.55,"modUnequal",76,0.15623245765,0.1958107445,0.240498058025,0.159203878725,0.200032423,0.24549245745,-0.2817095163,-0.223184081,-0.173406407975,832.375,1423.5,2112.375,1901.075,3423,5169.175
"169",0.55,"modUnequal",77,0.1542746453,0.196184027,0.24358060795,0.15780770235,0.2019030055,0.2488399588,-0.286150448625,-0.2255251475,-0.171774110525,913.5,1530.5,2219.6,2064.575,3665,5431.325
"170",0.55,"modUnequal",78,0.15942146115,0.195680552,0.24365802065,0.163394232925,0.200921169,0.247776168525,-0.284721637625,-0.224295697,-0.178402395025,982.975,1633.5,2347.1,2247.85,3917,5708.1
"171",0.55,"modUnequal",79,0.160151294925,0.196179031,0.2373956719,0.16438902955,0.2018684295,0.2427438809,-0.27805489605,-0.2254818485,-0.179596905075,1056.55,1737.5,2471.475,2425.025,4164,5980.75
"172",0.55,"modUnequal",80,0.1612504893,0.1967685855,0.23950254705,0.16526924125,0.2028114315,0.24556272165,-0.281786536575,-0.226664271,-0.180650151225,1147.3,1850.5,2580.05,2621.9,4427,6260.075
"173",0.55,"modUnequal",81,0.163920755725,0.1981390335,0.237171431625,0.167469565375,0.204152937,0.2428788858,-0.2782327125,-0.228348246,-0.183291552075,1249.55,1956,2687.25,2833.2,4688.5,6517.575
"174",0.55,"modUnequal",82,0.163949654825,0.2001952725,0.2332155568,0.168958917125,0.208058416,0.239948873575,-0.274370420725,-0.2332676715,-0.185076529775,1331.3,2072.5,2793.725,3027.5,4965,6767.4
"175",0.55,"modUnequal",83,0.1685677827,0.199663546,0.233167420975,0.173438290525,0.207726109,0.24096254955,-0.27570450175,-0.232848129,-0.190483367425,1417.625,2182.5,2907.575,3257.225,5244.5,7033.575
"176",0.55,"modUnequal",84,0.170366446275,0.2018248685,0.23436036405,0.17597781855,0.2100466745,0.2418615108,-0.276890712425,-0.235781424,-0.193558490625,1510.45,2293.5,3015.625,3491.575,5524,7280.625
"177",0.55,"modUnequal",85,0.1704036233,0.203314222,0.23076803215,0.17697244275,0.2113256515,0.23972470075,-0.274075150275,-0.2374019625,-0.19476596935,1625.65,2411,3125.675,3742.3,5800.5,7521.175
"178",0.55,"modUnequal",86,0.170453463175,0.205623357,0.2349818393,0.17662665805,0.2138654965,0.24317312205,-0.2786219452,-0.240627497,-0.194346471175,1729.2,2523,3227.2,3979.925,6098,7761.975
"179",0.55,"modUnequal",87,0.17450639185,0.204693214,0.23425482575,0.181594325625,0.2142098135,0.2433579644,-0.2788675846,-0.2410654645,-0.200397331525,1828.625,2640,3322.625,4229.6,6352,7993.45
"180",0.55,"modUnequal",88,0.17586897585,0.2047795085,0.236246253425,0.18322393775,0.2154611795,0.246804226025,-0.283430188575,-0.2426595915,-0.202397382625,1941.625,2750,3426.6,4476.75,6609.5,8211.25
"181",0.55,"modUnequal",89,0.178652908125,0.2044704515,0.235394275525,0.186366713975,0.214560892,0.2463933422,-0.282885360625,-0.241512392,-0.206260742875,2057.675,2868.5,3524.025,4731.7,6855,8401.4
"182",0.55,"modUnequal",90,0.1800747463,0.2058278915,0.2365471112,0.187955991025,0.2155723875,0.246618514475,-0.283183601225,-0.242800996,-0.208205730725,2180.925,2983.5,3618.75,5013.6,7116.5,8606.7
"183",0.55,"modUnequal",91,0.182755339775,0.2071027145,0.236065935875,0.1915307663,0.217360258,0.24706302435,-0.28377378505,-0.245082813,-0.21261293705,2296.125,3097,3692.55,5266.9,7341.5,8782.025
"184",0.55,"modUnequal",92,0.18377065495,0.207223049,0.2355746274,0.192364382975,0.218884489,0.2468584234,-0.2835020879,-0.2470324565,-0.21364970815,2419.8,3203.5,3778.4,5543.4,7558,8951.375
"185",0.55,"modUnequal",93,0.18139593635,0.2097081325,0.235226415075,0.189942275075,0.2211672515,0.24628467395,-0.28274073385,-0.249959052,-0.21065457295,2530,3315,3860.025,5811.85,7802.5,9108.975
"186",0.55,"modUnequal",94,0.184199631975,0.210184983,0.23389506065,0.192008810675,0.2214139485,0.246407893075,-0.28290429845,-0.2502760145,-0.213204125025,2640.55,3400.5,3925.075,6094.95,8019.5,9254.575
"187",0.55,"modUnequal",95,0.186066695125,0.210238542,0.233678233375,0.196338935175,0.221466893,0.2476967317,-0.284615966025,-0.250343824,-0.218578130475,2754,3491,3989.925,6367.375,8248,9390.475
"188",0.55,"modUnequal",96,0.186912039625,0.2112826385,0.234422972475,0.19790308215,0.2230102705,0.2489289201,-0.286255241125,-0.252328154,-0.220525979675,2854.475,3571.5,4044.4,6639.625,8428.5,9518.05
"189",0.55,"modUnequal",97,0.18712034045,0.2104951965,0.235185588225,0.196621535775,0.22326083,0.249008866425,-0.2863631479,-0.2526508055,-0.218929363425,2962.8,3647.5,4111.225,6894.85,8632,9628.925
"190",0.55,"modUnequal",98,0.18757182455,0.211612941,0.235856161425,0.198186029325,0.224541954,0.2498702426,-0.287509332825,-0.2543014,-0.22087934955,3068.375,3725,4165.975,7153.25,8803.5,9732.35
"191",0.55,"modUnequal",99,0.18833567695,0.212898662,0.236075975275,0.1992705529,0.2260579345,0.251357998025,-0.2894949462,-0.256258427,-0.222232644725,3156.825,3794.5,4216.55,7395.25,8970.5,9835.5
"192",0.55,"modUnequal",100,0.189602009625,0.2139072805,0.235282174075,0.201633925825,0.227331429,0.250890182575,-0.288869723325,-0.257905108,-0.225188423575,3259.525,3866,4252.4,7626.4,9120.5,9922.275
"193",0.55,"modUnequal",101,0.191558198825,0.2145812675,0.236479840975,0.203527181125,0.2283102515,0.250997249825,-0.289012701425,-0.2591727225,-0.2275627166,3368.4,3932.5,4287.05,7863.625,9262,10002.65
"194",0.55,"modUnequal",102,0.19269600285,0.2143715295,0.235093317575,0.20479620295,0.2286816875,0.24990073415,-0.287549884225,-0.2596541345,-0.2291568559,3462.4,3988,4317.1,8091.325,9401,10077.2
"195",0.55,"modUnequal",103,0.191983938175,0.2140079165,0.23625070015,0.204888989,0.2277141975,0.252031348275,-0.29039436345,-0.258400611,-0.229273568325,3543,4043.5,4338.9,8297.125,9514,10137.2
"196",0.55,"modUnequal",104,0.1931733859,0.214745041,0.23675818885,0.20616288975,0.228712118,0.25289947455,-0.29155622535,-0.2596936,-0.230877005525,3632.3,4101,4370.35,8495.675,9615.5,10208.975
"197",0.55,"modUnequal",105,0.193844394975,0.21511032,0.236573733575,0.207026164925,0.2293908485,0.252735218525,-0.29133862905,-0.260574037,-0.2319650836,3716.375,4157,4395.1,8673.35,9710.5,10276.35
"198",0.55,"modUnequal",106,0.194990562475,0.215467947,0.235852664725,0.208321807875,0.230075758,0.2524542838,-0.290960115025,-0.2614631585,-0.233601496,3790.875,4195.5,4423.15,8833.825,9809.5,10335.35
"199",0.55,"modUnequal",107,0.1946863619,0.215956553,0.2381138786,0.208843852625,0.2303363235,0.2548254549,-0.29413797165,-0.2618016495,-0.23426011195,3858.275,4236.5,4445.2,8986.825,9900,10385.225
"200",0.55,"modUnequal",108,0.19571818035,0.2155166545,0.240154479625,0.20940306055,0.2306483185,0.256564862125,-0.296473844525,-0.2622070915,-0.234967000225,3912.225,4272,4475,9145.6,9989.5,10431.35
"201",0.55,"modUnequal",109,0.195643476025,0.2163990095,0.240880153575,0.20958446345,0.231067584,0.257122282775,-0.297223931025,-0.2627522045,-0.235196486125,3974.75,4305,4495.675,9291.8,10063.5,10476.625
"202",0.55,"modUnequal",110,0.195651231225,0.2166462525,0.24020632365,0.21009250245,0.232044862,0.2569681528,-0.297016533075,-0.2640240485,-0.2358397722,4033.6,4335.5,4518.2,9428.325,10128.5,10512.675
"203",0.55,"modUnequal",111,0.196089361075,0.217039555,0.240465707725,0.21064514505,0.2326112655,0.2572695368,-0.297423027125,-0.2647617825,-0.2365394034,4080.6,4357.5,4538.725,9559.2,10194.5,10550.05
"204",0.55,"modUnequal",112,0.1962513871,0.2175965695,0.2406478773,0.210886368625,0.2334719865,0.257501811775,-0.297735858475,-0.265884039,-0.2368449698,4123,4379.5,4551.925,9680.925,10250,10575.3
"205",0.55,"modUnequal",113,0.19623647415,0.218966509,0.2408650746,0.210960781775,0.234690919,0.257489128925,-0.29771791955,-0.267475654,-0.236939335575,4163.375,4401.5,4567.025,9780.85,10298.5,10607.45
"206",0.55,"modUnequal",114,0.196305463375,0.2194020395,0.240229921725,0.211073845375,0.2349761715,0.2569796776,-0.297032225625,-0.267848417,-0.23708323355,4192.475,4422.5,4582.4,9874.9,10350,10631.125
"207",0.55,"modUnequal",115,0.1961420923,0.219481711,0.2399531779,0.210968748275,0.234936591,0.25677357575,-0.296754543425,-0.267796595,-0.236950542575,4228.75,4438.5,4593.1,9967.275,10390.5,10656.075
"208",0.55,"modUnequal",116,0.1962680365,0.2199667415,0.239401345425,0.211140029575,0.235555824,0.256689386125,-0.296641334875,-0.268606303,-0.237167601025,4269.6,4455,4606.525,10036.125,10432.5,10673.825
"209",0.55,"modUnequal",117,0.19604097735,0.2203330605,0.240594181175,0.210965748325,0.235643305,0.2577886129,-0.298121193775,-0.268720829,-0.236947437575,4295.325,4465,4614.525,10105.7,10470.5,10694.3
"210",0.55,"modUnequal",118,0.1961436888,0.2205766505,0.2406027311,0.211104797875,0.2362158485,0.258046344725,-0.29846854425,-0.269470054,-0.23712288305,4316.225,4478,4625.1,10158.9,10502.5,10713.3
"211",0.55,"modUnequal",119,0.1962865117,0.220670847,0.241147504925,0.2112906093,0.2364520945,0.258457821825,-0.2990232432,-0.269779412,-0.2373575311,4340.55,4487.5,4635.25,10215.95,10526,10731.825
"212",0.55,"modUnequal",120,0.196817382325,0.220496125,0.2415537506,0.211848584225,0.236280053,0.258777420075,-0.29945433845,-0.2695541775,-0.2380654933,4368.175,4498,4645.875,10271.475,10549.5,10746.4
"213",0.55,"modUnequal",121,0.196979129625,0.2208135275,0.241275526375,0.212056867225,0.2369203625,0.2585908477,-0.2992026592,-0.2703930605,-0.238329368625,4392,4511.5,4651.4,10322.425,10571,10761.2
"214",0.55,"modUnequal",122,0.197400146025,0.221154075,0.241586706525,0.21247711985,0.2372596635,0.259004676375,-0.299761192025,-0.270837642,-0.238863265,4411.8,4523.5,4655.925,10370.325,10595,10773.525
"215",0.55,"modUnequal",123,0.19758207215,0.220965224,0.24244169015,0.212682330275,0.237083341,0.2599071735,-0.300980534625,-0.270606482,-0.239124125475,4427.325,4535.5,4660.25,10405.275,10616,10786
"216",0.55,"modUnequal",124,0.19763826595,0.220693958,0.242089146625,0.212760002975,0.2368595865,0.259592039375,-0.300554575175,-0.270313237,-0.23922325565,4437.325,4542,4666.625,10440.55,10637,10795.1
"217",0.55,"modUnequal",125,0.197786442875,0.220811458,0.24252459515,0.212928891225,0.236675507,0.260036947025,-0.301155088475,-0.270072221,-0.239438289,4447.95,4549.5,4674.575,10468.65,10654.5,10807.875
"218",0.55,"modUnequal",126,0.19827365855,0.2204842225,0.2420160698,0.21342918935,0.2364998745,0.259580072375,-0.300537960675,-0.2698423345,-0.24007416405,4457.375,4557.5,4680.575,10485.9,10671,10816.675
"219",0.55,"modUnequal",127,0.198413047475,0.2207488265,0.241840952375,0.2135010459,0.236242012,0.25942541285,-0.3003289913,-0.2695043095,-0.240165642225,4464.325,4562.5,4683.525,10501.275,10679.5,10826.775
"220",0.55,"modUnequal",128,0.198445025175,0.221036516,0.242145428525,0.213635328075,0.236518982,0.25975458195,-0.3007736212,-0.2698670165,-0.240335546675,4468.85,4568.5,4688.575,10520.75,10690.5,10836.525
"221",0.55,"modUnequal",129,0.198075241425,0.2210268895,0.2423409526,0.213288773475,0.2367888655,0.25997088695,-0.301065979525,-0.270220572,-0.2398949098,4475.325,4574.5,4692,10542.9,10698.5,10846
"222",0.55,"modUnequal",130,0.198249081525,0.2209610805,0.241998056025,0.213456032675,0.236722985,0.259616904825,-0.3005875304,-0.270134253,-0.240108188,4478.225,4578,4695,10553.8,10705.5,10850.525
"223",0.55,"modUnequal",131,0.19852651155,0.2207458295,0.241953136725,0.213758021925,0.2366178035,0.25958771465,-0.300548109875,-0.269996467,-0.24049262775,4482.125,4582.5,4697.05,10561.95,10713.5,10857.1
"224",0.55,"modUnequal",132,0.19861600865,0.22079816,0.242080811725,0.2138522517,0.2365375475,0.2597220055,-0.300729537975,-0.269891333,-0.2406128497,4485.75,4585.5,4700.15,10569.95,10722,10866.05
"225",0.55,"modUnequal",133,0.1990146741,0.2205679315,0.2422005432,0.214255189975,0.236300247,0.25984835875,-0.300900231625,-0.269580567,-0.2411252841,4489.75,4588.5,4703.25,10573.95,10728.5,10870.675
"226",0.55,"modUnequal",134,0.19888127155,0.220640238,0.242374652475,0.2141002381,0.2365775765,0.26002929355,-0.30114480785,-0.269943806,-0.24092858655,4491.275,4591.5,4705.775,10577.475,10734.5,10876.1
"227",0.55,"modUnequal",135,0.198980171275,0.2204007665,0.242304118825,0.21401710025,0.2365369905,0.259971161975,-0.3010662146,-0.269890688,-0.24082261205,4494.375,4594.5,4708.725,10583,10739.5,10883.525
"228",0.55,"modUnequal",136,0.19906090115,0.2204589305,0.24222897145,0.2141054525,0.236843332,0.259904140775,-0.30097584285,-0.2702919695,-0.24093478515,4496.475,4596,4712.1,10586,10748,10886.525
"229",0.55,"modUnequal",137,0.1991539855,0.220888506,0.24239003105,0.214203205475,0.2368279505,0.260070354575,-0.30120057865,-0.2702717825,-0.241059359025,4500.9,4599,4715.15,10594.475,10751,10895.05
"230",0.55,"modUnequal",138,0.199371103525,0.220781966,0.2422471962,0.214425726175,0.2370618685,0.259875108725,-0.300936958325,-0.2705784165,-0.2413419492,4502.425,4600,4716.15,10601.9,10752.5,10902.525
"231",0.55,"modUnequal",139,0.199146919625,0.220969674,0.242274723525,0.214213570125,0.2372829665,0.25986394865,-0.300922225425,-0.270868345,-0.24107168285,4502.425,4601,4719.2,10608.75,10757.5,10907.05
"232",0.55,"modUnequal",140,0.1991449444,0.2213087455,0.24234073785,0.214217342975,0.237624575,0.25981480345,-0.30085612415,-0.2713162215,-0.241076843225,4503.85,4603,4720.675,10613.325,10760,10911.625
"233",0.55,"modUnequal",141,0.19900300645,0.2211532415,0.242360095875,0.21408245525,0.237479869,0.2597735653,-0.300800562025,-0.2711264055,-0.240905519975,4504.85,4604.5,4723.675,10614.375,10764.5,10914.725
"234",0.55,"modUnequal",142,0.19863546685,0.2210509205,0.242373817675,0.2134977924,0.2374501695,0.2596883932,-0.300685957875,-0.271087598,-0.24016113645,4505.8,4606.5,4725.575,10616.375,10769.5,10917.25
"235",0.55,"modUnequal",143,0.1986354153,0.221151238,0.242282333625,0.2135037889,0.237401928,0.259603253725,-0.300571199775,-0.2710244005,-0.2401690355,4506.275,4608.5,4727.525,10617.85,10774,10919.3
"236",0.55,"modUnequal",144,0.19876503755,0.221416644,0.24224873165,0.213635311675,0.2377579125,0.259682275675,-0.300677710925,-0.2714911825,-0.240335922375,4507.225,4610,4729.05,10620.425,10775.5,10920.825
"237",0.55,"modUnequal",145,0.1988627571,0.221480514,0.24222883865,0.2137353395,0.237928408,0.25977367585,-0.30080117935,-0.271714835,-0.240463912075,4508.175,4610,4729.575,10623,10777.5,10922.875
"238",0.55,"modUnequal",146,0.19875360895,0.221500926,0.242458395225,0.213630035275,0.237734555,0.259817236675,-0.300859910725,-0.2714605795,-0.240329901375,4509.175,4611.5,4729.575,10623,10780,10923.35
