,VE_susc,Label_testingDiff,t,VE_symptRR_observed.2.5.,VE_symptRR_observed.50.,VE_symptRR_observed.97.5.,VE_symptRR_timeDep.2.5.,VE_symptRR_timeDep.50.,VE_symptRR_timeDep.97.5.,VacStatus_coef_timeDep_VeRR.2.5.,VacStatus_coef_timeDep_VeRR.50.,VacStatus_coef_timeDep_VeRR.97.5.,Stats_sampleSizeCovid_unvac.2.5.,Stats_sampleSizeCovid_unvac.50.,Stats_sampleSizeCovid_unvac.97.5.,Stats_sampleSizeCovid_vac.2.5.,Stats_sampleSizeCovid_vac.50.,Stats_sampleSizeCovid_vac.97.5.
123,0.1,modUnequal,81,-0.591391271,-0.564390291,-0.532973433,-0.725602426,-0.692209924,-0.652738531,0.502433586,0.526035309,0.545575922,5222,5332,5415.625,24678.8,24978,25246.55
124,0.1,modUnequal,82,-0.589716087,-0.564539491,-0.531601816,-0.725109637,-0.692162296,-0.652190161,0.502101378,0.526007173,0.545290082,5239.9,5340.5,5428.3,24778.375,25024,25278.5
125,0.1,modUnequal,83,-0.588417105,-0.563847922,-0.531313276,-0.723961365,-0.691596896,-0.652262682,0.502145306,0.525672976,0.544624661,5258.475,5351,5436.725,24838.5,25079.5,25307.1
126,0.1,modUnequal,84,-0.588354054,-0.562981777,-0.530297457,-0.724178823,-0.691123051,-0.651668532,0.501785873,0.525392803,0.544750838,5269.375,5360.5,5443.575,24889.7,25112,25337.575
127,0.1,modUnequal,85,-0.587552291,-0.562972774,-0.531134918,-0.723498865,-0.690525447,-0.651497381,0.501682358,0.525039337,0.544356384,5279.475,5368.5,5449.05,24929.475,25144,25365.35
128,0.1,modUnequal,86,-0.58583334,-0.561767919,-0.5306037,-0.721789408,-0.690645661,-0.651654726,0.501777602,0.525110504,0.543364099,5286.375,5373.5,5454,24953.95,25167,25381.25
129,0.1,modUnequal,87,-0.58603568,-0.561639103,-0.530712469,-0.722142791,-0.690515521,-0.651362144,0.501600373,0.525033501,0.543569283,5289.275,5379,5458.575,24975.9,25189.5,25392.45
130,0.1,modUnequal,88,-0.585752078,-0.561411686,-0.530547352,-0.721945264,-0.690278987,-0.652221215,0.502120571,0.524893584,0.543454605,5295.7,5381,5462.525,24995.8,25203,25403.175
131,0.1,modUnequal,89,-0.585796841,-0.562071947,-0.530495003,-0.722104064,-0.690284184,-0.652455101,0.502262118,0.524896668,0.54354682,5299.075,5383,5467.05,25015.95,25222.5,25415.6
132,0.1,modUnequal,90,-0.586007414,-0.561767976,-0.53022438,-0.722463484,-0.690478805,-0.651875924,0.501911562,0.525011791,0.543755442,5301.55,5386,5471.575,25033.275,25236.5,25428.075
133,0.1,modUnequal,91,-0.586255125,-0.561606549,-0.530228846,-0.722330103,-0.69050905,-0.651089724,0.501435499,0.525029652,0.543678081,5303.55,5389,5476.675,25045,25244.5,25440.6
134,0.1,modUnequal,92,-0.586327163,-0.561059945,-0.529955153,-0.722541336,-0.689675163,-0.650507046,0.501082414,0.524536289,0.543800688,5304.55,5392,5481.25,25055.475,25252.5,25449.4
135,0.1,modUnequal,93,-0.586309319,-0.560684651,-0.529544887,-0.722666682,-0.689986982,-0.650961677,0.501357854,0.524720825,0.543873441,5305.55,5394.5,5482.25,25063.95,25258.5,25455.925
136,0.1,modUnequal,94,-0.586534338,-0.560934126,-0.529745345,-0.722753856,-0.690161535,-0.650552253,0.5011099,0.524824107,0.543923984,5306.075,5395.5,5483.775,25066.95,25261.5,25461.925
137,0.1,modUnequal,95,-0.586818381,-0.560861353,-0.529829191,-0.72302538,-0.690295676,-0.650674847,0.50118413,0.524903448,0.54408162,5306.075,5395.5,5484.775,25070.325,25270,25467.975
138,0.1,modUnequal,96,-0.586214653,-0.56081975,-0.52978614,-0.722754538,-0.690278843,-0.651040165,0.50140547,0.524893499,0.54392421,5306.075,5395.5,5484.775,25074.85,25272.5,25470.35
139,0.1,modUnequal,97,-0.586441546,-0.561096623,-0.529936401,-0.722775291,-0.690257369,-0.651006266,0.501384955,0.524880717,0.543936278,5307.075,5396,5484.775,25077.8,25273,25471.35
140,0.1,modUnequal,98,-0.586298813,-0.561044305,-0.530020103,-0.722637539,-0.690246702,-0.650954624,0.501353658,0.524874342,0.54385633,5307.075,5396.5,5485.3,25078.325,25273.5,25472.925
141,0.1,modUnequal,99,-0.586427017,-0.561044305,-0.530048839,-0.722710912,-0.690246702,-0.651058458,0.501416545,0.524874342,0.543898923,5307.075,5397,5486.25,25079.85,25275,25474.4
142,0.1,modUnequal,100,-0.586467732,-0.561075021,-0.530077575,-0.722827211,-0.690318413,-0.650932695,0.501340354,0.524916767,0.543966384,5307.6,5398,5486.775,25081.325,25276,25475.35
143,0.1,highUnequal,30,-2.417698413,-1.373998398,-0.755037665,-2.42146471,-1.377799453,-0.756474941,0.563233723,0.866174346,1.230067585,21.475,41,67.525,161.7,299,476.55
144,0.1,highUnequal,31,-2.006547619,-1.32545797,-0.711801713,-2.010173101,-1.327981235,-0.713104923,0.537786405,0.845000634,1.101858101,27.475,49.5,83.675,187.275,350.5,555.4
145,0.1,highUnequal,32,-2.023504819,-1.308233639,-0.769059116,-2.031111112,-1.311530237,-0.770644849,0.571322438,0.837909267,1.108877641,32.95,58,96.15,222.8,406.5,651.875
146,0.1,highUnequal,33,-1.926289496,-1.307393484,-0.851977402,-1.932641492,-1.312240521,-0.853977667,0.61726003,0.838216804,1.075901246,40,69.5,113.1,270.125,485.5,777.05
147,0.1,highUnequal,34,-1.820355731,-1.305216803,-0.872558446,-1.826002409,-1.309680687,-0.875483815,0.62886416,0.837109254,1.038857197,46.475,82,132,312.95,565,903.675
148,0.1,highUnequal,35,-1.781346154,-1.30445339,-0.846527778,-1.788951953,-1.312545058,-0.850666229,0.615519093,0.838348658,1.025527155,52.325,97,155.575,368.9,666,1069.925
149,0.1,highUnequal,36,-1.841649746,-1.289223999,-0.906408773,-1.851175821,-1.296995487,-0.910535132,0.647381692,0.831601154,1.047731099,64,114,186.725,434.275,785.5,1243.55
150,0.1,highUnequal,37,-1.76689603,-1.269594595,-0.928806787,-1.778121903,-1.277771824,-0.934576007,0.659879892,0.823197339,1.021770678,73.475,135.5,214.575,510.175,922.5,1467.825
151,0.1,highUnequal,38,-1.657953795,-1.29136066,-0.994867886,-1.666058639,-1.301845154,-1.00049957,0.693395243,0.833685929,0.980525649,91.9,159,253.1,608.575,1087.5,1717.575
152,0.1,highUnequal,39,-1.621267456,-1.305007522,-0.986643823,-1.631742467,-1.315657557,-0.995328309,0.690780945,0.839693579,0.967642727,108.425,185,298.525,715.725,1278.5,2001.525
153,0.1,highUnequal,40,-1.671557408,-1.325685426,-1.026289751,-1.683622334,-1.339565488,-1.037058377,0.71148014,0.849964675,0.987144477,123.85,216,349.2,841.825,1497,2318.875
154,0.1,highUnequal,41,-1.614013826,-1.298100753,-1.083191757,-1.628012343,-1.314130507,-1.093134736,0.73866281,0.839033292,0.966227768,146.85,255.5,406.55,975.575,1760,2691.5
155,0.1,highUnequal,42,-1.614268567,-1.308538411,-1.052729643,-1.631065947,-1.327458088,-1.065421003,0.72532993,0.844776686,0.967388719,168.95,295,477.875,1156.725,2058.5,3137.75
156,0.1,highUnequal,43,-1.606214178,-1.299968947,-1.084490741,-1.631028166,-1.319848192,-1.098703758,0.741319124,0.841501744,0.967361874,202.475,343.5,545.125,1357.225,2392,3594.7
157,0.1,highUnequal,44,-1.582807795,-1.296682542,-1.07629121,-1.612188079,-1.329792647,-1.095300813,0.739695585,0.845779254,0.960176686,239.325,399,627.525,1599.275,2787.5,4148.7
158,0.1,highUnequal,45,-1.532139184,-1.297730411,-1.085355924,-1.561208536,-1.326238157,-1.108046761,0.74572577,0.844251845,0.94047882,277.95,468,716.9,1859.775,3234,4769.1
159,0.1,highUnequal,46,-1.503173255,-1.290857459,-1.101813634,-1.544994334,-1.333886818,-1.129441222,0.755845659,0.847535,0.934102939,326.85,541,823.825,2185.35,3736.5,5446.475
160,0.1,highUnequal,47,-1.504774369,-1.287876871,-1.115861784,-1.552812236,-1.328667873,-1.146035882,0.763605088,0.845295983,0.93719549,389.225,620,930.35,2546.375,4299,6182.075
161,0.1,highUnequal,48,-1.483805081,-1.279656039,-1.139555944,-1.532185902,-1.324350507,-1.184065995,0.781188269,0.843440462,0.929068384,446.2,707,1054.7,2963.2,4917,6986.075
162,0.1,highUnequal,49,-1.465141202,-1.273219699,-1.155452937,-1.517590444,-1.325538805,-1.196944685,0.78706759,0.843951693,0.923301883,517.1,818.5,1176.3,3411.575,5612.5,7887.375
163,0.1,highUnequal,50,-1.469235419,-1.2729692,-1.156040619,-1.530864083,-1.330085551,-1.211994197,0.793894319,0.845904961,0.928524872,588.325,929.5,1325.8,3954.05,6355.5,8810.15
164,0.1,highUnequal,51,-1.417008694,-1.251614252,-1.141018945,-1.495389513,-1.320505944,-1.215514803,0.795484278,0.841785063,0.914442608,682.275,1050,1477.25,4509.525,7164,9788.9
165,0.1,highUnequal,52,-1.398709948,-1.249199023,-1.143686931,-1.483747363,-1.323578058,-1.217775192,0.796502915,0.843108226,0.909768415,779.475,1194.5,1644.05,5164.1,8056.5,10804.15
166,0.1,highUnequal,53,-1.400421391,-1.246835624,-1.155420594,-1.485663143,-1.328118564,-1.219367564,0.797217046,0.845060454,0.91051197,886.25,1326,1812.65,5875.675,9005,11869.7
167,0.1,highUnequal,54,-1.376918347,-1.245074678,-1.145699828,-1.480880045,-1.337045138,-1.221376079,0.798126735,0.848887368,0.908613279,1002.475,1478,1975.75,6658.45,9965,12914.625
168,0.1,highUnequal,55,-1.358394239,-1.233144949,-1.137047706,-1.462729833,-1.337080575,-1.22158786,0.79822111,0.848902532,0.901270295,1131.575,1638.5,2138.675,7505.925,10983,13968.25
169,0.1,highUnequal,56,-1.343270569,-1.223585982,-1.138260903,-1.462190236,-1.337224579,-1.245126194,0.808760933,0.848964078,0.901051294,1276.65,1804.5,2286.775,8420.55,12001.5,14989.95
170,0.1,highUnequal,57,-1.326260456,-1.213119997,-1.129507202,-1.450864198,-1.337944372,-1.25222862,0.811913743,0.849271703,0.896440538,1429.775,1970,2455.8,9398.025,13058,16015.8
171,0.1,highUnequal,58,-1.321849258,-1.209490075,-1.118774733,-1.454614993,-1.339280004,-1.246635115,0.809432761,0.849843102,0.897969521,1578.75,2138,2616.175,10390.525,14111,16995.025
172,0.1,highUnequal,59,-1.304905081,-1.193755661,-1.123483651,-1.451680096,-1.338047497,-1.266119075,0.818068661,0.849316176,0.896772712,1724.875,2303.5,2773.9,11425.175,15130.5,17912.725
173,0.1,highUnequal,60,-1.291256371,-1.181114747,-1.119894238,-1.447661732,-1.334799189,-1.263846228,0.817065041,0.847925868,0.895133086,1889.35,2464.5,2913.425,12525.45,16154.5,18791.4
174,0.1,highUnequal,61,-1.279043935,-1.172497202,-1.113795072,-1.458747277,-1.334711024,-1.261379534,0.815974896,0.847887719,0.899650719,2067.075,2619,3054.525,13534.375,17107,19589.975
175,0.1,highUnequal,62,-1.257785052,-1.163015337,-1.106567299,-1.446904172,-1.333842327,-1.263979171,0.817123303,0.847515963,0.894821218,2234.55,2769,3170.675,14592.175,18019.5,20309.975
176,0.1,highUnequal,63,-1.245405793,-1.157243079,-1.097211553,-1.444839548,-1.33658857,-1.26519025,0.817657513,0.848691988,0.893977841,2401.8,2918.5,3292.25,15630.375,18886.5,20984.125
177,0.1,highUnequal,64,-1.23266532,-1.147439554,-1.086255296,-1.433604767,-1.332021147,-1.26489361,0.817527769,0.846735305,0.889373438,2553.65,3051,3407.5,16626,19697,21602.9
178,0.1,highUnequal,65,-1.218547455,-1.13890926,-1.077093011,-1.427048061,-1.3303344,-1.263971538,0.817120479,0.846011776,0.886670414,2706.875,3180.5,3505.05,17591.325,20443.5,22152.1
179,0.1,highUnequal,66,-1.211287256,-1.130227434,-1.068888977,-1.420201464,-1.328265278,-1.260252968,0.815474987,0.8451234,0.883850023,2865.025,3294.5,3590.725,18467.45,21127.5,22620.65
180,0.1,highUnequal,67,-1.193965505,-1.120282808,-1.062862496,-1.419671349,-1.320308612,-1.261726063,0.816128263,0.841700197,0.883631633,3006.15,3399.5,3670.625,19298.5,21714,23064.425
181,0.1,highUnequal,68,-1.186155182,-1.110127346,-1.062306827,-1.410201688,-1.322082348,-1.26604835,0.818037494,0.842464339,0.879709841,3144.05,3485.5,3731.15,20069.2,22220,23415.25
182,0.1,highUnequal,69,-1.17576217,-1.105653947,-1.055312461,-1.405042346,-1.319807097,-1.264542012,0.81737217,0.841483871,0.877567501,3270.125,3563.5,3789.525,20775.9,22664,23750.775
183,0.1,highUnequal,70,-1.168852206,-1.102171795,-1.051520238,-1.401068122,-1.321334675,-1.266100323,0.818060432,0.842142311,0.875912494,3362.875,3638,3838.525,21411.15,23072,24015.8
184,0.1,highUnequal,71,-1.160104941,-1.095230392,-1.04917973,-1.397648828,-1.319179265,-1.262754037,0.816582627,0.841213311,0.874487416,3469.475,3695.5,3893.525,21970.55,23418.5,24211.05
185,0.1,highUnequal,72,-1.156923677,-1.089589983,-1.044323725,-1.396423874,-1.314877012,-1.258852851,0.814857093,0.839356556,0.873976617,3555.7,3759,3933.525,22454.725,23693,24405.85
186,0.1,highUnequal,73,-1.150839924,-1.085642052,-1.038035464,-1.398325172,-1.3133634,-1.256953474,0.814013295,0.838702355,0.87477064,3616.9,3806.5,3970.575,22897.225,23957.5,24576.175
187,0.1,highUnequal,74,-1.144501991,-1.081820868,-1.03346678,-1.395546839,-1.312887715,-1.253864642,0.812644406,0.838496837,0.873611235,3688.85,3856.5,3995.05,23253.275,24183,24719.6
188,0.1,highUnequal,75,-1.143257263,-1.076528917,-1.030811273,-1.393599156,-1.309818105,-1.253411103,0.812441972,0.837168776,0.872794251,3750.75,3889,4021.625,23567.3,24360,24836.625
189,0.1,highUnequal,76,-1.14182556,-1.073847206,-1.027134363,-1.395567488,-1.307775963,-1.252316405,0.8119585,0.836284256,0.873613851,3799.375,3923.5,4039.675,23834,24505.5,24938.675
190,0.1,highUnequal,77,-1.140771401,-1.072610596,-1.025086724,-1.396140256,-1.309141013,-1.251540314,0.811614296,0.836875472,0.87385416,3830.475,3948.5,4058.15,24063.35,24630.5,25024.45
191,0.1,highUnequal,78,-1.138685628,-1.069457434,-1.02324468,-1.395189693,-1.306396876,-1.25057708,0.811186426,0.835686503,0.873458907,3852.9,3972.5,4074.525,24240.6,24737,25089.225
192,0.1,highUnequal,79,-1.139106492,-1.067938429,-1.021347061,-1.396806359,-1.306799382,-1.249108613,0.810533891,0.835861007,0.874133359,3880,3991,4090.1,24433.525,24834,25146.75
193,0.1,highUnequal,80,-1.139388561,-1.06725643,-1.021150812,-1.396957034,-1.307166786,-1.249042368,0.810504363,0.836020263,0.874197455,3897.375,4008,4102.05,24571.025,24921,25204.625
194,0.1,highUnequal,81,-1.137808307,-1.066750255,-1.021085249,-1.395498569,-1.305766421,-1.250451939,0.811130876,0.835413102,0.873590428,3912.425,4021.5,4117.525,24678.8,24978,25246.55
195,0.1,highUnequal,82,-1.134977022,-1.066310471,-1.019846519,-1.393786977,-1.305321329,-1.250078831,0.81096508,0.835220071,0.872874924,3926.9,4033,4129.15,24778.375,25024,25278.5
196,0.1,highUnequal,83,-1.135404411,-1.065181716,-1.018626852,-1.391868631,-1.304825681,-1.248641522,0.810325699,0.835005044,0.872074338,3936.9,4042,4137.675,24838.5,25079.5,25307.1
197,0.1,highUnequal,84,-1.133356301,-1.064041856,-1.017652142,-1.389792871,-1.304738265,-1.248512516,0.810267784,0.834967119,0.87120604,3940.85,4053,4146.35,24889.7,25112,25337.575
198,0.1,highUnequal,85,-1.131974526,-1.062369259,-1.018243399,-1.387556763,-1.30364223,-1.249715401,0.810802937,0.834491449,0.870270552,3946.325,4058.5,4152.2,24929.475,25144,25365.35
199,0.1,highUnequal,86,-1.130451584,-1.062835376,-1.018312357,-1.38647283,-1.304661219,-1.249256229,0.810599358,0.834933689,0.869815981,3952.7,4063.5,4158,24953.95,25167,25381.25
200,0.1,highUnequal,87,-1.130904382,-1.062643396,-1.018420631,-1.387309134,-1.304721294,-1.251094463,0.81141649,0.834959751,0.870166167,3959.275,4068,4162,24975.9,25189.5,25392.45
201,0.1,highUnequal,88,-1.129898571,-1.062707747,-1.0185939,-1.385785355,-1.304158744,-1.252225521,0.811918802,0.834715612,0.869528148,3963.275,4073.5,4164,24995.8,25203,25403.175
202,0.1,highUnequal,89,-1.129218481,-1.062084096,-1.018094216,-1.385705377,-1.303392836,-1.251579754,0.811632082,0.834383153,0.869494835,3966.9,4079.5,4167.575,25015.95,25222.5,25415.6
203,0.1,highUnequal,90,-1.126946696,-1.061418547,-1.017551715,-1.384144286,-1.302854078,-1.251349208,0.811529673,0.83414924,0.868840253,3968.425,4082,4170.625,25033.275,25236.5,25428.075
204,0.1,highUnequal,91,-1.127258326,-1.061471201,-1.017282136,-1.384523268,-1.303018095,-1.250809026,0.811289693,0.834220476,0.868999188,3969.375,4085,4172.2,25045,25244.5,25440.6
205,0.1,highUnequal,92,-1.127028043,-1.061328064,-1.017431782,-1.383647485,-1.303181854,-1.250787415,0.811280111,0.834291582,0.868631602,3969.9,4086.5,4173.725,25055.475,25252.5,25449.4
206,0.1,highUnequal,93,-1.127117558,-1.061687487,-1.017354818,-1.383578602,-1.302904966,-1.251444092,0.811571825,0.834171347,0.868602549,3971.425,4087,4175.625,25063.95,25258.5,25455.925
207,0.1,highUnequal,94,-1.127180095,-1.061598115,-1.017113007,-1.383573603,-1.303240171,-1.250955389,0.811354737,0.834316901,0.8686006,3972.85,4088,4177.15,25066.95,25261.5,25461.925
208,0.1,highUnequal,95,-1.126984983,-1.061821787,-1.017114201,-1.383527672,-1.303622199,-1.250365815,0.811092788,0.834482752,0.868581324,3972.85,4089,4178.15,25070.325,25270,25467.975
209,0.1,highUnequal,96,-1.12704445,-1.061903617,-1.017429328,-1.383826734,-1.303691123,-1.250241904,0.811037721,0.834512673,0.868706666,3973.375,4089,4178.15,25074.85,25272.5,25470.35
210,0.1,highUnequal,97,-1.126938241,-1.061615094,-1.017626789,-1.383691594,-1.303835895,-1.250270921,0.811050616,0.834575508,0.868650088,3973.375,4089.5,4178.625,25077.8,25273,25471.35
211,0.1,highUnequal,98,-1.126764442,-1.061809832,-1.017509588,-1.383725796,-1.303840675,-1.249972904,0.810918158,0.834577587,0.868664335,3975.375,4090,4179.15,25078.325,25273.5,25472.925
212,0.1,highUnequal,99,-1.126931692,-1.061756919,-1.0176273,-1.383701571,-1.303714807,-1.250232993,0.811033761,0.83452293,0.868654029,3976.325,4090,4179.15,25079.85,25275,25474.4
213,0.1,highUnequal,100,-1.12705921,-1.061725398,-1.017504933,-1.383971441,-1.303378621,-1.250384172,0.811100944,0.834377007,0.868767167,3976.8,4090,4179.15,25081.325,25276,25475.35
