"","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"1",1,0,10,10,0,0.000133333333333333,1e-04,0,0,0,10,10,0,0.000133333333333333,1e-04,3846,11354,15200,0.15384,0.151386666666667,0.152,0,2,0,2,21154,63638,0,10,10,0,0.000133333333333333,1e-04,3846,11352,3846,11352,15198,0.15384,0.15136,0.15198,0,1,1,0,1.33333333333333e-05,1e-05,397,1120,1517,0.01588,0.0149333333333333,0.01517,397,1121,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",0,TRUE,"equal",-0.0254811393379522,-0.0307354468614568,-0.0103542108235998,0.00373360245631227,-0.00831381733021072,-0.03903324287897,0.00559034606334774,0.0324117483343334,0.19819,0.37256,0.57064,51,58,0.1,0.2,0.1,84,529290732,6.00482
"2",2,3,14,17,0.00012,0.000186666666666667,0.00017,3,4,0,10,10,0,0.000133333333333333,1e-04,3846,11354,15200,0.15384,0.151386666666667,0.152,1,3,0,2,21152,63633,0,10,10,0,0.000133333333333333,1e-04,3845,11353,3846,11354,15200,0.15384,0.151386666666667,0.152,0,1,1,0,1.33333333333333e-05,1e-05,751,2093,2844,0.03004,0.0279066666666667,0.02844,751,2094,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",1,TRUE,"equal",-0.0254811393379522,-0.0307354468614568,-0.0103542108235998,0.00373360245631227,-0.00831381733021072,-0.03903324287897,0.00559034606334774,0.0324117483343334,0.19819,0.37256,0.57064,51,58,0.1,0.2,0.1,84,529290732,6.00482
"3",3,4,15,19,0.00016,2e-04,0.00019,4,5,0,10,10,0,0.000133333333333333,1e-04,3843,11357,15200,0.15372,0.151426666666667,0.152,1,3,0,2,21147,63608,0,10,10,0,0.000133333333333333,1e-04,3849,11377,3850,11378,15228,0.154,0.151706666666667,0.15228,0,1,1,0,1.33333333333333e-05,1e-05,1043,2918,3961,0.04172,0.0389066666666667,0.03961,1043,2919,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",2,TRUE,"equal",-0.0254811393379522,-0.0307354468614568,-0.0103542108235998,0.00373360245631227,-0.00831381733021072,-0.03903324287897,0.00559034606334774,0.0324117483343334,0.19819,0.37256,0.57064,51,58,0.1,0.2,0.1,84,529290732,6.00482
"4",4,7,16,23,0.00028,0.000213333333333333,0.00023,7,6,0,10,10,0,0.000133333333333333,1e-04,3832,11368,15200,0.15328,0.151573333333333,0.152,2,3,0,2,21119,63525,0,10,10,0,0.000133333333333333,1e-04,3874,11459,3876,11460,15336,0.15504,0.1528,0.15336,0,1,1,0,1.33333333333333e-05,1e-05,1309,3608,4917,0.05236,0.0481066666666667,0.04917,1309,3609,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",3,TRUE,"equal",-0.0254811393379522,-0.0307354468614568,-0.0103542108235998,0.00373360245631227,-0.00831381733021072,-0.03903324287897,0.00559034606334774,0.0324117483343334,0.19819,0.37256,0.57064,51,58,0.1,0.2,0.1,84,529290732,6.00482
"5",5,7,21,28,0.00028,0.00028,0.00028,7,11,2,10,12,8e-05,0.000133333333333333,0.00012,3841,11359,15200,0.15364,0.151453333333333,0.152,2,5,0,2,21038,63312,2,10,12,8e-05,0.000133333333333333,0.00012,3955,11667,3957,11670,15627,0.15828,0.1556,0.15627,1,2,3,4e-05,2.66666666666667e-05,3e-05,1512,4234,5746,0.06048,0.0564533333333333,0.05746,1513,4236,0,0,0,0,0,0,0,0,0,0,0,0,-0.666666666666667,-0.695372750642674,-0.694951572812206,0.333333333333333,0.285781766650921,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",4,TRUE,"equal",-0.0254811393379522,-0.0307354468614568,-0.0103542108235998,0.00373360245631227,-0.00831381733021072,-0.03903324287897,0.00559034606334774,0.0324117483343334,0.19819,0.37256,0.57064,51,58,0.1,0.2,0.1,84,529290732,6.00482
"6",6,8,22,30,0.00032,0.000293333333333333,3e-04,8,12,4,10,14,0.00016,0.000133333333333333,0.00014,3837,11363,15200,0.15348,0.151506666666667,0.152,1,5,0,2,20887,62835,4,10,14,0.00016,0.000133333333333333,0.00014,4105,12143,4107,12146,16253,0.16428,0.161946666666667,0.16253,1,2,3,4e-05,2.66666666666667e-05,3e-05,1681,4749,6430,0.06724,0.06332,0.0643,1682,4751,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.154659970360613,0.154862883966071,0.333333333333333,0.292061486628764,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",5,TRUE,"equal",-0.0254811393379522,-0.0307354468614568,-0.0103542108235998,0.00373360245631227,-0.00831381733021072,-0.03903324287897,0.00559034606334774,0.0324117483343334,0.19819,0.37256,0.57064,51,58,0.1,0.2,0.1,84,529290732,6.00482
"7",7,12,30,42,0.00048,4e-04,0.00042,12,20,4,15,19,0.00016,2e-04,0.00019,3815,11385,15200,0.1526,0.1518,0.152,2,5,0,2,20656,62120,4,15,19,0.00016,2e-04,0.00019,4332,12850,4335,12854,17189,0.1734,0.171386666666667,0.17189,1,2,3,4e-05,2.66666666666667e-05,3e-05,1833,5262,7095,0.07332,0.07016,0.07095,1834,5264,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.264684145013225,-0.26420233463035,0.333333333333333,0.303306727480046,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",6,TRUE,"equal",-0.0254811393379522,-0.0307354468614568,-0.0103542108235998,0.00373360245631227,-0.00831381733021072,-0.03903324287897,0.00559034606334774,0.0324117483343334,0.19819,0.37256,0.57064,51,58,0.1,0.2,0.1,84,529290732,6.00482
"8",8,15,31,46,6e-04,0.000413333333333333,0.00046,15,22,4,14,18,0.00016,0.000186666666666667,0.00018,3810,11390,15200,0.1524,0.151866666666667,0.152,2,5,0,2,20326,61130,4,15,19,0.00016,2e-04,0.00019,4659,13838,4662,13842,18504,0.18648,0.18456,0.18504,1,5,6,4e-05,6.66666666666667e-05,6e-05,2009,5747,7756,0.08036,0.0766266666666667,0.07756,2010,5752,0,1,0,0.000173852573018081,0,0,0,0,0,1,0,0.000173852573018081,-0.25,-0.263003901170351,-0.262556005203064,-0.666666666666667,-0.747868453105968,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",7,TRUE,"equal",-0.0254811393379522,-0.0307354468614568,-0.0103542108235998,0.00373360245631227,-0.00831381733021072,-0.03903324287897,0.00559034606334774,0.0324117483343334,0.19819,0.37256,0.57064,51,58,0.1,0.2,0.1,84,529290732,6.00482
"9",9,20,34,54,8e-04,0.000453333333333333,0.00054,20,27,5,16,21,2e-04,0.000213333333333333,0.00021,3796,11404,15200,0.15184,0.152053333333333,0.152,3,8,1,3,19919,59893,5,19,24,2e-04,0.000253333333333333,0.00024,5061,15070,5064,15076,20140,0.20256,0.201013333333333,0.2014,2,5,7,8e-05,6.66666666666667e-05,7e-05,2175,6247,8422,0.087,0.0832933333333333,0.08422,2177,6252,0,1,0,0.000159948816378759,0,0,0,0,0,1,0,0.000159948816378759,-0.266666666666667,-0.276412841602547,-0.276164565361646,0.166666666666667,0.129582199455739,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",8,TRUE,"equal",-0.0254811393379522,-0.0307354468614568,-0.0103542108235998,0.00373360245631227,-0.00831381733021072,-0.03903324287897,0.00559034606334774,0.0324117483343334,0.19819,0.37256,0.57064,51,58,0.1,0.2,0.1,84,529290732,6.00482
"10",10,23,42,65,0.00092,0.00056,0.00065,23,36,7,17,24,0.00028,0.000226666666666667,0.00024,3766,11434,15200,0.15064,0.152453333333333,0.152,2,6,1,2,19516,58552,7,21,28,0.00028,0.00028,0.00028,5461,16402,5464,16408,21872,0.21856,0.218773333333333,0.21872,2,6,8,8e-05,8e-05,8e-05,2339,6775,9114,0.09356,0.0903333333333333,0.09114,2341,6781,0,1,0,0.000147470874502286,0,0,0,0,0,1,0,0.000147470874502286,0,0.000975134080936191,0.00115839531764417,0,-0.035719557195572,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",9,TRUE,"equal",-0.0254811393379522,-0.0307354468614568,-0.0103542108235998,0.00373360245631227,-0.00831381733021072,-0.03903324287897,0.00559034606334774,0.0324117483343334,0.19819,0.37256,0.57064,51,58,0.1,0.2,0.1,84,529290732,6.00482
