"","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"1",1,3,7,10,0.00012,9.33333333333333e-05,1e-04,0,0,1,6,7,4e-05,8e-05,7e-05,3884,11316,15200,0.15536,0.15088,0.152,1,2,0,1,21114,63679,1,6,7,4e-05,8e-05,7e-05,3883,11314,3884,11315,15199,0.15536,0.150866666666667,0.15199,0,1,1,0,1.33333333333333e-05,1e-05,407,1243,1650,0.01628,0.0165733333333333,0.0165,407,1244,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.05956694653115,-1.05921866713806,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",0,TRUE,"equal",-0.0328967116932733,-0.0510126381950517,-0.0253401029518305,-0.0278711883891036,-0.0141124241855812,-0.0670592601257983,-0.0184456607228639,-0.0166488280852984,0.18622,0.38359,0.5737,49,57,0.1,0.2,0.1,51,378936077,6.00542
"2",2,5,10,15,2e-04,0.000133333333333333,0.00015,2,3,1,6,7,4e-05,8e-05,7e-05,3885,11315,15200,0.1554,0.150866666666667,0.152,1,2,0,1,21110,63669,1,6,7,4e-05,8e-05,7e-05,3885,11321,3886,11322,15208,0.15544,0.15096,0.15208,1,1,2,4e-05,1.33333333333333e-05,2e-05,736,2205,2941,0.02944,0.0294,0.02941,737,2206,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.05935347111818,-1.05900538821659,0.666666666666667,0.666213151927438,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",1,TRUE,"equal",-0.0328967116932733,-0.0510126381950517,-0.0253401029518305,-0.0278711883891036,-0.0141124241855812,-0.0670592601257983,-0.0184456607228639,-0.0166488280852984,0.18622,0.38359,0.5737,49,57,0.1,0.2,0.1,51,378936077,6.00542
"3",3,7,15,22,0.00028,2e-04,0.00022,4,8,1,6,7,4e-05,8e-05,7e-05,3883,11317,15200,0.15532,0.150893333333333,0.152,1,3,0,1,21101,63641,1,6,7,4e-05,8e-05,7e-05,3892,11344,3893,11346,15239,0.15572,0.15128,0.15239,1,2,3,4e-05,2.66666666666667e-05,3e-05,1032,3014,4046,0.04128,0.0401866666666667,0.04046,1033,3016,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1.05869910100476,-1.05853314527504,0.333333333333333,0.315195753151957,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",2,TRUE,"equal",-0.0328967116932733,-0.0510126381950517,-0.0253401029518305,-0.0278711883891036,-0.0141124241855812,-0.0670592601257983,-0.0184456607228639,-0.0166488280852984,0.18622,0.38359,0.5737,49,57,0.1,0.2,0.1,51,378936077,6.00542
"4",4,7,20,27,0.00028,0.000266666666666667,0.00027,4,13,3,9,12,0.00012,0.00012,0.00012,3880,11320,15200,0.1552,0.150933333333333,0.152,1,5,0,2,21068,63559,3,9,12,0.00012,0.00012,0.00012,3925,11421,3926,11424,15350,0.15704,0.15232,0.1535,1,2,3,4e-05,2.66666666666667e-05,3e-05,1268,3738,5006,0.05072,0.04984,0.05006,1269,3740,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309873949579833,-0.030995534541634,0.333333333333333,0.321562332798288,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",3,TRUE,"equal",-0.0328967116932733,-0.0510126381950517,-0.0253401029518305,-0.0278711883891036,-0.0141124241855812,-0.0670592601257983,-0.0184456607228639,-0.0166488280852984,0.18622,0.38359,0.5737,49,57,0.1,0.2,0.1,51,378936077,6.00542
"5",5,10,23,33,4e-04,0.000306666666666667,0.00033,7,16,3,9,12,0.00012,0.00012,0.00012,3873,11327,15200,0.15492,0.151026666666667,0.152,2,5,0,2,20986,63325,3,9,12,0.00012,0.00012,0.00012,4004,11652,4006,11655,15661,0.16024,0.1554,0.15661,1,3,4,4e-05,4e-05,4e-05,1482,4322,5804,0.05928,0.0576266666666667,0.05804,1483,4325,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311454311454311,-0.0308959835221421,0,-0.0286904211013419,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",4,TRUE,"equal",-0.0328967116932733,-0.0510126381950517,-0.0253401029518305,-0.0278711883891036,-0.0141124241855812,-0.0670592601257983,-0.0184456607228639,-0.0166488280852984,0.18622,0.38359,0.5737,49,57,0.1,0.2,0.1,51,378936077,6.00542
"6",6,10,31,41,4e-04,0.000413333333333333,0.00041,7,24,3,13,16,0.00012,0.000173333333333333,0.00016,3873,11327,15200,0.15492,0.151026666666667,0.152,2,7,0,2,20869,62920,3,13,16,0.00012,0.000173333333333333,0.00016,4121,12049,4123,12054,16177,0.16492,0.16072,0.16177,2,3,5,8e-05,4e-05,5e-05,1669,4899,6568,0.06676,0.06532,0.06568,1671,4902,1,0,0.000598444045481747,0,0,0,0,0,1,0,0.000598444045481747,0,-0.444444444444444,-0.482191250483934,-0.482087033502089,0.5,0.488977342314758,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",5,TRUE,"equal",-0.0328967116932733,-0.0510126381950517,-0.0253401029518305,-0.0278711883891036,-0.0141124241855812,-0.0670592601257983,-0.0184456607228639,-0.0166488280852984,0.18622,0.38359,0.5737,49,57,0.1,0.2,0.1,51,378936077,6.00542
"7",7,12,43,55,0.00048,0.000573333333333333,0.00055,9,36,3,13,16,0.00012,0.000173333333333333,0.00016,3832,11368,15200,0.15328,0.151573333333333,0.152,2,10,0,2,20619,62174,3,13,16,0.00012,0.000173333333333333,0.00016,4369,12783,4372,12791,17163,0.17488,0.170546666666667,0.17163,2,4,6,8e-05,5.33333333333333e-05,6e-05,1849,5402,7251,0.07396,0.0720266666666667,0.07251,1851,5406,1,1,0.000540248514316586,0.000184979652238254,0,0,0,0,1,1,0.000540248514316586,0.000184979652238254,-0.444444444444444,-0.481145597164673,-0.481055568593705,0.333333333333333,0.31543872639763,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",6,TRUE,"equal",-0.0328967116932733,-0.0510126381950517,-0.0253401029518305,-0.0278711883891036,-0.0141124241855812,-0.0670592601257983,-0.0184456607228639,-0.0166488280852984,0.18622,0.38359,0.5737,49,57,0.1,0.2,0.1,51,378936077,6.00542
"8",8,13,46,59,0.00052,0.000613333333333333,0.00059,11,39,5,17,22,2e-04,0.000226666666666667,0.00022,3841,11359,15200,0.15364,0.151453333333333,0.152,2,11,1,3,20264,61164,5,17,22,2e-04,0.000226666666666667,0.00022,4722,13790,4724,13798,18522,0.18896,0.183973333333333,0.18522,4,5,9,0.00016,6.66666666666667e-05,9e-05,2015,5908,7923,0.0806,0.0787733333333333,0.07923,2019,5913,2,1,0.000990589400693413,0.000169118890580078,0,0,0,0,2,1,0.000990589400693413,0.000169118890580078,-0.133333333333333,-0.164052761269749,-0.164234952864395,0.583333333333333,0.573671293161814,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",7,TRUE,"equal",-0.0328967116932733,-0.0510126381950517,-0.0253401029518305,-0.0278711883891036,-0.0141124241855812,-0.0670592601257983,-0.0184456607228639,-0.0166488280852984,0.18622,0.38359,0.5737,49,57,0.1,0.2,0.1,51,378936077,6.00542
"9",9,15,50,65,6e-04,0.000666666666666667,0.00065,13,45,7,16,23,0.00028,0.000213333333333333,0.00023,3843,11357,15200,0.15372,0.151426666666667,0.152,2,12,1,4,19847,59933,7,18,25,0.00028,0.00024,0.00025,5137,15015,5139,15025,20164,0.20556,0.200333333333333,0.20164,5,7,12,2e-04,9.33333333333333e-05,0.00012,2204,6404,8608,0.08816,0.0853866666666667,0.08608,2209,6411,2,1,0.000905387052965143,0.000155981906098893,0,0,0,0,2,1,0.000905387052965143,0.000155981906098893,0.142857142857143,0.120494414071785,0.120251177394034,0.533333333333333,0.518176139912555,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",8,TRUE,"equal",-0.0328967116932733,-0.0510126381950517,-0.0253401029518305,-0.0278711883891036,-0.0141124241855812,-0.0670592601257983,-0.0184456607228639,-0.0166488280852984,0.18622,0.38359,0.5737,49,57,0.1,0.2,0.1,51,378936077,6.00542
"10",10,15,54,69,6e-04,0.00072,0.00069,14,52,6,17,23,0.00024,0.000226666666666667,0.00023,3782,11418,15200,0.15128,0.15224,0.152,4,12,1,5,19430,58503,7,22,29,0.00028,0.000293333333333333,0.00029,5553,16438,5557,16449,22006,0.22228,0.21932,0.22006,6,8,14,0.00024,0.000106666666666667,0.00014,2363,6929,9292,0.09452,0.0923866666666667,0.09292,2369,6937,2,1,0.000844238075137189,0.000144154533660084,0,0,0,0,2,1,0.000844238075137189,0.000144154533660084,-0.0476190476190477,-0.0617579878933152,-0.061703717866268,0.555555555555556,0.545292731033819,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",9,TRUE,"equal",-0.0328967116932733,-0.0510126381950517,-0.0253401029518305,-0.0278711883891036,-0.0141124241855812,-0.0670592601257983,-0.0184456607228639,-0.0166488280852984,0.18622,0.38359,0.5737,49,57,0.1,0.2,0.1,51,378936077,6.00542
