"","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"1",1,4,6,10,0.00016,8e-05,1e-04,0,0,2,5,7,8e-05,6.66666666666667e-05,7e-05,3818,11382,15200,0.15272,0.15176,0.152,0,3,0,3,21178,63615,2,5,7,8e-05,6.66666666666667e-05,7e-05,3818,11379,3818,11379,15197,0.15272,0.15172,0.15197,0,0,0,0,0,0,362,1214,1576,0.01448,0.0161866666666667,0.01576,362,1214,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.161174092626769,0.161174092626769,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",0,TRUE,"equal",0.036312509499924,0.0190941685617811,0.056375056240015,0.0665830989696209,0.0141665010927876,-0.0296922720283938,0.0243475406100155,0.047156733315371,0.17846,0.377,0.57309,49,57,0.1,0.2,0.1,41,158271535,6.00494
"2",2,6,10,16,0.00024,0.000133333333333333,0.00016,2,4,2,5,7,8e-05,6.66666666666667e-05,7e-05,3816,11384,15200,0.15264,0.151786666666667,0.152,1,4,0,3,21177,63602,2,5,7,8e-05,6.66666666666667e-05,7e-05,3817,11388,3818,11389,15207,0.15272,0.151853333333333,0.15207,0,1,1,0,1.33333333333333e-05,1e-05,696,2178,2874,0.02784,0.02904,0.02874,696,2179,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.16191061550619,0.162056550755181,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",1,TRUE,"equal",0.036312509499924,0.0190941685617811,0.056375056240015,0.0665830989696209,0.0141665010927876,-0.0296922720283938,0.0243475406100155,0.047156733315371,0.17846,0.377,0.57309,49,57,0.1,0.2,0.1,41,158271535,6.00494
"3",3,8,14,22,0.00032,0.000186666666666667,0.00022,4,8,2,5,7,8e-05,6.66666666666667e-05,7e-05,3814,11386,15200,0.15256,0.151813333333333,0.152,2,5,0,3,21167,63557,2,5,7,8e-05,6.66666666666667e-05,7e-05,3825,11429,3827,11431,15258,0.15308,0.152413333333333,0.15258,1,3,4,4e-05,4e-05,4e-05,978,3054,4032,0.03912,0.04072,0.04032,979,3057,1,0,0.00102145045965271,0,0,0,0,0,1,0,0.00102145045965271,0,0.166666666666667,0.163021607908319,0.163312625776533,0,0.0392927308447939,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",2,TRUE,"equal",0.036312509499924,0.0190941685617811,0.056375056240015,0.0665830989696209,0.0141665010927876,-0.0296922720283938,0.0243475406100155,0.047156733315371,0.17846,0.377,0.57309,49,57,0.1,0.2,0.1,41,158271535,6.00494
"4",4,10,14,24,4e-04,0.000186666666666667,0.00024,6,8,2,5,7,8e-05,6.66666666666667e-05,7e-05,3828,11372,15200,0.15312,0.151626666666667,0.152,2,5,0,3,21123,63486,2,5,7,8e-05,6.66666666666667e-05,7e-05,3867,11500,3869,11502,15371,0.15476,0.15336,0.15371,1,3,4,4e-05,4e-05,4e-05,1212,3745,4957,0.04848,0.0499333333333333,0.04957,1213,3748,1,0,0.000824402308326463,0,0,0,0,0,1,0,0.000824402308326463,0,0.166666666666667,0.15905929403582,0.159347826086957,0,0.0291054739652871,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",3,TRUE,"equal",0.036312509499924,0.0190941685617811,0.056375056240015,0.0665830989696209,0.0141665010927876,-0.0296922720283938,0.0243475406100155,0.047156733315371,0.17846,0.377,0.57309,49,57,0.1,0.2,0.1,41,158271535,6.00494
"5",5,10,16,26,4e-04,0.000213333333333333,0.00026,6,10,2,6,8,8e-05,8e-05,8e-05,3833,11367,15200,0.15332,0.15156,0.152,2,5,0,3,21038,63296,2,6,8,8e-05,8e-05,8e-05,3952,11688,3954,11690,15644,0.15816,0.155866666666667,0.15644,2,4,6,8e-05,5.33333333333333e-05,6e-05,1389,4318,5707,0.05556,0.0575733333333333,0.05707,1391,4322,2,0,0.00143781452192667,0,0,0,0,0,2,0,0.00143781452192667,0,0,-0.0147134302822927,-0.0143737166324436,0.333333333333333,0.356646595646132,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",4,TRUE,"equal",0.036312509499924,0.0190941685617811,0.056375056240015,0.0665830989696209,0.0141665010927876,-0.0296922720283938,0.0243475406100155,0.047156733315371,0.17846,0.377,0.57309,49,57,0.1,0.2,0.1,41,158271535,6.00494
"6",6,10,19,29,4e-04,0.000253333333333333,0.00029,6,13,2,7,9,8e-05,9.33333333333333e-05,9e-05,3800,11400,15200,0.152,0.152,0.152,2,6,0,3,20925,62860,2,7,9,8e-05,9.33333333333333e-05,9e-05,4065,12121,4067,12124,16191,0.16268,0.161653333333333,0.16191,2,6,8,8e-05,8e-05,8e-05,1565,4834,6399,0.0626,0.0644533333333333,0.06399,1567,4840,2,1,0.00127632418634333,0.000206611570247934,0,0,0,0,2,1,0.00127632418634333,0.000206611570247934,-0.166666666666667,-0.174076212471132,-0.173789291312598,0,0.0287546545304096,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",5,TRUE,"equal",0.036312509499924,0.0190941685617811,0.056375056240015,0.0665830989696209,0.0141665010927876,-0.0296922720283938,0.0243475406100155,0.047156733315371,0.17846,0.377,0.57309,49,57,0.1,0.2,0.1,41,158271535,6.00494
"7",7,11,25,36,0.00044,0.000333333333333333,0.00036,8,20,4,8,12,0.00016,0.000106666666666667,0.00012,3764,11436,15200,0.15056,0.15248,0.152,2,4,0,2,20717,62069,4,9,13,0.00016,0.00012,0.00013,4271,12905,4273,12908,17181,0.17092,0.172106666666667,0.17181,2,8,10,8e-05,0.000106666666666667,1e-04,1733,5365,7098,0.06932,0.0715333333333333,0.07098,1735,5373,1,1,0.000576368876080692,0.000186115764005211,0,0,0,0,1,1,0.000576368876080692,0.000186115764005211,0.25,0.255171211651689,0.255346764819837,-0.333333333333333,-0.292078285181734,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",6,TRUE,"equal",0.036312509499924,0.0190941685617811,0.056375056240015,0.0665830989696209,0.0141665010927876,-0.0296922720283938,0.0243475406100155,0.047156733315371,0.17846,0.377,0.57309,49,57,0.1,0.2,0.1,41,158271535,6.00494
"8",8,14,26,40,0.00056,0.000346666666666667,4e-04,13,22,3,9,12,0.00012,0.00012,0.00012,3736,11464,15200,0.14944,0.152853333333333,0.152,4,3,0,1,20415,61070,4,10,14,0.00016,0.000133333333333333,0.00014,4568,13902,4572,13905,18477,0.18288,0.1854,0.18477,2,8,10,8e-05,0.000106666666666667,1e-04,1891,5858,7749,0.07564,0.0781066666666667,0.07749,1893,5866,1,1,0.000528262017960909,0.000170473917490624,0,0,0,0,1,1,0.000528262017960909,0.000170473917490624,0.166666666666667,0.177993527508091,0.178535462523378,-0.333333333333333,-0.291225674291567,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",7,TRUE,"equal",0.036312509499924,0.0190941685617811,0.056375056240015,0.0665830989696209,0.0141665010927876,-0.0296922720283938,0.0243475406100155,0.047156733315371,0.17846,0.377,0.57309,49,57,0.1,0.2,0.1,41,158271535,6.00494
"9",9,19,32,51,0.00076,0.000426666666666667,0.00051,18,28,3,11,14,0.00012,0.000146666666666667,0.00014,3749,11451,15200,0.14996,0.15268,0.152,5,4,0,0,20015,59817,4,12,16,0.00016,0.00016,0.00016,4963,15149,4968,15153,20121,0.19872,0.20204,0.20121,3,8,11,0.00012,0.000106666666666667,0.00011,2062,6384,8446,0.08248,0.08512,0.08446,2065,6392,1,1,0.000484261501210654,0.000156445556946183,0,0,0,0,1,1,0.000484261501210654,0.000156445556946183,0,0.0164323896258167,0.0171628490329395,0.111111111111111,0.138680033416876,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",8,TRUE,"equal",0.036312509499924,0.0190941685617811,0.056375056240015,0.0665830989696209,0.0141665010927876,-0.0296922720283938,0.0243475406100155,0.047156733315371,0.17846,0.377,0.57309,49,57,0.1,0.2,0.1,41,158271535,6.00494
"10",10,21,38,59,0.00084,0.000506666666666667,0.00059,20,34,3,11,14,0.00012,0.000146666666666667,0.00014,3712,11488,15200,0.14848,0.153173333333333,0.152,5,6,0,2,19574,58459,4,12,16,0.00016,0.00016,0.00016,5402,16501,5408,16506,21914,0.21632,0.22008,0.21914,4,8,12,0.00016,0.000106666666666667,0.00012,2223,6925,9148,0.08892,0.0923333333333333,0.09148,2227,6933,2,1,0.000898069151324652,0.000144237703735757,0,0,0,0,2,1,0.000898069151324652,0.000144237703735757,0,0.0170846964740095,0.0178777043815527,0.333333333333333,0.357978339350181,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",9,TRUE,"equal",0.036312509499924,0.0190941685617811,0.056375056240015,0.0665830989696209,0.0141665010927876,-0.0296922720283938,0.0243475406100155,0.047156733315371,0.17846,0.377,0.57309,49,57,0.1,0.2,0.1,41,158271535,6.00494
