"","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"1",1,3,7,10,0.00012,9.33333333333333e-05,1e-04,0,0,2,3,5,8e-05,4e-05,5e-05,3745,11455,15200,0.1498,0.152733333333333,0.152,2,0,1,0,21254,63538,2,3,5,8e-05,4e-05,5e-05,3743,11455,3744,11455,15199,0.14976,0.152733333333333,0.15199,1,0,1,4e-05,0,1e-05,401,1163,1564,0.01604,0.0155066666666667,0.01564,402,1163,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.509733740724575,0.50986468790921,1,1,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",0,TRUE,"equal",0.0103260869565218,-0.0144333104283106,0.00621418941691942,0.00556474850001876,-0.000854700854700824,-0.0570598429482297,0.00324207661810594,0.0105478349682239,0.14686,0.36276,0.57162,48,57,0.1,0.2,0.1,30,831032612,6.00532
"2",2,4,8,12,0.00016,0.000106666666666667,0.00012,1,1,2,3,5,8e-05,4e-05,5e-05,3748,11452,15200,0.14992,0.152693333333333,0.152,2,0,1,0,21248,63531,2,3,5,8e-05,4e-05,5e-05,3748,11461,3749,11461,15210,0.14996,0.152813333333333,0.1521,1,1,2,4e-05,1.33333333333333e-05,2e-05,721,2150,2871,0.02884,0.0286666666666667,0.02871,722,2151,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.509336009074252,0.509466887706134,0.666666666666667,0.664651162790698,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",1,TRUE,"equal",0.0103260869565218,-0.0144333104283106,0.00621418941691942,0.00556474850001876,-0.000854700854700824,-0.0570598429482297,0.00324207661810594,0.0105478349682239,0.14686,0.36276,0.57162,48,57,0.1,0.2,0.1,30,831032612,6.00532
"3",3,6,8,14,0.00024,0.000106666666666667,0.00014,3,1,2,3,5,8e-05,4e-05,5e-05,3752,11448,15200,0.15008,0.15264,0.152,2,0,1,0,21238,63514,2,3,5,8e-05,4e-05,5e-05,3756,11478,3757,11478,15235,0.15028,0.15304,0.15235,1,1,2,4e-05,1.33333333333333e-05,2e-05,986,3005,3991,0.03944,0.0400666666666667,0.03991,987,3006,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.509017250392054,0.509147935180345,0.666666666666667,0.671880199667221,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",2,TRUE,"equal",0.0103260869565218,-0.0144333104283106,0.00621418941691942,0.00556474850001876,-0.000854700854700824,-0.0570598429482297,0.00324207661810594,0.0105478349682239,0.14686,0.36276,0.57162,48,57,0.1,0.2,0.1,30,831032612,6.00532
"4",4,11,11,22,0.00044,0.000146666666666667,0.00022,8,4,2,3,5,8e-05,4e-05,5e-05,3758,11442,15200,0.15032,0.15256,0.152,2,0,1,0,21201,63424,2,3,5,8e-05,4e-05,5e-05,3788,11565,3789,11565,15354,0.15156,0.1542,0.15354,3,1,4,0.00012,1.33333333333333e-05,4e-05,1214,3668,4882,0.04856,0.0489066666666667,0.04882,1217,3669,1,0,0.000821692686935086,0,0,0,0,0,1,0,0.000821692686935086,0,0.5,0.508560311284047,0.508690012970169,0.888888888888889,0.889676481279535,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",3,TRUE,"equal",0.0103260869565218,-0.0144333104283106,0.00621418941691942,0.00556474850001876,-0.000854700854700824,-0.0570598429482297,0.00324207661810594,0.0105478349682239,0.14686,0.36276,0.57162,48,57,0.1,0.2,0.1,30,831032612,6.00532
"5",5,13,13,26,0.00052,0.000173333333333333,0.00026,10,6,2,3,5,8e-05,4e-05,5e-05,3763,11437,15200,0.15052,0.152493333333333,0.152,2,1,1,0,21123,63220,2,3,5,8e-05,4e-05,5e-05,3864,11767,3865,11768,15633,0.1546,0.156906666666667,0.15633,3,1,4,0.00012,1.33333333333333e-05,4e-05,1413,4318,5731,0.05652,0.0575733333333333,0.05731,1416,4319,1,0,0.000706214689265537,0,0,0,0,0,1,0,0.000706214689265537,0,0.5,0.507350441876275,0.507436049970256,0.888888888888889,0.890921723019917,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",4,TRUE,"equal",0.0103260869565218,-0.0144333104283106,0.00621418941691942,0.00556474850001876,-0.000854700854700824,-0.0570598429482297,0.00324207661810594,0.0105478349682239,0.14686,0.36276,0.57162,48,57,0.1,0.2,0.1,30,831032612,6.00532
"6",6,15,19,34,6e-04,0.000253333333333333,0.00034,12,12,3,3,6,0.00012,4e-05,6e-05,3774,11426,15200,0.15096,0.152346666666667,0.152,2,1,1,0,20977,62807,3,3,6,0.00012,4e-05,6e-05,4008,12174,4009,12175,16184,0.16036,0.162333333333333,0.16184,4,2,6,0.00016,2.66666666666667e-05,6e-05,1587,4855,6442,0.06348,0.0647333333333333,0.06442,1591,4857,1,1,0.000628535512256443,0.000205888408482602,0,0,0,0,1,1,0.000628535512256443,0.000205888408482602,0.666666666666667,0.670718685831622,0.670773780187284,0.833333333333333,0.836560247167868,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",5,TRUE,"equal",0.0103260869565218,-0.0144333104283106,0.00621418941691942,0.00556474850001876,-0.000854700854700824,-0.0570598429482297,0.00324207661810594,0.0105478349682239,0.14686,0.36276,0.57162,48,57,0.1,0.2,0.1,30,831032612,6.00532
"7",7,16,21,37,0.00064,0.00028,0.00037,13,15,3,3,6,0.00012,4e-05,6e-05,3804,11396,15200,0.15216,0.151946666666667,0.152,2,3,1,0,20727,62132,3,3,6,0.00012,4e-05,6e-05,4257,12846,4258,12849,17107,0.17032,0.17132,0.17107,4,3,7,0.00016,4e-05,7e-05,1761,5337,7098,0.07044,0.07116,0.07098,1765,5340,1,1,0.00056657223796034,0.000187265917602996,0,0,0,0,1,1,0.00056657223796034,0.000187265917602996,0.666666666666667,0.668612343373025,0.668612797758057,0.75,0.752529510961214,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",6,TRUE,"equal",0.0103260869565218,-0.0144333104283106,0.00621418941691942,0.00556474850001876,-0.000854700854700824,-0.0570598429482297,0.00324207661810594,0.0105478349682239,0.14686,0.36276,0.57162,48,57,0.1,0.2,0.1,30,831032612,6.00532
"8",8,18,24,42,0.00072,0.00032,0.00042,15,18,6,6,12,0.00024,8e-05,0.00012,3799,11401,15200,0.15196,0.152013333333333,0.152,4,3,2,0,20400,61114,6,6,12,0.00024,8e-05,0.00012,4582,13861,4584,13865,18449,0.18336,0.184866666666667,0.18449,4,4,8,0.00016,5.33333333333333e-05,8e-05,1923,5826,7749,0.07692,0.07768,0.07749,1927,5830,1,1,0.000518941359626362,0.000171526586620926,0,0,0,0,1,1,0.000518941359626362,0.000171526586620926,0.666666666666667,0.669383339343671,0.669432219897554,0.666666666666667,0.669927909371782,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",7,TRUE,"equal",0.0103260869565218,-0.0144333104283106,0.00621418941691942,0.00556474850001876,-0.000854700854700824,-0.0570598429482297,0.00324207661810594,0.0105478349682239,0.14686,0.36276,0.57162,48,57,0.1,0.2,0.1,30,831032612,6.00532
"9",9,21,35,56,0.00084,0.000466666666666667,0.00056,18,31,7,6,13,0.00028,8e-05,0.00013,3817,11383,15200,0.15268,0.151773333333333,0.152,4,3,2,0,19981,59899,7,6,13,0.00028,8e-05,0.00013,4998,15063,5000,15071,20071,0.2,0.200946666666667,0.20071,4,4,8,0.00016,5.33333333333333e-05,8e-05,2090,6318,8408,0.0836,0.08424,0.08408,2094,6322,1,1,0.000477554918815664,0.000158177791838026,0,0,0,0,1,1,0.000477554918815664,0.000158177791838026,0.714285714285714,0.715631724124857,0.715594503087035,0.666666666666667,0.669199113643558,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",8,TRUE,"equal",0.0103260869565218,-0.0144333104283106,0.00621418941691942,0.00556474850001876,-0.000854700854700824,-0.0570598429482297,0.00324207661810594,0.0105478349682239,0.14686,0.36276,0.57162,48,57,0.1,0.2,0.1,30,831032612,6.00532
"10",10,23,41,64,0.00092,0.000546666666666667,0.00064,20,37,8,13,21,0.00032,0.000173333333333333,0.00021,3813,11387,15200,0.15252,0.151826666666667,0.152,3,5,1,0,19549,58587,8,13,21,0.00032,0.000173333333333333,0.00021,5428,16369,5431,16378,21809,0.21724,0.218373333333333,0.21809,4,5,9,0.00016,6.66666666666667e-05,9e-05,2256,6868,9124,0.09024,0.0915733333333333,0.09124,2260,6873,1,2,0.000442477876106195,0.000290993743634512,0,0,0,0,1,2,0.000442477876106195,0.000290993743634512,0.458333333333333,0.461144523140799,0.461146068788564,0.583333333333333,0.589400116482236,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",9,TRUE,"equal",0.0103260869565218,-0.0144333104283106,0.00621418941691942,0.00556474850001876,-0.000854700854700824,-0.0570598429482297,0.00324207661810594,0.0105478349682239,0.14686,0.36276,0.57162,48,57,0.1,0.2,0.1,30,831032612,6.00532
