"","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"1",1,2,8,10,8e-05,0.000106666666666667,1e-04,0,0,0,5,5,0,6.66666666666667e-05,5e-05,3826,11374,15200,0.15304,0.151653333333333,0.152,0,0,0,0,21172,63618,0,5,5,0,6.66666666666667e-05,5e-05,3826,11374,3826,11374,15200,0.15304,0.151653333333333,0.152,0,2,2,0,2.66666666666667e-05,2e-05,352,1244,1596,0.01408,0.0165866666666667,0.01596,352,1246,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",0,TRUE,"equal",-0.0146289982139957,-0.0389878635819374,0.000365364807424773,0.00384952417954165,-0.0183832581042264,-0.073952678431504,-0.0178476173955325,-0.0171187259521824,0.1621,0.35904,0.57386,50,58,0.1,0.2,0.1,43,834952009,6.00528
"2",2,5,10,15,2e-04,0.000133333333333333,0.00015,3,2,0,5,5,0,6.66666666666667e-05,5e-05,3827,11373,15200,0.15308,0.15164,0.152,0,0,0,0,21168,63608,0,5,5,0,6.66666666666667e-05,5e-05,3827,11382,3827,11382,15209,0.15308,0.15176,0.15209,0,2,2,0,2.66666666666667e-05,2e-05,677,2184,2861,0.02708,0.02912,0.02861,677,2186,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",1,TRUE,"equal",-0.0146289982139957,-0.0389878635819374,0.000365364807424773,0.00384952417954165,-0.0183832581042264,-0.073952678431504,-0.0178476173955325,-0.0171187259521824,0.1621,0.35904,0.57386,50,58,0.1,0.2,0.1,43,834952009,6.00528
"3",3,5,15,20,2e-04,2e-04,2e-04,3,7,0,5,5,0,6.66666666666667e-05,5e-05,3827,11373,15200,0.15308,0.15164,0.152,0,1,0,0,21155,63579,0,5,5,0,6.66666666666667e-05,5e-05,3840,11406,3840,11407,15247,0.1536,0.152093333333333,0.15247,0,2,2,0,2.66666666666667e-05,2e-05,955,3003,3958,0.0382,0.04004,0.03958,955,3005,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",2,TRUE,"equal",-0.0146289982139957,-0.0389878635819374,0.000365364807424773,0.00384952417954165,-0.0183832581042264,-0.073952678431504,-0.0178476173955325,-0.0171187259521824,0.1621,0.35904,0.57386,50,58,0.1,0.2,0.1,43,834952009,6.00528
"4",4,7,17,24,0.00028,0.000226666666666667,0.00024,5,9,0,5,5,0,6.66666666666667e-05,5e-05,3819,11381,15200,0.15276,0.151746666666667,0.152,1,1,0,0,21121,63471,0,5,5,0,6.66666666666667e-05,5e-05,3872,11512,3873,11513,15386,0.15492,0.153506666666667,0.15386,0,2,2,0,2.66666666666667e-05,2e-05,1189,3735,4924,0.04756,0.0498,0.04924,1189,3737,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",3,TRUE,"equal",-0.0146289982139957,-0.0389878635819374,0.000365364807424773,0.00384952417954165,-0.0183832581042264,-0.073952678431504,-0.0178476173955325,-0.0171187259521824,0.1621,0.35904,0.57386,50,58,0.1,0.2,0.1,43,834952009,6.00528
"5",5,9,19,28,0.00036,0.000253333333333333,0.00028,7,11,0,6,6,0,8e-05,6e-05,3824,11376,15200,0.15296,0.15168,0.152,1,1,0,0,21056,63252,0,6,6,0,8e-05,6e-05,3935,11729,3936,11730,15666,0.15744,0.1564,0.15666,0,2,2,0,2.66666666666667e-05,2e-05,1384,4381,5765,0.05536,0.0584133333333333,0.05765,1384,4383,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",4,TRUE,"equal",-0.0146289982139957,-0.0389878635819374,0.000365364807424773,0.00384952417954165,-0.0183832581042264,-0.073952678431504,-0.0178476173955325,-0.0171187259521824,0.1621,0.35904,0.57386,50,58,0.1,0.2,0.1,43,834952009,6.00528
"6",6,10,22,32,4e-04,0.000293333333333333,0.00032,8,14,0,6,6,0,8e-05,6e-05,3816,11384,15200,0.15264,0.151786666666667,0.152,0,1,0,0,20910,62785,0,6,6,0,8e-05,6e-05,4080,12193,4081,12194,16275,0.16324,0.162586666666667,0.16275,0,3,3,0,4e-05,3e-05,1540,4903,6443,0.0616,0.0653733333333333,0.06443,1540,4906,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",5,TRUE,"equal",-0.0146289982139957,-0.0389878635819374,0.000365364807424773,0.00384952417954165,-0.0183832581042264,-0.073952678431504,-0.0178476173955325,-0.0171187259521824,0.1621,0.35904,0.57386,50,58,0.1,0.2,0.1,43,834952009,6.00528
"7",7,10,25,35,4e-04,0.000333333333333333,0.00035,8,17,2,9,11,8e-05,0.00012,0.00011,3830,11370,15200,0.1532,0.1516,0.152,1,1,1,0,20635,62065,2,9,11,8e-05,0.00012,0.00011,4355,12910,4355,12911,17266,0.1742,0.172146666666667,0.17266,0,4,4,0,5.33333333333333e-05,4e-05,1702,5414,7116,0.06808,0.0721866666666667,0.07116,1702,5418,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.517891720238556,-0.518009295120062,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",6,TRUE,"equal",-0.0146289982139957,-0.0389878635819374,0.000365364807424773,0.00384952417954165,-0.0183832581042264,-0.073952678431504,-0.0178476173955325,-0.0171187259521824,0.1621,0.35904,0.57386,50,58,0.1,0.2,0.1,43,834952009,6.00528
"8",8,10,31,41,4e-04,0.000413333333333333,0.00041,8,23,2,9,11,8e-05,0.00012,0.00011,3846,11354,15200,0.15384,0.151386666666667,0.152,1,4,1,0,20314,61071,2,9,11,8e-05,0.00012,0.00011,4676,13898,4676,13902,18578,0.18704,0.18536,0.18578,2,4,6,8e-05,5.33333333333333e-05,6e-05,1873,5912,7785,0.07492,0.0788266666666667,0.07785,1875,5916,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.513595166163142,-0.514030795797956,0.333333333333333,0.36637347767253,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",7,TRUE,"equal",-0.0146289982139957,-0.0389878635819374,0.000365364807424773,0.00384952417954165,-0.0183832581042264,-0.073952678431504,-0.0178476173955325,-0.0171187259521824,0.1621,0.35904,0.57386,50,58,0.1,0.2,0.1,43,834952009,6.00528
"9",9,10,38,48,4e-04,0.000506666666666667,0.00048,9,31,2,9,11,8e-05,0.00012,0.00011,3824,11376,15200,0.15296,0.15168,0.152,2,4,1,0,19909,59820,2,9,11,8e-05,0.00012,0.00011,5080,15141,5081,15145,20226,0.20324,0.201933333333333,0.20226,2,5,7,8e-05,6.66666666666667e-05,7e-05,2055,6408,8463,0.0822,0.08544,0.08463,2057,6413,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.509706173654672,-0.509807806617793,0.166666666666667,0.198267790262172,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",8,TRUE,"equal",-0.0146289982139957,-0.0389878635819374,0.000365364807424773,0.00384952417954165,-0.0183832581042264,-0.073952678431504,-0.0178476173955325,-0.0171187259521824,0.1621,0.35904,0.57386,50,58,0.1,0.2,0.1,43,834952009,6.00528
"10",10,13,44,57,0.00052,0.000586666666666667,0.00057,12,38,3,13,16,0.00012,0.000173333333333333,0.00016,3825,11375,15200,0.153,0.151666666666667,0.152,2,2,1,0,19447,58464,3,13,16,0.00012,0.000173333333333333,0.00016,5539,16490,5541,16495,22036,0.22164,0.219933333333333,0.22036,2,6,8,8e-05,8e-05,8e-05,2233,6961,9194,0.08932,0.0928133333333333,0.09194,2235,6967,0,0,0,0,0,0,0,0,0,0,0,0,-0.444444444444444,-0.455653228250985,-0.455569031736406,0,0.0376382703634536,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",9,TRUE,"equal",-0.0146289982139957,-0.0389878635819374,0.000365364807424773,0.00384952417954165,-0.0183832581042264,-0.073952678431504,-0.0178476173955325,-0.0171187259521824,0.1621,0.35904,0.57386,50,58,0.1,0.2,0.1,43,834952009,6.00528
