"","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"1",1,7,3,10,0.00028,4e-05,1e-04,0,0,3,2,5,0.00012,2.66666666666667e-05,5e-05,3742,11458,15200,0.14968,0.152773333333333,0.152,0,1,0,1,21251,63540,3,2,5,0.00012,2.66666666666667e-05,5e-05,3742,11457,3742,11457,15199,0.14968,0.15276,0.15199,1,0,1,4e-05,0,1e-05,382,1173,1555,0.01528,0.01564,0.01555,383,1173,0,0,0,0,0,0,0,0,0,0,0,0,0.777777777777778,0.782258299147537,0.782258299147537,1,1,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",0,TRUE,"equal",0.00667229729729726,-0.0113123105150294,-0.00105414488490063,-7.82247656081481e-05,0.00299823633156962,-0.0346759225974123,-0.000192750648124074,0.00999401831974189,0.19018,0.36658,0.57707,51,58,0.1,0.2,0.1,4,289049712,6.00514
"2",2,9,6,15,0.00036,8e-05,0.00015,2,3,3,2,5,0.00012,2.66666666666667e-05,5e-05,3741,11459,15200,0.14964,0.152786666666667,0.152,1,1,0,1,21249,63529,3,2,5,0.00012,2.66666666666667e-05,5e-05,3742,11465,3743,11465,15208,0.14972,0.152866666666667,0.15208,1,0,1,4e-05,0,1e-05,705,2156,2861,0.0282,0.0287466666666667,0.02861,706,2156,0,0,0,0,0,0,0,0,0,0,0,0,0.777777777777778,0.78235208605902,0.782410234045646,1,1,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",1,TRUE,"equal",0.00667229729729726,-0.0113123105150294,-0.00105414488490063,-7.82247656081481e-05,0.00299823633156962,-0.0346759225974123,-0.000192750648124074,0.00999401831974189,0.19018,0.36658,0.57707,51,58,0.1,0.2,0.1,4,289049712,6.00514
"3",3,10,10,20,4e-04,0.000133333333333333,2e-04,3,7,3,2,5,0.00012,2.66666666666667e-05,5e-05,3740,11460,15200,0.1496,0.1528,0.152,1,1,0,1,21241,63507,3,2,5,0.00012,2.66666666666667e-05,5e-05,3749,11483,3750,11483,15233,0.15,0.153106666666667,0.15233,1,0,1,4e-05,0,1e-05,979,2974,3953,0.03916,0.0396533333333333,0.03953,980,2974,0,0,0,0,0,0,0,0,0,0,0,0,0.777777777777778,0.782286858834799,0.782344915672443,1,1,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",2,TRUE,"equal",0.00667229729729726,-0.0113123105150294,-0.00105414488490063,-7.82247656081481e-05,0.00299823633156962,-0.0346759225974123,-0.000192750648124074,0.00999401831974189,0.19018,0.36658,0.57707,51,58,0.1,0.2,0.1,4,289049712,6.00514
"4",4,11,13,24,0.00044,0.000173333333333333,0.00024,4,10,3,2,5,0.00012,2.66666666666667e-05,5e-05,3740,11460,15200,0.1496,0.1528,0.152,1,1,0,1,21214,63418,3,2,5,0.00012,2.66666666666667e-05,5e-05,3775,11569,3776,11569,15345,0.15104,0.154253333333333,0.15345,1,0,1,4e-05,0,1e-05,1207,3679,4886,0.04828,0.0490533333333333,0.04886,1208,3679,0,0,0,0,0,0,0,0,0,0,0,0,0.777777777777778,0.782407007231971,0.782464632494886,1,1,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",3,TRUE,"equal",0.00667229729729726,-0.0113123105150294,-0.00105414488490063,-7.82247656081481e-05,0.00299823633156962,-0.0346759225974123,-0.000192750648124074,0.00999401831974189,0.19018,0.36658,0.57707,51,58,0.1,0.2,0.1,4,289049712,6.00514
"5",5,11,15,26,0.00044,2e-04,0.00026,4,12,4,2,6,0.00016,2.66666666666667e-05,6e-05,3755,11445,15200,0.1502,0.1526,0.152,1,1,0,1,21140,63210,4,2,6,0.00016,2.66666666666667e-05,6e-05,3849,11775,3850,11775,15625,0.154,0.157,0.15625,1,0,1,4e-05,0,1e-05,1390,4268,5658,0.0556,0.0569066666666667,0.05658,1391,4268,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0.83651804670913,0.83656050955414,1,1,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",4,TRUE,"equal",0.00667229729729726,-0.0113123105150294,-0.00105414488490063,-7.82247656081481e-05,0.00299823633156962,-0.0346759225974123,-0.000192750648124074,0.00999401831974189,0.19018,0.36658,0.57707,51,58,0.1,0.2,0.1,4,289049712,6.00514
"6",6,11,16,27,0.00044,0.000213333333333333,0.00027,4,13,4,2,6,0.00016,2.66666666666667e-05,6e-05,3728,11472,15200,0.14912,0.15296,0.152,1,1,0,1,21003,62780,4,2,6,0.00016,2.66666666666667e-05,6e-05,3986,12204,3987,12204,16191,0.15948,0.16272,0.16191,1,0,1,4e-05,0,1e-05,1558,4774,6332,0.06232,0.0636533333333333,0.06332,1559,4774,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0.83665191740413,0.836692887577843,1,1,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",5,TRUE,"equal",0.00667229729729726,-0.0113123105150294,-0.00105414488490063,-7.82247656081481e-05,0.00299823633156962,-0.0346759225974123,-0.000192750648124074,0.00999401831974189,0.19018,0.36658,0.57707,51,58,0.1,0.2,0.1,4,289049712,6.00514
"7",7,14,19,33,0.00056,0.000253333333333333,0.00033,7,17,4,2,6,0.00016,2.66666666666667e-05,6e-05,3732,11468,15200,0.14928,0.152906666666667,0.152,2,1,0,1,20774,62085,4,3,7,0.00016,4e-05,7e-05,4212,12895,4214,12895,17109,0.16856,0.171933333333333,0.17109,1,0,1,4e-05,0,1e-05,1724,5313,7037,0.06896,0.07084,0.07037,1725,5313,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.754905001938736,0.755021326095386,1,1,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",6,TRUE,"equal",0.00667229729729726,-0.0113123105150294,-0.00105414488490063,-7.82247656081481e-05,0.00299823633156962,-0.0346759225974123,-0.000192750648124074,0.00999401831974189,0.19018,0.36658,0.57707,51,58,0.1,0.2,0.1,4,289049712,6.00514
"8",8,12,23,35,0.00048,0.000306666666666667,0.00035,7,21,3,5,8,0.00012,6.66666666666667e-05,8e-05,3751,11449,15200,0.15004,0.152653333333333,0.152,2,3,0,1,20432,61154,4,6,10,0.00016,8e-05,1e-04,4554,13822,4556,13824,18380,0.18224,0.18432,0.1838,1,1,2,4e-05,1.33333333333333e-05,2e-05,1889,5842,7731,0.07556,0.0778933333333333,0.07731,1890,5843,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.505642361111111,0.505787874403125,0.666666666666667,0.676651831564533,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",7,TRUE,"equal",0.00667229729729726,-0.0113123105150294,-0.00105414488490063,-7.82247656081481e-05,0.00299823633156962,-0.0346759225974123,-0.000192750648124074,0.00999401831974189,0.19018,0.36658,0.57707,51,58,0.1,0.2,0.1,4,289049712,6.00514
"9",9,14,31,45,0.00056,0.000413333333333333,0.00045,10,29,3,6,9,0.00012,8e-05,9e-05,3774,11426,15200,0.15096,0.152346666666667,0.152,4,5,1,1,20021,59923,5,7,12,2e-04,9.33333333333333e-05,0.00012,4962,15045,4965,15049,20014,0.1986,0.200653333333333,0.20014,1,1,2,4e-05,1.33333333333333e-05,2e-05,2055,6371,8426,0.0822,0.0849466666666667,0.08426,2056,6372,0,0,0,0,0,0,0,0,0,0,0,0,0.533333333333333,0.538108844441491,0.538265204386839,0.666666666666667,0.677444671166222,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",8,TRUE,"equal",0.00667229729729726,-0.0113123105150294,-0.00105414488490063,-7.82247656081481e-05,0.00299823633156962,-0.0346759225974123,-0.000192750648124074,0.00999401831974189,0.19018,0.36658,0.57707,51,58,0.1,0.2,0.1,4,289049712,6.00514
"10",10,17,41,58,0.00068,0.000546666666666667,0.00058,13,39,3,9,12,0.00012,0.00012,0.00012,3800,11400,15200,0.152,0.152,0.152,4,6,1,1,19557,58559,5,10,15,2e-04,0.000133333333333333,0.00015,5423,16399,5426,16406,21832,0.21704,0.218746666666667,0.21832,1,4,5,4e-05,5.33333333333333e-05,5e-05,2235,6905,9140,0.0894,0.0920666666666667,0.0914,2236,6909,0,2,0,0.00028947749312491,0,0,0,0,0,2,0,0.00028947749312491,0.333333333333333,0.338534682433256,0.338618208427343,-0.333333333333333,-0.294713975380159,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",9,TRUE,"equal",0.00667229729729726,-0.0113123105150294,-0.00105414488490063,-7.82247656081481e-05,0.00299823633156962,-0.0346759225974123,-0.000192750648124074,0.00999401831974189,0.19018,0.36658,0.57707,51,58,0.1,0.2,0.1,4,289049712,6.00514
"11",11,20,49,69,8e-04,0.000653333333333333,0.00069,16,48,3,11,14,0.00012,0.000146666666666667,0.00014,3793,11407,15200,0.15172,0.152093333333333,0.152,5,4,1,1,19094,57185,5,13,18,2e-04,0.000173333333333333,0.00018,5883,17764,5887,17771,23658,0.23548,0.236946666666667,0.23658,1,5,6,4e-05,6.66666666666667e-05,6e-05,2402,7455,9857,0.09608,0.0994,0.09857,2403,7460,0,1,0,0.000134048257372654,0,0,0,0,0,1,0,0.000134048257372654,0.133333333333333,0.138697878566203,0.138943931546949,-0.666666666666667,-0.610999329309188,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",10,TRUE,"equal",0.00667229729729726,-0.0113123105150294,-0.00105414488490063,-7.82247656081481e-05,0.00299823633156962,-0.0346759225974123,-0.000192750648124074,0.00999401831974189,0.19018,0.36658,0.57707,51,58,0.1,0.2,0.1,4,289049712,6.00514
