"","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"1",1,3,7,10,0.00012,9.33333333333333e-05,1e-04,0,0,3,5,8,0.00012,6.66666666666667e-05,8e-05,3818,11382,15200,0.15272,0.15176,0.152,1,0,1,0,21180,63611,3,5,8,0.00012,6.66666666666667e-05,8e-05,3817,11382,3817,11382,15199,0.15268,0.15176,0.15199,0,0,0,0,0,0,401,1146,1547,0.01604,0.01528,0.01547,401,1146,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444444444,0.441076553622679,0.441076553622679,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",0,TRUE,"equal",0.0287640805965414,0.00908579025942383,0.0198545061284563,0.0299998841863166,0.0339471833237419,-0.0103711113430259,0.0281091418924801,0.0501787873344103,0.16815,0.38822,0.57211,49,58,0.1,0.2,0.1,35,790086893,6.0054
"2",2,3,10,13,0.00012,0.000133333333333333,0.00013,0,3,3,5,8,0.00012,6.66666666666667e-05,8e-05,3818,11382,15200,0.15272,0.15176,0.152,1,1,1,0,21178,63608,3,5,8,0.00012,6.66666666666667e-05,8e-05,3819,11382,3819,11383,15202,0.15276,0.151773333333333,0.15202,0,1,1,0,1.33333333333333e-05,1e-05,733,2182,2915,0.02932,0.0290933333333333,0.02915,733,2183,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444444444,0.440832820873232,0.440783693551221,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",1,TRUE,"equal",0.0287640805965414,0.00908579025942383,0.0198545061284563,0.0299998841863166,0.0339471833237419,-0.0103711113430259,0.0281091418924801,0.0501787873344103,0.16815,0.38822,0.57211,49,58,0.1,0.2,0.1,35,790086893,6.0054
"3",3,4,15,19,0.00016,2e-04,0.00019,1,8,3,5,8,0.00012,6.66666666666667e-05,8e-05,3816,11384,15200,0.15264,0.151786666666667,0.152,1,1,1,0,21170,63585,3,5,8,0.00012,6.66666666666667e-05,8e-05,3826,11400,3826,11401,15227,0.15304,0.152013333333333,0.15227,0,2,2,0,2.66666666666667e-05,2e-05,984,2976,3960,0.03936,0.03968,0.0396,984,2978,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444444444,0.440692336929509,0.440643274853801,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",2,TRUE,"equal",0.0287640805965414,0.00908579025942383,0.0198545061284563,0.0299998841863166,0.0339471833237419,-0.0103711113430259,0.0281091418924801,0.0501787873344103,0.16815,0.38822,0.57211,49,58,0.1,0.2,0.1,35,790086893,6.0054
"4",4,5,17,22,2e-04,0.000226666666666667,0.00022,2,10,3,5,8,0.00012,6.66666666666667e-05,8e-05,3819,11381,15200,0.15276,0.151746666666667,0.152,1,1,1,0,21141,63495,3,5,8,0.00012,6.66666666666667e-05,8e-05,3854,11488,3854,11489,15343,0.15416,0.153186666666667,0.15343,0,2,2,0,2.66666666666667e-05,2e-05,1218,3701,4919,0.04872,0.0493466666666667,0.04919,1218,3703,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444444444,0.440914497925552,0.440865831012071,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",3,TRUE,"equal",0.0287640805965414,0.00908579025942383,0.0198545061284563,0.0299998841863166,0.0339471833237419,-0.0103711113430259,0.0281091418924801,0.0501787873344103,0.16815,0.38822,0.57211,49,58,0.1,0.2,0.1,35,790086893,6.0054
"5",5,5,19,24,2e-04,0.000253333333333333,0.00024,2,12,3,7,10,0.00012,9.33333333333333e-05,1e-04,3837,11363,15200,0.15348,0.151506666666667,0.152,1,1,1,0,21062,63292,3,7,10,0.00012,9.33333333333333e-05,1e-04,3933,11689,3933,11690,15623,0.15732,0.155866666666667,0.15623,0,2,2,0,2.66666666666667e-05,2e-05,1421,4276,5697,0.05684,0.0570133333333333,0.05697,1421,4278,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222222222,0.21497005988024,0.214902900162546,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",4,TRUE,"equal",0.0287640805965414,0.00908579025942383,0.0198545061284563,0.0299998841863166,0.0339471833237419,-0.0103711113430259,0.0281091418924801,0.0501787873344103,0.16815,0.38822,0.57211,49,58,0.1,0.2,0.1,35,790086893,6.0054
"6",6,6,24,30,0.00024,0.00032,3e-04,3,17,3,9,12,0.00012,0.00012,0.00012,3837,11363,15200,0.15348,0.151506666666667,0.152,2,2,1,0,20932,62871,3,9,12,0.00012,0.00012,0.00012,4062,12105,4063,12107,16170,0.16252,0.161426666666667,0.1617,0,3,3,0,4e-05,3e-05,1569,4791,6360,0.06276,0.06388,0.0636,1569,4794,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00677294127364347,-0.00669144981412639,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",5,TRUE,"equal",0.0287640805965414,0.00908579025942383,0.0198545061284563,0.0299998841863166,0.0339471833237419,-0.0103711113430259,0.0281091418924801,0.0501787873344103,0.16815,0.38822,0.57211,49,58,0.1,0.2,0.1,35,790086893,6.0054
"7",7,7,25,32,0.00028,0.000333333333333333,0.00032,4,19,3,8,11,0.00012,0.000106666666666667,0.00011,3825,11375,15200,0.153,0.151666666666667,0.152,2,3,1,0,20712,62214,3,9,12,0.00012,0.00012,0.00012,4281,12760,4282,12763,17045,0.17128,0.170173333333333,0.17045,0,3,3,0,4e-05,3e-05,1757,5286,7043,0.07028,0.07048,0.07043,1757,5289,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00650317323513261,-0.00650470219435739,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",6,TRUE,"equal",0.0287640805965414,0.00908579025942383,0.0198545061284563,0.0299998841863166,0.0339471833237419,-0.0103711113430259,0.0281091418924801,0.0501787873344103,0.16815,0.38822,0.57211,49,58,0.1,0.2,0.1,35,790086893,6.0054
"8",8,11,29,40,0.00044,0.000386666666666667,4e-04,9,24,2,12,14,8e-05,0.00016,0.00014,3804,11396,15200,0.15216,0.151946666666667,0.152,3,5,1,0,20388,61190,3,14,17,0.00012,0.000186666666666667,0.00017,4600,13779,4602,13784,18386,0.18408,0.183786666666667,0.18386,2,6,8,8e-05,8e-05,8e-05,1936,5776,7712,0.07744,0.0770133333333333,0.07712,1938,5782,2,2,0.00103199174406605,0.000345901072293324,0,1,0,0.000172950536146662,2,3,0.00103199174406605,0.000518851608439986,-0.555555555555555,-0.558038305281486,-0.557926312988364,0,-0.0055401662049861,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",7,TRUE,"equal",0.0287640805965414,0.00908579025942383,0.0198545061284563,0.0299998841863166,0.0339471833237419,-0.0103711113430259,0.0281091418924801,0.0501787873344103,0.16815,0.38822,0.57211,49,58,0.1,0.2,0.1,35,790086893,6.0054
"9",9,15,31,46,6e-04,0.000413333333333333,0.00046,13,27,3,12,15,0.00012,0.00016,0.00015,3805,11395,15200,0.1522,0.151933333333333,0.152,4,4,1,0,19990,59980,4,15,19,0.00016,2e-04,0.00019,4994,14986,4997,14991,19988,0.19988,0.19988,0.19988,2,7,9,8e-05,9.33333333333333e-05,9e-05,2107,6256,8363,0.08428,0.0834133333333333,0.08363,2109,6263,2,2,0.000948316737790422,0.000319335781574325,0,1,0,0.000159667890787163,2,3,0.000948316737790422,0.000479003672361488,-0.25,-0.25,-0.249666355264914,-0.166666666666667,-0.178788363171355,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",8,TRUE,"equal",0.0287640805965414,0.00908579025942383,0.0198545061284563,0.0299998841863166,0.0339471833237419,-0.0103711113430259,0.0281091418924801,0.0501787873344103,0.16815,0.38822,0.57211,49,58,0.1,0.2,0.1,35,790086893,6.0054
"10",10,16,40,56,0.00064,0.000533333333333333,0.00056,15,36,4,14,18,0.00016,0.000186666666666667,0.00018,3797,11403,15200,0.15188,0.15204,0.152,4,5,2,1,19533,58633,6,17,23,0.00024,0.000226666666666667,0.00023,5449,16324,5452,16330,21782,0.21808,0.217733333333333,0.21782,2,8,10,8e-05,0.000106666666666667,1e-04,2296,6800,9096,0.09184,0.0906666666666667,0.09096,2298,6808,1,2,0.000435161009573542,0.000293772032902468,0,1,0,0.000146886016451234,1,3,0.000435161009573542,0.000440658049353702,0.0555555555555556,0.0540518473157788,0.0542248631871274,-0.333333333333333,-0.350588235294117,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",9,TRUE,"equal",0.0287640805965414,0.00908579025942383,0.0198545061284563,0.0299998841863166,0.0339471833237419,-0.0103711113430259,0.0281091418924801,0.0501787873344103,0.16815,0.38822,0.57211,49,58,0.1,0.2,0.1,35,790086893,6.0054
