"","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"1",1,3,7,10,0.00012,9.33333333333333e-05,1e-04,0,0,2,3,5,8e-05,4e-05,5e-05,3722,11478,15200,0.14888,0.15304,0.152,1,2,0,1,21276,63517,2,3,5,8e-05,4e-05,5e-05,3721,11476,3722,11477,15199,0.14888,0.153026666666667,0.15199,0,1,1,0,1.33333333333333e-05,1e-05,390,1165,1555,0.0156,0.0155333333333333,0.01555,390,1166,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.513548836804043,0.513637155803416,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",0,TRUE,"equal",0.0147940074906366,-0.00435353496902266,0.0321859301299995,0.0479516458106615,0.00628176458629806,-0.0409393293600822,0.00682996621753218,0.0259259703425113,0.17101,0.3688,0.57601,49,57,0.1,0.2,0.1,23,836826831,6.00508
"2",2,3,9,12,0.00012,0.00012,0.00012,0,2,2,3,5,8e-05,4e-05,5e-05,3723,11477,15200,0.14892,0.153026666666667,0.152,1,2,0,1,21274,63509,2,3,5,8e-05,4e-05,5e-05,3723,11482,3724,11483,15207,0.14896,0.153106666666667,0.15207,1,2,3,4e-05,2.66666666666667e-05,3e-05,698,2162,2860,0.02792,0.0288266666666667,0.0286,699,2164,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.513541757380475,0.513630029611566,0.333333333333333,0.354301572617946,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",1,TRUE,"equal",0.0147940074906366,-0.00435353496902266,0.0321859301299995,0.0479516458106615,0.00628176458629806,-0.0409393293600822,0.00682996621753218,0.0259259703425113,0.17101,0.3688,0.57601,49,57,0.1,0.2,0.1,23,836826831,6.00508
"3",3,4,15,19,0.00016,2e-04,0.00019,1,8,2,3,5,8e-05,4e-05,5e-05,3727,11473,15200,0.14908,0.152973333333333,0.152,1,2,0,1,21256,63472,2,3,5,8e-05,4e-05,5e-05,3740,11513,3741,11514,15255,0.14964,0.15352,0.15255,1,2,3,4e-05,2.66666666666667e-05,3e-05,997,2986,3983,0.03988,0.0398133333333333,0.03983,998,2988,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.512636789994789,0.512724745939373,0.333333333333333,0.332217012726055,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",2,TRUE,"equal",0.0147940074906366,-0.00435353496902266,0.0321859301299995,0.0479516458106615,0.00628176458629806,-0.0409393293600822,0.00682996621753218,0.0259259703425113,0.17101,0.3688,0.57601,49,57,0.1,0.2,0.1,23,836826831,6.00508
"4",4,5,18,23,2e-04,0.00024,0.00023,2,11,2,3,5,8e-05,4e-05,5e-05,3728,11472,15200,0.14912,0.15296,0.152,1,2,0,1,21225,63393,2,3,5,8e-05,4e-05,5e-05,3770,11589,3771,11590,15361,0.15084,0.154533333333333,0.15361,1,2,3,4e-05,2.66666666666667e-05,3e-05,1223,3711,4934,0.04892,0.04948,0.04934,1224,3713,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.511949956859362,0.512037276727932,0.333333333333333,0.340878469415252,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",3,TRUE,"equal",0.0147940074906366,-0.00435353496902266,0.0321859301299995,0.0479516458106615,0.00628176458629806,-0.0409393293600822,0.00682996621753218,0.0259259703425113,0.17101,0.3688,0.57601,49,57,0.1,0.2,0.1,23,836826831,6.00508
"5",5,6,24,30,0.00024,0.00032,3e-04,3,17,2,5,7,8e-05,6.66666666666667e-05,7e-05,3724,11476,15200,0.14896,0.153013333333333,0.152,1,5,0,1,21161,63189,2,5,7,8e-05,6.66666666666667e-05,7e-05,3833,11787,3834,11791,15625,0.15336,0.157213333333333,0.15625,1,2,3,4e-05,2.66666666666667e-05,3e-05,1422,4332,5754,0.05688,0.05776,0.05754,1423,4334,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.187091849715885,0.187028081785017,0.333333333333333,0.343490304709141,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",4,TRUE,"equal",0.0147940074906366,-0.00435353496902266,0.0321859301299995,0.0479516458106615,0.00628176458629806,-0.0409393293600822,0.00682996621753218,0.0259259703425113,0.17101,0.3688,0.57601,49,57,0.1,0.2,0.1,23,836826831,6.00508
"6",6,7,28,35,0.00028,0.000373333333333333,0.00035,4,21,2,6,8,8e-05,8e-05,8e-05,3737,11463,15200,0.14948,0.15284,0.152,1,6,0,1,21004,62789,2,6,8,8e-05,8e-05,8e-05,3989,12183,3990,12188,16178,0.1596,0.162506666666667,0.16178,2,4,6,8e-05,5.33333333333333e-05,6e-05,1613,4879,6492,0.06452,0.0650533333333333,0.06492,1615,4883,0,1,0,0.000204792135981978,0,0,0,0,0,1,0,0.000204792135981978,0,0.0178864456842796,0.0177296232455059,0.333333333333333,0.338798934207829,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",5,TRUE,"equal",0.0147940074906366,-0.00435353496902266,0.0321859301299995,0.0479516458106615,0.00628176458629806,-0.0409393293600822,0.00682996621753218,0.0259259703425113,0.17101,0.3688,0.57601,49,57,0.1,0.2,0.1,23,836826831,6.00508
"7",7,8,34,42,0.00032,0.000453333333333333,0.00042,5,27,2,11,13,8e-05,0.000146666666666667,0.00013,3741,11459,15200,0.14964,0.152786666666667,0.152,1,7,0,2,20770,62091,2,11,13,8e-05,0.000146666666666667,0.00013,4222,12875,4223,12880,17103,0.16892,0.171733333333333,0.17103,2,4,6,8e-05,5.33333333333333e-05,6e-05,1789,5353,7142,0.07156,0.0713733333333333,0.07142,1791,5357,0,1,0,0.000186671644577189,0,0,0,0,0,1,0,0.000186671644577189,-0.833333333333333,-0.803299689440994,-0.803572815533981,0.333333333333333,0.33158976274986,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",6,TRUE,"equal",0.0147940074906366,-0.00435353496902266,0.0321859301299995,0.0479516458106615,0.00628176458629806,-0.0409393293600822,0.00682996621753218,0.0259259703425113,0.17101,0.3688,0.57601,49,57,0.1,0.2,0.1,23,836826831,6.00508
"8",8,9,42,51,0.00036,0.00056,0.00051,7,35,2,13,15,8e-05,0.000173333333333333,0.00015,3771,11429,15200,0.15084,0.152386666666667,0.152,0,11,0,3,20448,61137,2,13,15,8e-05,0.000173333333333333,0.00015,4542,13821,4543,13829,18372,0.18172,0.184386666666667,0.18372,2,4,6,8e-05,5.33333333333333e-05,6e-05,1944,5823,7767,0.07776,0.07764,0.07767,1946,5827,0,1,0,0.000171614896172988,0,0,0,0,0,1,0,0.000171614896172988,-1.16666666666667,-1.13533154964206,-1.13609724332537,0.333333333333333,0.332302936630603,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",7,TRUE,"equal",0.0147940074906366,-0.00435353496902266,0.0321859301299995,0.0479516458106615,0.00628176458629806,-0.0409393293600822,0.00682996621753218,0.0259259703425113,0.17101,0.3688,0.57601,49,57,0.1,0.2,0.1,23,836826831,6.00508
"9",9,11,49,60,0.00044,0.000653333333333333,6e-04,10,43,1,17,18,4e-05,0.000226666666666667,0.00018,3780,11420,15200,0.1512,0.152266666666667,0.152,1,13,0,4,20014,59922,2,18,20,8e-05,0.00024,2e-04,4973,15028,4976,15038,20014,0.19904,0.200506666666667,0.20014,2,7,9,8e-05,9.33333333333333e-05,9e-05,2103,6348,8451,0.08412,0.08464,0.08451,2105,6355,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1.978055592499,-1.97824061751397,-0.166666666666667,-0.159499054820416,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",8,TRUE,"equal",0.0147940074906366,-0.00435353496902266,0.0321859301299995,0.0479516458106615,0.00628176458629806,-0.0409393293600822,0.00682996621753218,0.0259259703425113,0.17101,0.3688,0.57601,49,57,0.1,0.2,0.1,23,836826831,6.00508
"10",10,13,54,67,0.00052,0.00072,0.00067,13,50,2,18,20,8e-05,0.00024,2e-04,3763,11437,15200,0.15052,0.152493333333333,0.152,1,13,0,3,19586,58593,3,20,23,0.00012,0.000266666666666667,0.00023,5398,16350,5401,16364,21765,0.21604,0.218186666666667,0.21765,2,7,9,8e-05,9.33333333333333e-05,9e-05,2295,6882,9177,0.0918,0.09176,0.09177,2297,6889,0,0,0,0,0,0,0,0,0,0,0,0,-1.22222222222222,-1.20035851055162,-1.20101936799185,-0.166666666666667,-0.167175239755885,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",9,TRUE,"equal",0.0147940074906366,-0.00435353496902266,0.0321859301299995,0.0479516458106615,0.00628176458629806,-0.0409393293600822,0.00682996621753218,0.0259259703425113,0.17101,0.3688,0.57601,49,57,0.1,0.2,0.1,23,836826831,6.00508
