"","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"1",1,3,7,10,0.00012,9.33333333333333e-05,1e-04,0,0,2,3,5,8e-05,4e-05,5e-05,3810,11390,15200,0.1524,0.151866666666667,0.152,0,3,0,1,21187,63606,2,3,5,8e-05,4e-05,5e-05,3810,11387,3810,11389,15199,0.1524,0.151853333333333,0.15199,0,0,0,0,0,0,425,1151,1576,0.017,0.0153466666666667,0.01576,425,1151,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.498200017560804,0.498111881970668,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",0,TRUE,"equal",0.0103313840155946,-0.00823891196092416,0.000500818674208925,-0.00799851633886506,-0.00361370716510898,-0.0611600834499276,-0.00939072019764253,-0.0069838989277119,0.14821,0.38887,0.57377,46,56,0.1,0.2,0.1,2,962640839,6.0048
"2",2,6,10,16,0.00024,0.000133333333333333,0.00016,3,3,2,3,5,8e-05,4e-05,5e-05,3811,11389,15200,0.15244,0.151853333333333,0.152,0,4,0,1,21182,63597,2,3,5,8e-05,4e-05,5e-05,3812,11393,3812,11396,15208,0.15248,0.151946666666667,0.15208,0,0,0,0,0,0,772,2147,2919,0.03088,0.0286266666666667,0.02919,772,2147,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.498244998244998,0.49811287632757,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",1,TRUE,"equal",0.0103313840155946,-0.00823891196092416,0.000500818674208925,-0.00799851633886506,-0.00361370716510898,-0.0611600834499276,-0.00939072019764253,-0.0069838989277119,0.14821,0.38887,0.57377,46,56,0.1,0.2,0.1,2,962640839,6.0048
"3",3,9,13,22,0.00036,0.000173333333333333,0.00022,6,6,2,4,6,8e-05,5.33333333333333e-05,6e-05,3812,11388,15200,0.15248,0.15184,0.152,0,4,0,2,21168,63559,2,4,6,8e-05,5.33333333333333e-05,6e-05,3823,11428,3823,11430,15253,0.15292,0.1524,0.15253,0,0,0,0,0,0,1040,2994,4034,0.0416,0.03992,0.04034,1040,2994,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.331058617672791,0.330941547077354,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",2,TRUE,"equal",0.0103313840155946,-0.00823891196092416,0.000500818674208925,-0.00799851633886506,-0.00361370716510898,-0.0611600834499276,-0.00939072019764253,-0.0069838989277119,0.14821,0.38887,0.57377,46,56,0.1,0.2,0.1,2,962640839,6.0048
"4",4,12,19,31,0.00048,0.000253333333333333,0.00031,9,12,2,4,6,8e-05,5.33333333333333e-05,6e-05,3820,11380,15200,0.1528,0.151733333333333,0.152,0,5,0,2,21134,63474,2,4,6,8e-05,5.33333333333333e-05,6e-05,3854,11507,3854,11510,15364,0.15416,0.153466666666667,0.15364,0,0,0,0,0,0,1249,3682,4931,0.04996,0.0490933333333333,0.04931,1249,3682,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.330321459600348,0.330146867124359,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",3,TRUE,"equal",0.0103313840155946,-0.00823891196092416,0.000500818674208925,-0.00799851633886506,-0.00361370716510898,-0.0611600834499276,-0.00939072019764253,-0.0069838989277119,0.14821,0.38887,0.57377,46,56,0.1,0.2,0.1,2,962640839,6.0048
"5",5,13,28,41,0.00052,0.000373333333333333,0.00041,10,21,2,4,6,8e-05,5.33333333333333e-05,6e-05,3813,11387,15200,0.15252,0.151826666666667,0.152,0,5,0,2,21075,63246,2,4,6,8e-05,5.33333333333333e-05,6e-05,3912,11726,3912,11729,15641,0.15648,0.156386666666667,0.15641,0,1,1,0,1.33333333333333e-05,1e-05,1454,4295,5749,0.05816,0.0572666666666667,0.05749,1454,4296,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.332935459118424,0.33276479617943,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",4,TRUE,"equal",0.0103313840155946,-0.00823891196092416,0.000500818674208925,-0.00799851633886506,-0.00361370716510898,-0.0611600834499276,-0.00939072019764253,-0.0069838989277119,0.14821,0.38887,0.57377,46,56,0.1,0.2,0.1,2,962640839,6.0048
"6",6,16,35,51,0.00064,0.000466666666666667,0.00051,13,28,5,4,9,2e-04,5.33333333333333e-05,9e-05,3803,11397,15200,0.15212,0.15196,0.152,2,6,0,2,20944,62795,5,4,9,2e-04,5.33333333333333e-05,9e-05,4040,12170,4042,12174,16216,0.16168,0.16232,0.16216,1,2,3,4e-05,2.66666666666667e-05,3e-05,1631,4846,6477,0.06524,0.0646133333333333,0.06477,1632,4848,0,1,0,0.000206270627062706,0,0,0,0,0,1,0,0.000206270627062706,0.733333333333333,0.734384754394611,0.73442892358258,0.333333333333333,0.326867519603797,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",5,TRUE,"equal",0.0103313840155946,-0.00823891196092416,0.000500818674208925,-0.00799851633886506,-0.00361370716510898,-0.0611600834499276,-0.00939072019764253,-0.0069838989277119,0.14821,0.38887,0.57377,46,56,0.1,0.2,0.1,2,962640839,6.0048
"7",7,17,46,63,0.00068,0.000613333333333333,0.00063,14,40,5,6,11,2e-04,8e-05,0.00011,3803,11397,15200,0.15212,0.15196,0.152,3,9,0,3,20689,62062,5,7,12,2e-04,9.33333333333333e-05,0.00012,4294,12891,4297,12897,17194,0.17188,0.17196,0.17194,1,2,3,4e-05,2.66666666666667e-05,3e-05,1805,5340,7145,0.0722,0.0712,0.07145,1806,5342,0,0,0,0,0,0,0,0,0,0,0,0,0.533333333333333,0.533550438086377,0.53365914203708,0.333333333333333,0.323970037453184,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",6,TRUE,"equal",0.0103313840155946,-0.00823891196092416,0.000500818674208925,-0.00799851633886506,-0.00361370716510898,-0.0611600834499276,-0.00939072019764253,-0.0069838989277119,0.14821,0.38887,0.57377,46,56,0.1,0.2,0.1,2,962640839,6.0048
"8",8,20,56,76,8e-04,0.000746666666666667,0.00076,17,50,6,7,13,0.00024,9.33333333333333e-05,0.00013,3805,11395,15200,0.1522,0.151933333333333,0.152,4,11,0,3,20341,61055,6,8,14,0.00024,0.000106666666666667,0.00014,4639,13888,4644,13897,18541,0.18576,0.185293333333333,0.18541,1,3,4,4e-05,4e-05,4e-05,1986,5853,7839,0.07944,0.07804,0.07839,1987,5856,0,1,0,0.000170765027322404,0,0,0,0,0,1,0,0.000170765027322404,0.555555555555556,0.554436209253796,0.554627496159754,0,-0.0179395181957971,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",7,TRUE,"equal",0.0103313840155946,-0.00823891196092416,0.000500818674208925,-0.00799851633886506,-0.00361370716510898,-0.0611600834499276,-0.00939072019764253,-0.0069838989277119,0.14821,0.38887,0.57377,46,56,0.1,0.2,0.1,2,962640839,6.0048
"9",9,22,64,86,0.00088,0.000853333333333333,0.00086,19,59,6,15,21,0.00024,2e-04,0.00021,3780,11420,15200,0.1512,0.152266666666667,0.152,5,11,0,4,19921,59831,6,16,22,0.00024,0.000213333333333333,0.00022,5057,15103,5063,15113,20176,0.20252,0.201506666666667,0.20176,1,5,6,4e-05,6.66666666666667e-05,6e-05,2152,6380,8532,0.08608,0.0850666666666667,0.08532,2153,6385,0,2,0,0.000313234142521535,0,0,0,0,0,2,0,0.000313234142521535,0.111111111111111,0.106641081629502,0.107108962899203,-0.666666666666667,-0.686520376175549,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",8,TRUE,"equal",0.0103313840155946,-0.00823891196092416,0.000500818674208925,-0.00799851633886506,-0.00361370716510898,-0.0611600834499276,-0.00939072019764253,-0.0069838989277119,0.14821,0.38887,0.57377,46,56,0.1,0.2,0.1,2,962640839,6.0048
"10",10,24,74,98,0.00096,0.000986666666666667,0.00098,22,69,5,19,24,2e-04,0.000253333333333333,0.00024,3804,11396,15200,0.15216,0.151946666666667,0.152,4,12,0,6,19476,58470,6,20,26,0.00024,0.000266666666666667,0.00026,5499,16454,5505,16465,21970,0.2202,0.219533333333333,0.2197,1,8,9,4e-05,0.000106666666666667,9e-05,2318,6936,9254,0.09272,0.09248,0.09254,2319,6944,0,2,0,0.000288018433179724,0,0,0,0,0,2,0,0.000288018433179724,-0.111111111111111,-0.114485271788643,-0.114014829220858,-1.66666666666667,-1.67358708189158,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",9,TRUE,"equal",0.0103313840155946,-0.00823891196092416,0.000500818674208925,-0.00799851633886506,-0.00361370716510898,-0.0611600834499276,-0.00939072019764253,-0.0069838989277119,0.14821,0.38887,0.57377,46,56,0.1,0.2,0.1,2,962640839,6.0048
"11",11,30,81,111,0.0012,0.00108,0.00111,28,79,5,23,28,2e-04,0.000306666666666667,0.00028,3803,11397,15200,0.15212,0.15196,0.152,6,11,0,4,19021,57122,6,26,32,0.00024,0.000346666666666667,0.00032,5948,17792,5956,17806,23762,0.23824,0.237413333333333,0.23762,1,12,13,4e-05,0.00016,0.00013,2505,7517,10022,0.1002,0.100226666666667,0.10022,2506,7529,0,4,0,0.000531279054323283,0,0,0,0,0,4,0,0.000531279054323283,-0.444444444444444,-0.44947396008836,-0.448666067146283,-3,-2.99893574564321,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",10,TRUE,"equal",0.0103313840155946,-0.00823891196092416,0.000500818674208925,-0.00799851633886506,-0.00361370716510898,-0.0611600834499276,-0.00939072019764253,-0.0069838989277119,0.14821,0.38887,0.57377,46,56,0.1,0.2,0.1,2,962640839,6.0048
"12",12,39,97,136,0.00156,0.00129333333333333,0.00136,37,97,9,25,34,0.00036,0.000333333333333333,0.00034,3791,11409,15200,0.15164,0.15212,0.152,7,11,0,3,18595,55846,10,29,39,4e-04,0.000386666666666667,0.00039,6365,19050,6375,19069,25444,0.255,0.254253333333333,0.25444,2,14,16,8e-05,0.000186666666666667,0.00016,2688,8097,10785,0.10752,0.10796,0.10785,2690,8111,0,3,0,0.000369868080384663,0,0,0,0,0,3,0,0.000369868080384663,0.0333333333333333,0.0304945199014106,0.0310498687664043,-1.33333333333333,-1.32382363838459,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",11,TRUE,"equal",0.0103313840155946,-0.00823891196092416,0.000500818674208925,-0.00799851633886506,-0.00361370716510898,-0.0611600834499276,-0.00939072019764253,-0.0069838989277119,0.14821,0.38887,0.57377,46,56,0.1,0.2,0.1,2,962640839,6.0048
"13",13,48,114,162,0.00192,0.00152,0.00162,47,118,9,29,38,0.00036,0.000386666666666667,0.00038,3818,11382,15200,0.15272,0.15176,0.152,8,12,1,5,18232,54841,11,34,45,0.00044,0.000453333333333333,0.00045,6718,20034,6730,20054,26784,0.2692,0.267386666666667,0.26784,2,14,16,8e-05,0.000186666666666667,0.00016,2887,8691,11578,0.11548,0.11588,0.11578,2889,8705,0,3,0,0.000344629523262493,0,0,0,0,0,3,0,0.000344629523262493,-0.0303030303030303,-0.0372902254821075,-0.0364743572290742,-1.33333333333333,-1.32527902427799,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",12,TRUE,"equal",0.0103313840155946,-0.00823891196092416,0.000500818674208925,-0.00799851633886506,-0.00361370716510898,-0.0611600834499276,-0.00939072019764253,-0.0069838989277119,0.14821,0.38887,0.57377,46,56,0.1,0.2,0.1,2,962640839,6.0048
"14",14,57,131,188,0.00228,0.00174666666666667,0.00188,57,136,13,40,53,0.00052,0.000533333333333333,0.00053,3775,11425,15200,0.151,0.152333333333333,0.152,8,15,1,5,17916,53787,15,45,60,6e-04,6e-04,6e-04,7024,21070,7036,21093,28129,0.28144,0.28124,0.28129,3,17,20,0.00012,0.000226666666666667,2e-04,3066,9275,12341,0.12264,0.123666666666667,0.12341,3069,9292,1,4,0.000325839035516455,0.000430477830391735,0,0,0,0,1,4,0.000325839035516455,0.000430477830391735,0,-0.000711136395960876,-9.4921689606009e-05,-0.888888888888889,-0.873207547169812,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",13,TRUE,"equal",0.0103313840155946,-0.00823891196092416,0.000500818674208925,-0.00799851633886506,-0.00361370716510898,-0.0611600834499276,-0.00939072019764253,-0.0069838989277119,0.14821,0.38887,0.57377,46,56,0.1,0.2,0.1,2,962640839,6.0048
"15",15,64,154,218,0.00256,0.00205333333333333,0.00218,66,166,17,44,61,0.00068,0.000586666666666667,0.00061,3783,11417,15200,0.15132,0.152226666666667,0.152,9,17,2,5,17614,52879,19,55,74,0.00076,0.000733333333333333,0.00074,7317,21948,7330,21974,29304,0.2932,0.292986666666667,0.29304,7,21,28,0.00028,0.00028,0.00028,3250,9847,13097,0.13,0.131293333333333,0.13097,3257,9868,1,4,0.000307031010132023,0.000405350628293474,0,0,0,0,1,4,0.000307031010132023,0.000405350628293474,0.0350877192982456,0.0343851345848923,0.0349558286092486,0,0.0098507159540977,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",14,TRUE,"equal",0.0103313840155946,-0.00823891196092416,0.000500818674208925,-0.00799851633886506,-0.00361370716510898,-0.0611600834499276,-0.00939072019764253,-0.0069838989277119,0.14821,0.38887,0.57377,46,56,0.1,0.2,0.1,2,962640839,6.0048
