"","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"1",1,4,6,10,0.00016,8e-05,1e-04,0,0,2,3,5,8e-05,4e-05,5e-05,3755,11445,15200,0.1502,0.1526,0.152,0,2,0,1,21241,63551,2,3,5,8e-05,4e-05,5e-05,3755,11443,3755,11444,15199,0.1502,0.152586666666667,0.15199,0,1,1,0,1.33333333333333e-05,1e-05,357,1257,1614,0.01428,0.01676,0.01614,357,1258,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.507820692065711,0.507777680678144,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",0,TRUE,"equal",-0.0304068797330252,-0.044710467505641,-0.023359818040755,-0.0170923895382865,-0.0274053984243834,-0.0720422617510883,-0.0269946870723217,-0.0186912688098342,0.20116,0.37524,0.57193,50,57,0.1,0.2,0.1,70,222547264,6.00458
"2",2,5,10,15,2e-04,0.000133333333333333,0.00015,1,4,2,3,5,8e-05,4e-05,5e-05,3755,11445,15200,0.1502,0.1526,0.152,0,2,0,1,21240,63542,2,3,5,8e-05,4e-05,5e-05,3755,11448,3755,11449,15204,0.1502,0.152653333333333,0.15204,0,1,1,0,1.33333333333333e-05,1e-05,673,2247,2920,0.02692,0.02996,0.0292,673,2248,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.508035636300114,0.507992662473794,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",1,TRUE,"equal",-0.0304068797330252,-0.044710467505641,-0.023359818040755,-0.0170923895382865,-0.0274053984243834,-0.0720422617510883,-0.0269946870723217,-0.0186912688098342,0.20116,0.37524,0.57193,50,57,0.1,0.2,0.1,70,222547264,6.00458
"3",3,7,15,22,0.00028,2e-04,0.00022,3,9,2,3,5,8e-05,4e-05,5e-05,3750,11450,15200,0.15,0.152666666666667,0.152,0,4,0,1,21232,63518,2,3,5,8e-05,4e-05,5e-05,3761,11467,3761,11470,15231,0.15044,0.152933333333333,0.15231,0,3,3,0,4e-05,3e-05,944,3052,3996,0.03776,0.0406933333333333,0.03996,944,3055,0,1,0,0.000327332242225859,0,0,0,0,0,1,0,0.000327332242225859,0.5,0.508151700087184,0.508023022586553,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",2,TRUE,"equal",-0.0304068797330252,-0.044710467505641,-0.023359818040755,-0.0170923895382865,-0.0274053984243834,-0.0720422617510883,-0.0269946870723217,-0.0186912688098342,0.20116,0.37524,0.57193,50,57,0.1,0.2,0.1,70,222547264,6.00458
"4",4,8,18,26,0.00032,0.00024,0.00026,4,12,2,3,5,8e-05,4e-05,5e-05,3759,11441,15200,0.15036,0.152546666666667,0.152,0,5,0,1,21199,63442,2,3,5,8e-05,4e-05,5e-05,3793,11540,3793,11544,15337,0.15172,0.15392,0.15337,0,3,3,0,4e-05,3e-05,1193,3760,4953,0.04772,0.0501333333333333,0.04953,1193,3763,0,1,0,0.000265745415891576,0,0,0,0,0,1,0,0.000265745415891576,0.5,0.50714656964657,0.506975736568458,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",3,TRUE,"equal",-0.0304068797330252,-0.044710467505641,-0.023359818040755,-0.0170923895382865,-0.0274053984243834,-0.0720422617510883,-0.0269946870723217,-0.0186912688098342,0.20116,0.37524,0.57193,50,57,0.1,0.2,0.1,70,222547264,6.00458
"5",5,9,23,32,0.00036,0.000306666666666667,0.00032,5,17,2,3,5,8e-05,4e-05,5e-05,3793,11407,15200,0.15172,0.152093333333333,0.152,0,6,0,1,21112,63216,2,3,5,8e-05,4e-05,5e-05,3879,11761,3879,11766,15645,0.15516,0.15688,0.15645,0,3,3,0,4e-05,3e-05,1412,4338,5750,0.05648,0.05784,0.0575,1412,4341,0,1,0,0.000230361667818475,0,0,0,0,0,1,0,0.000230361667818475,0.5,0.505481896991331,0.50527166057308,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",4,TRUE,"equal",-0.0304068797330252,-0.044710467505641,-0.023359818040755,-0.0170923895382865,-0.0274053984243834,-0.0720422617510883,-0.0269946870723217,-0.0186912688098342,0.20116,0.37524,0.57193,50,57,0.1,0.2,0.1,70,222547264,6.00458
"6",6,12,28,40,0.00048,0.000373333333333333,4e-04,8,22,2,8,10,8e-05,0.000106666666666667,1e-04,3803,11397,15200,0.15212,0.15196,0.152,0,7,0,2,20966,62789,2,8,10,8e-05,0.000106666666666667,1e-04,4022,12183,4022,12188,16210,0.16088,0.162506666666667,0.1621,1,4,5,4e-05,5.33333333333333e-05,5e-05,1586,4868,6454,0.06344,0.0649066666666667,0.06454,1587,4872,0,0,0,0,0,0,0,0,0,0,0,0,-0.333333333333333,-0.319986872333443,-0.320528605433801,-0.333333333333333,-0.303204601479047,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",5,TRUE,"equal",-0.0304068797330252,-0.044710467505641,-0.023359818040755,-0.0170923895382865,-0.0274053984243834,-0.0720422617510883,-0.0269946870723217,-0.0186912688098342,0.20116,0.37524,0.57193,50,57,0.1,0.2,0.1,70,222547264,6.00458
"7",7,14,32,46,0.00056,0.000426666666666667,0.00046,10,26,4,8,12,0.00016,0.000106666666666667,0.00012,3814,11386,15200,0.15256,0.151813333333333,0.152,0,7,0,1,20710,62136,4,8,12,0.00016,0.000106666666666667,0.00012,4276,12832,4276,12838,17114,0.17104,0.171173333333333,0.17114,1,5,6,4e-05,6.66666666666667e-05,6e-05,1740,5360,7100,0.0696,0.0714666666666667,0.071,1741,5365,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333852625019473,0.33354114713217,-0.666666666666667,-0.623134328358209,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",6,TRUE,"equal",-0.0304068797330252,-0.044710467505641,-0.023359818040755,-0.0170923895382865,-0.0274053984243834,-0.0720422617510883,-0.0269946870723217,-0.0186912688098342,0.20116,0.37524,0.57193,50,57,0.1,0.2,0.1,70,222547264,6.00458
"8",8,15,37,52,6e-04,0.000493333333333333,0.00052,11,33,4,11,15,0.00016,0.000146666666666667,0.00015,3829,11371,15200,0.15316,0.151613333333333,0.152,0,6,0,1,20365,61180,4,12,16,0.00016,0.00016,0.00016,4620,13781,4620,13788,18408,0.1848,0.18384,0.18408,1,5,6,4e-05,6.66666666666667e-05,6e-05,1921,5857,7778,0.07684,0.0780933333333333,0.07778,1922,5862,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00522193211488253,-0.00573253029533416,-0.666666666666667,-0.639918046781629,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",7,TRUE,"equal",-0.0304068797330252,-0.044710467505641,-0.023359818040755,-0.0170923895382865,-0.0274053984243834,-0.0720422617510883,-0.0269946870723217,-0.0186912688098342,0.20116,0.37524,0.57193,50,57,0.1,0.2,0.1,70,222547264,6.00458
"9",9,16,46,62,0.00064,0.000613333333333333,0.00062,13,42,5,14,19,2e-04,0.000186666666666667,0.00019,3835,11365,15200,0.1534,0.151533333333333,0.152,1,9,0,2,19957,59927,5,15,20,2e-04,2e-04,2e-04,5026,15025,5027,15034,20061,0.20108,0.200453333333333,0.20061,1,6,7,4e-05,8e-05,7e-05,2061,6354,8415,0.08244,0.08472,0.08415,2062,6360,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00312624717307441,-0.00352745424292844,-1,-0.946175637393768,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",8,TRUE,"equal",-0.0304068797330252,-0.044710467505641,-0.023359818040755,-0.0170923895382865,-0.0274053984243834,-0.0720422617510883,-0.0269946870723217,-0.0186912688098342,0.20116,0.37524,0.57193,50,57,0.1,0.2,0.1,70,222547264,6.00458
"10",10,19,55,74,0.00076,0.000733333333333333,0.00074,16,52,7,14,21,0.00028,0.000186666666666667,0.00021,3848,11352,15200,0.15392,0.15136,0.152,2,12,0,3,19492,58612,7,16,23,0.00028,0.000213333333333333,0.00023,5488,16330,5490,16343,21833,0.2196,0.217906666666667,0.21833,1,7,8,4e-05,9.33333333333333e-05,8e-05,2235,6905,9140,0.0894,0.0920666666666667,0.0914,2236,6912,0,1,0,0.000144675925925926,0,0,0,0,0,1,0,0.000144675925925926,0.238095238095238,0.232174543928812,0.231843233312921,-1.33333333333333,-1.26574945691528,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",9,TRUE,"equal",-0.0304068797330252,-0.044710467505641,-0.023359818040755,-0.0170923895382865,-0.0274053984243834,-0.0720422617510883,-0.0269946870723217,-0.0186912688098342,0.20116,0.37524,0.57193,50,57,0.1,0.2,0.1,70,222547264,6.00458
