"","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"1",1,1,9,10,4e-05,0.00012,1e-04,0,0,0,4,4,0,5.33333333333333e-05,4e-05,3849,11351,15200,0.15396,0.151346666666667,0.152,0,2,0,1,21150,63642,0,4,4,0,5.33333333333333e-05,4e-05,3849,11349,3849,11350,15199,0.15396,0.151333333333333,0.15199,0,0,0,0,0,0,403,1156,1559,0.01612,0.0154133333333333,0.01559,403,1156,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",0,TRUE,"equal",-0.0161962878210018,-0.0413932084395536,-0.0421360206572863,-0.0461986873210218,0.0130520117762512,-0.0294651352620149,-0.00485105449476764,0.00606686982488636,0.20268,0.3795,0.57312,47,54,0.1,0.2,0.1,5,714417464,6.0048
"2",2,5,15,20,2e-04,2e-04,2e-04,4,6,0,4,4,0,5.33333333333333e-05,4e-05,3847,11353,15200,0.15388,0.151373333333333,0.152,0,2,0,1,21145,63627,0,4,4,0,5.33333333333333e-05,4e-05,3850,11358,3850,11359,15209,0.154,0.151453333333333,0.15209,0,0,0,0,0,0,765,2140,2905,0.0306,0.0285333333333333,0.02905,765,2140,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",1,TRUE,"equal",-0.0161962878210018,-0.0413932084395536,-0.0421360206572863,-0.0461986873210218,0.0130520117762512,-0.0294651352620149,-0.00485105449476764,0.00606686982488636,0.20268,0.3795,0.57312,47,54,0.1,0.2,0.1,5,714417464,6.0048
"3",3,5,22,27,2e-04,0.000293333333333333,0.00027,4,13,0,4,4,0,5.33333333333333e-05,4e-05,3847,11353,15200,0.15388,0.151373333333333,0.152,0,3,0,1,21138,63595,0,4,4,0,5.33333333333333e-05,4e-05,3857,11383,3857,11385,15242,0.15428,0.1518,0.15242,0,0,0,0,0,0,1041,2954,3995,0.04164,0.0393866666666667,0.03995,1041,2954,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",2,TRUE,"equal",-0.0161962878210018,-0.0413932084395536,-0.0421360206572863,-0.0461986873210218,0.0130520117762512,-0.0294651352620149,-0.00485105449476764,0.00606686982488636,0.20268,0.3795,0.57312,47,54,0.1,0.2,0.1,5,714417464,6.0048
"4",4,6,24,30,0.00024,0.00032,3e-04,5,15,0,4,4,0,5.33333333333333e-05,4e-05,3849,11351,15200,0.15396,0.151346666666667,0.152,0,2,0,0,21104,63503,0,4,4,0,5.33333333333333e-05,4e-05,3890,11473,3890,11475,15365,0.1556,0.153,0.15365,0,1,1,0,1.33333333333333e-05,1e-05,1300,3672,4972,0.052,0.04896,0.04972,1300,3673,0,1,0,0.000272257010618023,0,0,0,0,0,1,0,0.000272257010618023,NA,NA,NA,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",3,TRUE,"equal",-0.0161962878210018,-0.0413932084395536,-0.0421360206572863,-0.0461986873210218,0.0130520117762512,-0.0294651352620149,-0.00485105449476764,0.00606686982488636,0.20268,0.3795,0.57312,47,54,0.1,0.2,0.1,5,714417464,6.0048
"5",5,9,27,36,0.00036,0.00036,0.00036,8,18,1,8,9,4e-05,0.000106666666666667,9e-05,3840,11360,15200,0.1536,0.151466666666667,0.152,1,2,0,1,21036,63285,1,8,9,4e-05,0.000106666666666667,9e-05,3955,11688,3956,11689,15645,0.15824,0.155853333333333,0.15645,1,1,2,4e-05,1.33333333333333e-05,2e-05,1502,4289,5791,0.06008,0.0571866666666667,0.05791,1503,4290,0,1,0,0.000233100233100233,0,0,0,0,0,1,0,0.000233100233100233,-1.66666666666667,-1.70750278039182,-1.70704996577687,0.666666666666667,0.649801818605736,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",4,TRUE,"equal",-0.0161962878210018,-0.0413932084395536,-0.0421360206572863,-0.0461986873210218,0.0130520117762512,-0.0294651352620149,-0.00485105449476764,0.00606686982488636,0.20268,0.3795,0.57312,47,54,0.1,0.2,0.1,5,714417464,6.0048
"6",6,13,34,47,0.00052,0.000453333333333333,0.00047,12,26,1,9,10,4e-05,0.00012,1e-04,3847,11353,15200,0.15388,0.151373333333333,0.152,2,3,0,1,20909,62872,1,9,10,4e-05,0.00012,1e-04,4078,12093,4081,12096,16177,0.16324,0.16128,0.16177,2,2,4,8e-05,2.66666666666667e-05,4e-05,1684,4813,6497,0.06736,0.0641733333333333,0.06497,1686,4815,1,1,0.000593119810201661,0.000207684319833853,0,0,0,0,1,1,0.000593119810201661,0.000207684319833853,-2,-2.03645833333333,-2.03497891342099,0.666666666666667,0.650114273841679,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",5,TRUE,"equal",-0.0161962878210018,-0.0413932084395536,-0.0421360206572863,-0.0461986873210218,0.0130520117762512,-0.0294651352620149,-0.00485105449476764,0.00606686982488636,0.20268,0.3795,0.57312,47,54,0.1,0.2,0.1,5,714417464,6.0048
"7",7,16,44,60,0.00064,0.000586666666666667,6e-04,15,36,1,12,13,4e-05,0.00016,0.00013,3817,11383,15200,0.15268,0.151773333333333,0.152,2,5,0,2,20673,62147,1,12,13,4e-05,0.00016,0.00013,4311,12808,4314,12812,17126,0.17256,0.170826666666667,0.17126,2,3,5,8e-05,4e-05,5e-05,1842,5281,7123,0.07368,0.0704133333333333,0.07123,1844,5284,1,1,0.000542299349240781,0.000189250567751703,0,0,0,0,1,1,0.000542299349240781,0.000189250567751703,-3,-3.04058694973462,-3.03903810118676,0.5,0.476803635675062,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",6,TRUE,"equal",-0.0161962878210018,-0.0413932084395536,-0.0421360206572863,-0.0461986873210218,0.0130520117762512,-0.0294651352620149,-0.00485105449476764,0.00606686982488636,0.20268,0.3795,0.57312,47,54,0.1,0.2,0.1,5,714417464,6.0048
"8",8,19,49,68,0.00076,0.000653333333333333,0.00068,18,41,4,14,18,0.00016,0.000186666666666667,0.00018,3824,11376,15200,0.15296,0.15168,0.152,2,6,1,3,20329,61143,4,14,18,0.00016,0.000186666666666667,0.00018,4652,13807,4654,13811,18465,0.18616,0.184146666666667,0.18465,2,3,5,8e-05,4e-05,5e-05,1980,5775,7755,0.0792,0.077,0.07755,1982,5778,1,1,0.000504540867810293,0.00017307026652821,0,0,0,0,1,1,0.000504540867810293,0.00017307026652821,-0.166666666666667,-0.179422199695894,-0.179256898674585,0.5,0.485714285714286,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",7,TRUE,"equal",-0.0161962878210018,-0.0413932084395536,-0.0421360206572863,-0.0461986873210218,0.0130520117762512,-0.0294651352620149,-0.00485105449476764,0.00606686982488636,0.20268,0.3795,0.57312,47,54,0.1,0.2,0.1,5,714417464,6.0048
"9",9,20,63,83,8e-04,0.00084,0.00083,19,56,6,19,25,0.00024,0.000253333333333333,0.00025,3827,11373,15200,0.15308,0.15164,0.152,2,11,1,5,19932,59934,6,19,25,0.00024,0.000253333333333333,0.00025,5048,15001,5050,15008,20058,0.202,0.200106666666667,0.20058,2,6,8,8e-05,8e-05,8e-05,2153,6298,8451,0.08612,0.0839733333333333,0.08451,2155,6304,1,1,0.000464037122969838,0.000158629441624365,0,0,0,0,1,1,0.000464037122969838,0.000158629441624365,-0.0555555555555556,-0.0655428216062546,-0.0656178476990423,0,-0.0255636710066689,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",8,TRUE,"equal",-0.0161962878210018,-0.0413932084395536,-0.0421360206572863,-0.0461986873210218,0.0130520117762512,-0.0294651352620149,-0.00485105449476764,0.00606686982488636,0.20268,0.3795,0.57312,47,54,0.1,0.2,0.1,5,714417464,6.0048
"10",10,29,76,105,0.00116,0.00101333333333333,0.00105,28,71,6,24,30,0.00024,0.00032,3e-04,3809,11391,15200,0.15236,0.15188,0.152,2,11,1,4,19459,58614,6,25,31,0.00024,0.000333333333333333,0.00031,5512,16306,5514,16315,21829,0.22056,0.217533333333333,0.21829,3,8,11,0.00012,0.000106666666666667,0.00011,2327,6841,9168,0.09308,0.0912133333333333,0.09168,2330,6849,1,1,0.000429184549356223,0.00014600671630895,0,0,0,0,1,1,0.000429184549356223,0.00014600671630895,-0.388888888888889,-0.40821330064358,-0.408479496299931,0.111111111111111,0.0929201383813283,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",9,TRUE,"equal",-0.0161962878210018,-0.0413932084395536,-0.0421360206572863,-0.0461986873210218,0.0130520117762512,-0.0294651352620149,-0.00485105449476764,0.00606686982488636,0.20268,0.3795,0.57312,47,54,0.1,0.2,0.1,5,714417464,6.0048
