"","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"1",1,3,7,10,0.00012,9.33333333333333e-05,1e-04,0,0,3,5,8,0.00012,6.66666666666667e-05,8e-05,3831,11369,15200,0.15324,0.151586666666667,0.152,1,0,1,0,21167,63624,3,5,8,0.00012,6.66666666666667e-05,8e-05,3830,11369,3830,11369,15199,0.1532,0.151586666666667,0.15199,1,0,1,4e-05,0,1e-05,427,1157,1584,0.01708,0.0154266666666667,0.01584,428,1157,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444444444,0.438531679713842,0.438531679713842,1,1,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",0,TRUE,"equal",-0.00918687118588155,-0.019002881612666,-0.013318718911044,-0.00893406822967213,0.00726227795193315,-0.0302602977411407,-0.0062340095833846,7.32934814962061e-06,0.15993,0.37951,0.57197,49,58,0.1,0.2,0.1,26,19295851,6.00534
"2",2,4,9,13,0.00016,0.00012,0.00013,1,2,3,5,8,0.00012,6.66666666666667e-05,8e-05,3831,11369,15200,0.15324,0.151586666666667,0.152,1,0,1,0,21164,63616,3,5,8,0.00012,6.66666666666667e-05,8e-05,3832,11375,3832,11375,15207,0.15328,0.151666666666667,0.15207,1,0,1,4e-05,0,1e-05,775,2166,2941,0.031,0.02888,0.02941,776,2166,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444444444,0.438534798534799,0.438534798534799,1,1,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",1,TRUE,"equal",-0.00918687118588155,-0.019002881612666,-0.013318718911044,-0.00893406822967213,0.00726227795193315,-0.0302602977411407,-0.0062340095833846,7.32934814962061e-06,0.15993,0.37951,0.57197,49,58,0.1,0.2,0.1,26,19295851,6.00534
"3",3,5,13,18,2e-04,0.000173333333333333,0.00018,2,6,3,5,8,0.00012,6.66666666666667e-05,8e-05,3830,11370,15200,0.1532,0.1516,0.152,1,0,1,0,21156,63582,3,5,8,0.00012,6.66666666666667e-05,8e-05,3839,11405,3839,11405,15244,0.15356,0.152066666666667,0.15244,1,0,1,4e-05,0,1e-05,1044,3017,4061,0.04176,0.0402266666666667,0.04061,1045,3017,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444444444,0.43898874762531,0.43898874762531,1,1,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",2,TRUE,"equal",-0.00918687118588155,-0.019002881612666,-0.013318718911044,-0.00893406822967213,0.00726227795193315,-0.0302602977411407,-0.0062340095833846,7.32934814962061e-06,0.15993,0.37951,0.57197,49,58,0.1,0.2,0.1,26,19295851,6.00534
"4",4,5,18,23,2e-04,0.00024,0.00023,2,11,3,5,8,0.00012,6.66666666666667e-05,8e-05,3826,11374,15200,0.15304,0.151653333333333,0.152,1,0,1,0,21129,63491,3,5,8,0.00012,6.66666666666667e-05,8e-05,3866,11491,3866,11491,15357,0.15464,0.153213333333333,0.15357,1,0,1,4e-05,0,1e-05,1285,3683,4968,0.0514,0.0491066666666667,0.04968,1286,3683,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444444444,0.4392713137818,0.4392713137818,1,1,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",3,TRUE,"equal",-0.00918687118588155,-0.019002881612666,-0.013318718911044,-0.00893406822967213,0.00726227795193315,-0.0302602977411407,-0.0062340095833846,7.32934814962061e-06,0.15993,0.37951,0.57197,49,58,0.1,0.2,0.1,26,19295851,6.00534
"5",5,8,23,31,0.00032,0.000306666666666667,0.00031,5,16,3,6,9,0.00012,8e-05,9e-05,3833,11367,15200,0.15332,0.15156,0.152,2,1,1,0,21048,63272,3,6,9,0.00012,8e-05,9e-05,3944,11705,3945,11706,15651,0.1578,0.15608,0.15651,1,0,1,4e-05,0,1e-05,1492,4313,5805,0.05968,0.0575066666666667,0.05805,1493,4313,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.325986673500769,0.326099957283212,1,1,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",4,TRUE,"equal",-0.00918687118588155,-0.019002881612666,-0.013318718911044,-0.00893406822967213,0.00726227795193315,-0.0302602977411407,-0.0062340095833846,7.32934814962061e-06,0.15993,0.37951,0.57197,49,58,0.1,0.2,0.1,26,19295851,6.00534
"6",6,9,27,36,0.00036,0.00036,0.00036,6,20,3,6,9,0.00012,8e-05,9e-05,3819,11381,15200,0.15276,0.151746666666667,0.152,3,2,1,0,20922,62807,3,6,9,0.00012,8e-05,9e-05,4069,12166,4071,12168,16239,0.16284,0.16224,0.16239,2,1,3,8e-05,1.33333333333333e-05,3e-05,1660,4814,6474,0.0664,0.0641866666666667,0.06474,1662,4815,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.330867850098619,0.331086634884103,0.833333333333333,0.827586206896552,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",5,TRUE,"equal",-0.00918687118588155,-0.019002881612666,-0.013318718911044,-0.00893406822967213,0.00726227795193315,-0.0302602977411407,-0.0062340095833846,7.32934814962061e-06,0.15993,0.37951,0.57197,49,58,0.1,0.2,0.1,26,19295851,6.00534
"7",7,14,32,46,0.00056,0.000426666666666667,0.00046,11,25,3,7,10,0.00012,9.33333333333333e-05,1e-04,3804,11396,15200,0.15216,0.151946666666667,0.152,3,3,1,0,20712,62144,3,7,10,0.00012,9.33333333333333e-05,1e-04,4274,12824,4276,12827,17103,0.17104,0.171026666666667,0.17103,4,1,5,0.00016,1.33333333333333e-05,5e-05,1805,5319,7124,0.0722,0.07092,0.07124,1809,5320,1,0,0.000552791597567717,0,0,0,0,0,1,0,0.000552791597567717,0,0.222222222222222,0.222161586237364,0.222343522561863,0.916666666666667,0.915162624553488,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",6,TRUE,"equal",-0.00918687118588155,-0.019002881612666,-0.013318718911044,-0.00893406822967213,0.00726227795193315,-0.0302602977411407,-0.0062340095833846,7.32934814962061e-06,0.15993,0.37951,0.57197,49,58,0.1,0.2,0.1,26,19295851,6.00534
"8",8,14,32,46,0.00056,0.000426666666666667,0.00046,12,27,5,8,13,2e-04,0.000106666666666667,0.00013,3846,11354,15200,0.15384,0.151386666666667,0.152,4,4,0,0,20349,61109,6,9,15,0.00024,0.00012,0.00015,4636,13857,4640,13861,18501,0.1856,0.184813333333333,0.18501,4,1,5,0.00016,1.33333333333333e-05,5e-05,1978,5828,7806,0.07912,0.0777066666666667,0.07806,1982,5829,1,0,0.000504540867810293,0,0,0,0,0,1,0,0.000504540867810293,0,0.5,0.497871726426665,0.49815977484304,0.916666666666667,0.915150995195607,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",7,TRUE,"equal",-0.00918687118588155,-0.019002881612666,-0.013318718911044,-0.00893406822967213,0.00726227795193315,-0.0302602977411407,-0.0062340095833846,7.32934814962061e-06,0.15993,0.37951,0.57197,49,58,0.1,0.2,0.1,26,19295851,6.00534
"9",9,17,37,54,0.00068,0.000493333333333333,0.00054,16,32,4,14,18,0.00016,0.000186666666666667,0.00018,3877,11323,15200,0.15508,0.150973333333333,0.152,4,3,0,0,19934,59872,6,15,21,0.00024,2e-04,0.00021,5047,15089,5051,15094,20145,0.20204,0.201253333333333,0.20145,4,2,6,0.00016,2.66666666666667e-05,6e-05,2136,6354,8490,0.08544,0.08472,0.0849,2140,6356,1,1,0.000467289719626168,0.000157331655129012,0,0,0,0,1,1,0.000467289719626168,0.000157331655129012,0.166666666666667,0.163409301709288,0.163794817416661,0.833333333333333,0.831916902738433,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",8,TRUE,"equal",-0.00918687118588155,-0.019002881612666,-0.013318718911044,-0.00893406822967213,0.00726227795193315,-0.0302602977411407,-0.0062340095833846,7.32934814962061e-06,0.15993,0.37951,0.57197,49,58,0.1,0.2,0.1,26,19295851,6.00534
"10",10,21,42,63,0.00084,0.00056,0.00063,20,38,4,18,22,0.00016,0.00024,0.00022,3873,11327,15200,0.15492,0.151026666666667,0.152,4,6,0,1,19471,58474,6,19,25,0.00024,0.000253333333333333,0.00025,5506,16481,5510,16488,21998,0.2204,0.21984,0.21998,6,4,10,0.00024,5.33333333333333e-05,1e-04,2315,6930,9245,0.0926,0.0924,0.09245,2321,6934,3,2,0.001292546316243,0.000288433804441881,0,0,0,0,3,2,0.001292546316243,0.000288433804441881,-0.0555555555555556,-0.05824437975093,-0.057925287705034,0.777777777777778,0.777296777296777,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",9,TRUE,"equal",-0.00918687118588155,-0.019002881612666,-0.013318718911044,-0.00893406822967213,0.00726227795193315,-0.0302602977411407,-0.0062340095833846,7.32934814962061e-06,0.15993,0.37951,0.57197,49,58,0.1,0.2,0.1,26,19295851,6.00534
