"","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"1",1,4,6,10,0.00016,8e-05,1e-04,0,0,4,4,8,0.00016,5.33333333333333e-05,8e-05,3708,11492,15200,0.14832,0.153226666666667,0.152,2,1,2,0,21290,63503,4,4,8,0.00016,5.33333333333333e-05,8e-05,3706,11491,3706,11492,15198,0.14824,0.153226666666667,0.15198,2,1,3,8e-05,1.33333333333333e-05,3e-05,418,1197,1615,0.01672,0.01596,0.01615,420,1198,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.677514792899408,0.677486728744235,0.833333333333333,0.825396825396825,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",0,TRUE,"equal",-0.0479085812850366,-0.0676589146159259,-0.0192620007015837,-0.0018875635967136,-0.00883291023888563,-0.0486623787024263,-0.000522372268324189,0.0258860370531901,0.17633,0.37618,0.57217,49,57,0.1,0.2,0.1,60,489210586,6.00476
"2",2,5,13,18,2e-04,0.000173333333333333,0.00018,1,7,4,4,8,0.00016,5.33333333333333e-05,8e-05,3708,11492,15200,0.14832,0.153226666666667,0.152,2,1,2,0,21286,63491,4,4,8,0.00016,5.33333333333333e-05,8e-05,3709,11496,3709,11497,15206,0.14836,0.153293333333333,0.15206,2,1,3,8e-05,1.33333333333333e-05,3e-05,722,2214,2936,0.02888,0.02952,0.02936,724,2215,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.677394102809429,0.677366040361865,0.833333333333333,0.836946702800361,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",1,TRUE,"equal",-0.0479085812850366,-0.0676589146159259,-0.0192620007015837,-0.0018875635967136,-0.00883291023888563,-0.0486623787024263,-0.000522372268324189,0.0258860370531901,0.17633,0.37618,0.57217,49,57,0.1,0.2,0.1,60,489210586,6.00476
"3",3,6,15,21,0.00024,2e-04,0.00021,2,9,4,4,8,0.00016,5.33333333333333e-05,8e-05,3711,11489,15200,0.14844,0.153186666666667,0.152,2,1,2,0,21273,63458,4,4,8,0.00016,5.33333333333333e-05,8e-05,3721,11527,3721,11528,15249,0.14884,0.153706666666667,0.15249,2,1,3,8e-05,1.33333333333333e-05,3e-05,1001,3065,4066,0.04004,0.0408666666666667,0.04066,1003,3066,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.677220680083275,0.677192678060206,0.833333333333333,0.836704730831974,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",2,TRUE,"equal",-0.0479085812850366,-0.0676589146159259,-0.0192620007015837,-0.0018875635967136,-0.00883291023888563,-0.0486623787024263,-0.000522372268324189,0.0258860370531901,0.17633,0.37618,0.57217,49,57,0.1,0.2,0.1,60,489210586,6.00476
"4",4,6,20,26,0.00024,0.000266666666666667,0.00026,2,14,4,4,8,0.00016,5.33333333333333e-05,8e-05,3708,11492,15200,0.14832,0.153226666666667,0.152,2,1,2,0,21243,63368,4,4,8,0.00016,5.33333333333333e-05,8e-05,3751,11612,3751,11613,15364,0.15004,0.15484,0.15364,2,1,3,8e-05,1.33333333333333e-05,3e-05,1232,3726,4958,0.04928,0.04968,0.04958,1234,3727,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.676999913889607,0.676972097829831,0.833333333333333,0.83467525496511,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",3,TRUE,"equal",-0.0479085812850366,-0.0676589146159259,-0.0192620007015837,-0.0018875635967136,-0.00883291023888563,-0.0486623787024263,-0.000522372268324189,0.0258860370531901,0.17633,0.37618,0.57217,49,57,0.1,0.2,0.1,60,489210586,6.00476
"5",5,6,26,32,0.00024,0.000346666666666667,0.00032,2,20,4,5,9,0.00016,6.66666666666667e-05,9e-05,3690,11510,15200,0.1476,0.153466666666667,0.152,2,2,2,0,21186,63134,4,5,9,0.00016,6.66666666666667e-05,9e-05,3808,11840,3808,11842,15650,0.15232,0.157893333333333,0.1565,3,1,4,0.00012,1.33333333333333e-05,4e-05,1419,4289,5708,0.05676,0.0571866666666667,0.05708,1422,4290,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333333333,0.598040871474413,0.597972972972973,0.888888888888889,0.8897178829564,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",4,TRUE,"equal",-0.0479085812850366,-0.0676589146159259,-0.0192620007015837,-0.0018875635967136,-0.00883291023888563,-0.0486623787024263,-0.000522372268324189,0.0258860370531901,0.17633,0.37618,0.57217,49,57,0.1,0.2,0.1,60,489210586,6.00476
"6",6,7,27,34,0.00028,0.00036,0.00034,3,21,4,8,12,0.00016,0.000106666666666667,0.00012,3682,11518,15200,0.14728,0.153573333333333,0.152,2,2,2,0,21040,62704,4,8,12,0.00016,0.000106666666666667,0.00012,3953,12269,3953,12271,16224,0.15812,0.163613333333333,0.16224,3,2,5,0.00012,2.66666666666667e-05,5e-05,1586,4834,6420,0.06344,0.0644533333333333,0.0642,1589,4836,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.355716730502811,0.355611704295378,0.777777777777778,0.781271548751896,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",5,TRUE,"equal",-0.0479085812850366,-0.0676589146159259,-0.0192620007015837,-0.0018875635967136,-0.00883291023888563,-0.0486623787024263,-0.000522372268324189,0.0258860370531901,0.17633,0.37618,0.57217,49,57,0.1,0.2,0.1,60,489210586,6.00476
"7",7,12,32,44,0.00048,0.000426666666666667,0.00044,8,27,4,8,12,0.00016,0.000106666666666667,0.00012,3693,11507,15200,0.14772,0.153426666666667,0.152,2,4,2,0,20790,61978,4,9,13,0.00016,0.00012,0.00013,4198,12989,4199,12993,17192,0.16796,0.17324,0.17192,3,3,6,0.00012,4e-05,6e-05,1755,5329,7084,0.0702,0.0710533333333333,0.07084,1758,5332,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.272858462248903,0.272807760412657,0.666666666666667,0.670669919309439,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",6,TRUE,"equal",-0.0479085812850366,-0.0676589146159259,-0.0192620007015837,-0.0018875635967136,-0.00883291023888563,-0.0486623787024263,-0.000522372268324189,0.0258860370531901,0.17633,0.37618,0.57217,49,57,0.1,0.2,0.1,60,489210586,6.00476
"8",8,15,38,53,6e-04,0.000506666666666667,0.00053,12,33,3,9,12,0.00012,0.00012,0.00012,3704,11496,15200,0.14816,0.15328,0.152,1,4,0,0,20468,60983,4,10,14,0.00016,0.000133333333333333,0.00014,4516,13978,4518,13982,18500,0.18072,0.186426666666667,0.185,3,4,7,0.00012,5.33333333333333e-05,7e-05,1927,5808,7735,0.07708,0.07744,0.07735,1930,5812,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.192175654412817,0.192302189154385,0.555555555555556,0.557621671258035,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",7,TRUE,"equal",-0.0479085812850366,-0.0676589146159259,-0.0192620007015837,-0.0018875635967136,-0.00883291023888563,-0.0486623787024263,-0.000522372268324189,0.0258860370531901,0.17633,0.37618,0.57217,49,57,0.1,0.2,0.1,60,489210586,6.00476
"9",9,17,43,60,0.00068,0.000573333333333333,6e-04,14,39,3,10,13,0.00012,0.000133333333333333,0.00013,3715,11485,15200,0.1486,0.153133333333333,0.152,0,4,0,0,20077,59735,4,12,16,0.00016,0.00016,0.00016,4905,15220,4907,15226,20133,0.19628,0.203013333333333,0.20133,3,5,8,0.00012,6.66666666666667e-05,8e-05,2080,6332,8412,0.0832,0.0844266666666667,0.08412,2083,6337,0,1,0,0.000157803376992268,0,0,0,0,0,1,0,0.000157803376992268,0,0.0331669512675685,0.033180026281209,0.444444444444444,0.4525163192251,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",8,TRUE,"equal",-0.0479085812850366,-0.0676589146159259,-0.0192620007015837,-0.0018875635967136,-0.00883291023888563,-0.0486623787024263,-0.000522372268324189,0.0258860370531901,0.17633,0.37618,0.57217,49,57,0.1,0.2,0.1,60,489210586,6.00476
"10",10,21,54,75,0.00084,0.00072,0.00075,18,52,6,14,20,0.00024,0.000186666666666667,2e-04,3740,11460,15200,0.1496,0.1528,0.152,3,4,1,0,19613,58322,7,17,24,0.00028,0.000226666666666667,0.00024,5365,16620,5369,16629,21998,0.21476,0.22172,0.21998,4,7,11,0.00016,9.33333333333333e-05,0.00011,2266,6898,9164,0.09064,0.0919733333333333,0.09164,2270,6905,0,1,0,0.000144822592324403,0,0,0,0,0,1,0,0.000144822592324403,0.19047619047619,0.215887906669072,0.216047790957538,0.416666666666667,0.425123224122934,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",9,TRUE,"equal",-0.0479085812850366,-0.0676589146159259,-0.0192620007015837,-0.0018875635967136,-0.00883291023888563,-0.0486623787024263,-0.000522372268324189,0.0258860370531901,0.17633,0.37618,0.57217,49,57,0.1,0.2,0.1,60,489210586,6.00476
