"","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"1",1,4,6,10,0.00016,8e-05,1e-04,0,0,2,3,5,8e-05,4e-05,5e-05,3798,11402,15200,0.15192,0.152026666666667,0.152,1,2,1,1,21199,63594,2,3,5,8e-05,4e-05,5e-05,3797,11400,3797,11401,15198,0.15188,0.152013333333333,0.15198,0,1,1,0,1.33333333333333e-05,1e-05,339,1124,1463,0.01356,0.0149866666666667,0.01463,339,1125,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.500438558021226,0.500394736842105,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",0,TRUE,"equal",-0.0294212218649517,-0.0492466614411485,-0.019621780382342,-0.0102167538579677,-0.00649263721552881,-0.0460589563758041,-0.00705215743531651,0.0154950260922373,0.19278,0.36828,0.5715,47,54,0.1,0.2,0.1,59,836869027,6.00474
"2",2,5,10,15,2e-04,0.000133333333333333,0.00015,1,4,2,3,5,8e-05,4e-05,5e-05,3799,11401,15200,0.15196,0.152013333333333,0.152,1,2,1,1,21194,63587,2,3,5,8e-05,4e-05,5e-05,3801,11403,3801,11404,15205,0.15204,0.152053333333333,0.15205,0,1,1,0,1.33333333333333e-05,1e-05,652,2104,2756,0.02608,0.0280533333333333,0.02756,652,2105,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.50004384426517,0.5,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",1,TRUE,"equal",-0.0294212218649517,-0.0492466614411485,-0.019621780382342,-0.0102167538579677,-0.00649263721552881,-0.0460589563758041,-0.00705215743531651,0.0154950260922373,0.19278,0.36828,0.5715,47,54,0.1,0.2,0.1,59,836869027,6.00474
"3",3,6,15,21,0.00024,2e-04,0.00021,2,9,2,3,5,8e-05,4e-05,5e-05,3796,11404,15200,0.15184,0.152053333333333,0.152,1,3,1,1,21184,63552,2,3,5,8e-05,4e-05,5e-05,3810,11433,3810,11435,15245,0.1524,0.152466666666667,0.15245,0,1,1,0,1.33333333333333e-05,1e-05,932,2972,3904,0.03728,0.0396266666666667,0.03904,932,2973,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5002186270223,0.500131199160325,NA,NA,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",2,TRUE,"equal",-0.0294212218649517,-0.0492466614411485,-0.019621780382342,-0.0102167538579677,-0.00649263721552881,-0.0460589563758041,-0.00705215743531651,0.0154950260922373,0.19278,0.36828,0.5715,47,54,0.1,0.2,0.1,59,836869027,6.00474
"4",4,9,20,29,0.00036,0.000266666666666667,0.00029,5,14,4,5,9,0.00016,6.66666666666667e-05,9e-05,3798,11402,15200,0.15192,0.152026666666667,0.152,2,4,1,1,21151,63457,4,5,9,0.00016,6.66666666666667e-05,9e-05,3840,11523,3841,11526,15367,0.15364,0.15368,0.15367,1,1,2,4e-05,1.33333333333333e-05,2e-05,1178,3708,4886,0.04712,0.04944,0.04886,1179,3709,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333333333,0.583441783793163,0.583441812028118,0.666666666666667,0.682308522114347,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",3,TRUE,"equal",-0.0294212218649517,-0.0492466614411485,-0.019621780382342,-0.0102167538579677,-0.00649263721552881,-0.0460589563758041,-0.00705215743531651,0.0154950260922373,0.19278,0.36828,0.5715,47,54,0.1,0.2,0.1,59,836869027,6.00474
"5",5,9,26,35,0.00036,0.000346666666666667,0.00035,6,20,3,7,10,0.00012,9.33333333333333e-05,1e-04,3827,11373,15200,0.15308,0.15164,0.152,1,4,0,1,21062,63256,4,7,11,0.00016,9.33333333333333e-05,0.00011,3928,11718,3929,11721,15650,0.15716,0.15628,0.1565,1,1,2,4e-05,1.33333333333333e-05,2e-05,1402,4278,5680,0.05608,0.05704,0.0568,1403,4279,0,0,0,0,0,0,0,0,0,0,0,0,0.416666666666667,0.413381963996246,0.413381123058542,0.666666666666667,0.672276764843385,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",4,TRUE,"equal",-0.0294212218649517,-0.0492466614411485,-0.019621780382342,-0.0102167538579677,-0.00649263721552881,-0.0460589563758041,-0.00705215743531651,0.0154950260922373,0.19278,0.36828,0.5715,47,54,0.1,0.2,0.1,59,836869027,6.00474
"6",6,13,32,45,0.00052,0.000426666666666667,0.00045,10,26,3,7,10,0.00012,9.33333333333333e-05,1e-04,3848,11352,15200,0.15392,0.15136,0.152,1,6,0,1,20906,62828,4,7,11,0.00016,9.33333333333333e-05,0.00011,4080,12140,4082,12145,16227,0.16328,0.161933333333333,0.16227,2,2,4,8e-05,2.66666666666667e-05,4e-05,1610,4802,6412,0.0644,0.0640266666666667,0.06412,1612,4804,0,1,0,0.000208159866777685,0,0,0,0,0,1,0,0.000208159866777685,0.416666666666667,0.411815561959654,0.411861614497529,0.666666666666667,0.664723032069971,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",5,TRUE,"equal",-0.0294212218649517,-0.0492466614411485,-0.019621780382342,-0.0102167538579677,-0.00649263721552881,-0.0460589563758041,-0.00705215743531651,0.0154950260922373,0.19278,0.36828,0.5715,47,54,0.1,0.2,0.1,59,836869027,6.00474
"7",7,14,37,51,0.00056,0.000493333333333333,0.00051,12,33,6,8,14,0.00024,0.000106666666666667,0.00014,3871,11329,15200,0.15484,0.151053333333333,0.152,1,7,0,1,20649,62135,7,9,16,0.00028,0.00012,0.00016,4335,12826,4337,12832,17169,0.17348,0.171093333333333,0.17169,2,3,5,8e-05,4e-05,5e-05,1774,5258,7032,0.07096,0.0701066666666667,0.07032,1776,5261,0,2,0,0.000380155863904201,0,0,0,0,0,2,0,0.000380155863904201,0.571428571428571,0.565450213751336,0.56544741707692,0.5,0.49391403575504,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",6,TRUE,"equal",-0.0294212218649517,-0.0492466614411485,-0.019621780382342,-0.0102167538579677,-0.00649263721552881,-0.0460589563758041,-0.00705215743531651,0.0154950260922373,0.19278,0.36828,0.5715,47,54,0.1,0.2,0.1,59,836869027,6.00474
"8",8,17,42,59,0.00068,0.00056,0.00059,15,38,6,10,16,0.00024,0.000133333333333333,0.00016,3882,11318,15200,0.15528,0.150906666666667,0.152,1,7,0,2,20308,61218,7,11,18,0.00028,0.000146666666666667,0.00018,4673,13738,4675,13743,18418,0.187,0.18324,0.18418,4,5,9,0.00016,6.66666666666667e-05,9e-05,1954,5725,7679,0.07816,0.0763333333333333,0.07679,1958,5730,0,2,0,0.000349040139616056,0,0,0,0,0,2,0,0.000349040139616056,0.476190476190476,0.465442147171027,0.465476363787617,0.583333333333333,0.573362445414847,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",7,TRUE,"equal",-0.0294212218649517,-0.0492466614411485,-0.019621780382342,-0.0102167538579677,-0.00649263721552881,-0.0460589563758041,-0.00705215743531651,0.0154950260922373,0.19278,0.36828,0.5715,47,54,0.1,0.2,0.1,59,836869027,6.00474
"9",9,24,47,71,0.00096,0.000626666666666667,0.00071,22,45,7,11,18,0.00028,0.000146666666666667,0.00018,3856,11344,15200,0.15424,0.151253333333333,0.152,2,10,0,1,19916,60001,8,14,22,0.00032,0.000186666666666667,0.00022,5058,14948,5062,14958,20020,0.20248,0.19944,0.2002,6,5,11,0.00024,6.66666666666667e-05,0.00011,2122,6237,8359,0.08488,0.08316,0.08359,2128,6242,1,2,0.000469924812030075,0.000320410124959949,0,0,0,0,1,2,0.000469924812030075,0.000320410124959949,0.416666666666667,0.407775103623479,0.407847203639283,0.722222222222222,0.716476938699161,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",8,TRUE,"equal",-0.0294212218649517,-0.0492466614411485,-0.019621780382342,-0.0102167538579677,-0.00649263721552881,-0.0460589563758041,-0.00705215743531651,0.0154950260922373,0.19278,0.36828,0.5715,47,54,0.1,0.2,0.1,59,836869027,6.00474
"10",10,29,57,86,0.00116,0.00076,0.00086,28,56,7,15,22,0.00028,2e-04,0.00022,3823,11377,15200,0.15292,0.151693333333333,0.152,3,9,0,2,19476,58569,9,19,28,0.00036,0.000253333333333333,0.00028,5492,16369,5497,16380,21877,0.21988,0.2184,0.21877,6,6,12,0.00024,8e-05,0.00012,2296,6787,9083,0.09184,0.0904933333333333,0.09083,2302,6793,1,2,0.000434404865334492,0.000294420727219196,0,0,0,0,1,2,0.000434404865334492,0.000294420727219196,0.296296296296296,0.291527608194275,0.291696363722755,0.666666666666667,0.661706203035214,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",9,TRUE,"equal",-0.0294212218649517,-0.0492466614411485,-0.019621780382342,-0.0102167538579677,-0.00649263721552881,-0.0460589563758041,-0.00705215743531651,0.0154950260922373,0.19278,0.36828,0.5715,47,54,0.1,0.2,0.1,59,836869027,6.00474
