Covid_probTrans,VE_infect,VE_susc,Label_testingDiff,t,t_highChange,Covid_cumPropSymptInfect_highChange,VE_symptRR_observed,VE_symptOR_observed,VE_symptRR_degUnderNeg_highChange_trueVeff,VE_symptOR_degUnderNeg_highChange_trueVeff,Covid_cumPropSymptInfect_unvac,Covid_cumPropSymptInfect_vac
0.03,0.2,0.1,modUnequal,209,209,0.0813,-0.610419548,-0.204454784,-0.710419548,-0.304454784,0.08744,0.079253333
0.03,0.2,0.1,highUnequal,209,209,0.0813,-1.136391437,-0.422279966,-1.236391437,-0.522279966,0.08744,0.079253333
0.03,0.2,0.1,equal,221,221,0.03198,-0.016666667,-0.009490608,-0.116666667,-0.109490608,0.03284,0.031693333
0.03,0.2,0.1,modUnequal,221,221,0.03198,-0.745024876,-0.295600358,-0.845024876,-0.395600358,0.03284,0.031693333
0.03,0.2,0.1,highUnequal,221,221,0.03198,-1.448516579,-0.621197308,-1.548516579,-0.721197308,0.03284,0.031693333
0.03,0.2,0.1,equal,261,261,0.07642,0.089884474,0.092733928,-0.010115526,-0.007266072,0.0816,0.074693333
0.03,0.2,0.1,modUnequal,261,261,0.07642,-0.571776156,-0.234014729,-0.671776156,-0.334014729,0.0816,0.074693333
0.03,0.2,0.1,highUnequal,261,261,0.07642,-1.111111111,-0.514923815,-1.211111111,-0.614923815,0.0816,0.074693333
0.03,0.2,0.1,equal,188,188,0.05717,0.15326087,0.163818975,0.05326087,0.063818975,0.06292,0.055253333
0.03,0.2,0.1,modUnequal,188,188,0.05717,-0.472589792,-0.066082289,-0.572589792,-0.166082289,0.06292,0.055253333
0.03,0.2,0.1,highUnequal,188,188,0.05717,-1.012919897,-0.286156411,-1.112919897,-0.386156411,0.06292,0.055253333
0.03,0.2,0.1,equal,198,198,0.05803,0.09190372,0.098238076,-0.00809628,-0.001761924,0.06248,0.056546667
0.03,0.2,0.1,modUnequal,198,198,0.05803,-0.673387097,-0.230507537,-0.773387097,-0.330507537,0.06248,0.056546667
0.03,0.2,0.1,highUnequal,198,198,0.05803,-1.090680101,-0.351930173,-1.190680101,-0.451930173,0.06248,0.056546667
0.03,0.2,0.1,equal,194,194,0.06025,0.11477152,0.122431456,0.01477152,0.022431456,0.06408,0.058973333
0.03,0.2,0.1,modUnequal,194,194,0.06025,-0.605009634,-0.17083815,-0.705009634,-0.27083815,0.06408,0.058973333
0.03,0.2,0.1,highUnequal,194,194,0.06025,-1.002403846,-0.291060096,-1.102403846,-0.391060096,0.06408,0.058973333
0.03,0.2,0.1,equal,225,225,0.08938,0.084158416,0.087461523,-0.015841584,-0.012538477,0.09632,0.087066667
0.03,0.2,0.1,modUnequal,225,225,0.08938,-0.690600522,-0.295286983,-0.790600522,-0.395286983,0.09632,0.087066667
0.03,0.2,0.1,highUnequal,225,225,0.08938,-1.144039735,-0.460978266,-1.244039735,-0.560978266,0.09632,0.087066667
0.03,0.2,0.1,equal,189,189,0.08421,0.071969697,0.075368431,-0.028030303,-0.024631569,0.08944,0.082466667
0.03,0.2,0.1,modUnequal,189,189,0.08421,-0.662143826,-0.222180012,-0.762143826,-0.322180012,0.08944,0.082466667
0.03,0.2,0.1,highUnequal,189,189,0.08421,-1.276951673,-0.460745659,-1.376951673,-0.560745659,0.08944,0.082466667
0.03,0.2,0.1,equal,193,193,0.04197,0.122780315,0.1253296,0.022780315,0.0253296,0.04444,0.041146667
0.03,0.2,0.1,modUnequal,193,193,0.04197,-0.680272109,-0.215773565,-0.780272109,-0.315773565,0.04444,0.041146667
0.03,0.2,0.1,highUnequal,193,193,0.04197,-1.058333333,-0.299527759,-1.158333333,-0.399527759,0.04444,0.041146667
0.03,0.2,0.1,equal,242,242,0.09504,0.045032813,0.047692315,-0.054967187,-0.052307685,0.10084,0.093106667
0.03,0.2,0.1,modUnequal,242,242,0.09504,-0.67261197,-0.300195102,-0.77261197,-0.400195102,0.10084,0.093106667
0.03,0.2,0.1,highUnequal,242,242,0.09504,-1.12166918,-0.491355883,-1.22166918,-0.591355883,0.10084,0.093106667
0.03,0.2,0.1,equal,217,217,0.07978,0.165024008,0.173863086,0.065024008,0.073863086,0.08852,0.076866667
0.03,0.2,0.1,modUnequal,217,217,0.07978,-0.504553734,-0.130263462,-0.604553734,-0.230263462,0.08852,0.076866667
0.03,0.2,0.1,highUnequal,217,217,0.07978,-0.932163743,-0.290681984,-1.032163743,-0.390681984,0.08852,0.076866667
0.03,0.2,0.1,equal,220,220,0.05157,0.105741429,0.115187516,0.005741429,0.015187516,0.05544,0.05028
0.03,0.2,0.1,modUnequal,220,220,0.05157,-0.579139314,-0.186039463,-0.679139314,-0.286039463,0.05544,0.05028
0.03,0.2,0.1,highUnequal,220,220,0.05157,-1.116324536,-0.442256755,-1.216324536,-0.542256755,0.05544,0.05028
0.03,0.2,0.1,equal,180,180,0.06746,0.045530076,0.043796509,-0.054469924,-0.056203491,0.0706,0.066413333
0.03,0.2,0.1,modUnequal,180,180,0.06746,-0.691401649,-0.215773075,-0.791401649,-0.315773075,0.0706,0.066413333
0.03,0.2,0.1,highUnequal,180,180,0.06746,-1.226356589,-0.399289801,-1.326356589,-0.499289801,0.0706,0.066413333
0.03,0.2,0.1,equal,230,230,0.07424,0.097042779,0.106550749,-0.002957221,0.006550749,0.07988,0.07236
0.03,0.2,0.1,modUnequal,230,230,0.07424,-0.532651072,-0.16951924,-0.632651072,-0.26951924,0.07988,0.07236
0.03,0.2,0.1,highUnequal,230,230,0.07424,-1.188587335,-0.514455575,-1.288587335,-0.614455575,0.07988,0.07236
0.03,0.2,0.1,equal,238,238,0.09164,0.082336383,0.09052013,-0.017663617,-0.00947987,0.09796,0.089533333
0.03,0.2,0.1,modUnequal,238,238,0.09164,-0.63204005,-0.253235574,-0.73204005,-0.353235574,0.09796,0.089533333
0.03,0.2,0.1,highUnequal,238,238,0.09164,-1.060031596,-0.437593511,-1.160031596,-0.537593511,0.09796,0.089533333
0.03,0.2,0.1,equal,226,226,0.07673,0.146387322,0.151927645,0.046387322,0.051927645,0.08316,0.074586667
0.03,0.2,0.1,modUnequal,226,226,0.07673,-0.515498331,-0.147980149,-0.615498331,-0.247980149,0.08316,0.074586667
0.03,0.2,0.1,highUnequal,226,226,0.07673,-0.95810228,-0.335248292,-1.05810228,-0.435248292,0.08316,0.074586667
0.03,0.2,0.1,equal,191,191,0.03194,0.012711864,0.005376175,-0.087288136,-0.094623825,0.0326,0.03172
0.03,0.2,0.1,modUnequal,191,191,0.03194,-0.682310469,-0.229022769,-0.782310469,-0.329022769,0.0326,0.03172
0.03,0.2,0.1,highUnequal,191,191,0.03194,-1.33,-0.46692901,-1.43,-0.56692901,0.0326,0.03172
0.03,0.2,0.1,equal,200,200,0.05832,0.139375215,0.143268658,0.039375215,0.043268658,0.06404,0.056413333
0.03,0.2,0.1,modUnequal,200,200,0.05832,-0.674682699,-0.24429256,-0.774682699,-0.34429256,0.06404,0.056413333
0.03,0.2,0.1,highUnequal,200,200,0.05832,-1.023405973,-0.310918936,-1.123405973,-0.410918936,0.06404,0.056413333
0.03,0.2,0.1,equal,158,158,0.02498,0.005494505,0.007583624,-0.094505495,-0.092416376,0.02556,0.024786667
0.03,0.2,0.1,modUnequal,158,158,0.02498,-0.885416667,-0.328222129,-0.985416667,-0.428222129,0.02556,0.024786667
0.03,0.2,0.1,highUnequal,158,158,0.02498,-1.142011834,-0.275234431,-1.242011834,-0.375234431,0.02556,0.024786667
0.03,0.2,0.1,equal,231,231,0.06805,0.087301587,0.08584275,-0.012698413,-0.01415725,0.07356,0.066213333
0.03,0.2,0.1,modUnequal,231,231,0.06805,-0.605248465,-0.221067718,-0.705248465,-0.321067718,0.07356,0.066213333
0.03,0.2,0.1,highUnequal,231,231,0.06805,-0.967830253,-0.350615396,-1.067830253,-0.450615396,0.07356,0.066213333
0.03,0.2,0.1,equal,197,197,0.03722,0.112233446,0.116682026,0.012233446,0.016682026,0.03928,0.036533333
0.03,0.2,0.1,modUnequal,197,197,0.03722,-0.602836879,-0.163200707,-0.702836879,-0.263200707,0.03928,0.036533333
0.03,0.2,0.1,highUnequal,197,197,0.03722,-1.152380952,-0.386435844,-1.252380952,-0.486435844,0.03928,0.036533333
0.03,0.2,0.1,equal,206,206,0.05397,0.122146119,0.124825225,0.022146119,0.024825225,0.05796,0.05264
0.03,0.2,0.1,modUnequal,206,206,0.05397,-0.657327586,-0.229780508,-0.757327586,-0.329780508,0.05796,0.05264
0.03,0.2,0.1,highUnequal,206,206,0.05397,-1.166197183,-0.421749189,-1.266197183,-0.521749189,0.05796,0.05264
0.03,0.2,0.1,equal,202,202,0.03805,0.168243954,0.167021293,0.068243954,0.067021293,0.041,0.037066667
0.03,0.2,0.1,modUnequal,202,202,0.03805,-0.607723577,-0.175684393,-0.707723577,-0.275684393,0.041,0.037066667
0.03,0.2,0.1,highUnequal,202,202,0.03805,-1.012722646,-0.302246465,-1.112722646,-0.402246465,0.041,0.037066667
0.03,0.2,0.1,equal,222,222,0.06213,0.143442623,0.14733355,0.043442623,0.04733355,0.068,0.060173333
0.03,0.2,0.1,modUnequal,222,222,0.06213,-0.490196078,-0.121651707,-0.590196078,-0.221651707,0.068,0.060173333
0.03,0.2,0.1,highUnequal,222,222,0.06213,-1.03406326,-0.377482153,-1.13406326,-0.477482153,0.068,0.060173333
0.03,0.2,0.1,equal,158,158,0.03293,-0.034188034,-0.038643533,-0.134188034,-0.138643533,0.03492,0.032266667
0.03,0.2,0.1,modUnequal,158,158,0.03293,-0.722419929,-0.205801548,-0.822419929,-0.305801548,0.03492,0.032266667
0.03,0.2,0.1,highUnequal,158,158,0.03293,-1.42,-0.481619887,-1.52,-0.581619887,0.03492,0.032266667
0.03,0.2,0.1,equal,236,236,0.07852,0.076881282,0.087119331,-0.023118718,-0.012880669,0.08432,0.076586667
0.03,0.2,0.1,modUnequal,236,236,0.07852,-0.65111759,-0.269529981,-0.75111759,-0.369529981,0.08432,0.076586667
0.03,0.2,0.1,highUnequal,236,236,0.07852,-1.082107843,-0.442481907,-1.182107843,-0.542481907,0.08432,0.076586667
0.03,0.2,0.1,equal,191,191,0.04408,0.102189781,0.109073798,0.002189781,0.009073798,0.04728,0.043013333
0.03,0.2,0.1,modUnequal,191,191,0.04408,-0.635638298,-0.196823038,-0.735638298,-0.296823038,0.04728,0.043013333
0.03,0.2,0.1,highUnequal,191,191,0.04408,-0.977491961,-0.247609436,-1.077491961,-0.347609436,0.04728,0.043013333
0.03,0.2,0.1,equal,166,166,0.04951,0.058823529,0.059387229,-0.041176471,-0.040612771,0.05284,0.0484
0.03,0.2,0.1,modUnequal,166,166,0.04951,-0.621621622,-0.14665125,-0.721621622,-0.24665125,0.05284,0.0484
0.03,0.2,0.1,highUnequal,166,166,0.04951,-1.526315789,-0.544484098,-1.626315789,-0.644484098,0.05284,0.0484
0.03,0.2,0.1,equal,236,236,0.11932,0.136831276,0.149129548,0.036831276,0.049129548,0.12868,0.1162
0.03,0.2,0.1,modUnequal,236,236,0.11932,-0.528233151,-0.179572909,-0.628233151,-0.279572909,0.12868,0.1162
0.03,0.2,0.1,highUnequal,236,236,0.11932,-1.102756892,-0.464433561,-1.202756892,-0.564433561,0.12868,0.1162
0.05,0.2,0.1,equal,94,94,0.11842,0.104653485,0.117875296,0.004653485,0.017875296,0.12784,0.11528
0.05,0.2,0.1,modUnequal,94,94,0.11842,-0.52638747,0.005320128,-0.62638747,-0.094679872,0.12784,0.11528
0.05,0.2,0.1,highUnequal,94,94,0.11842,-1.237025948,-0.188271101,-1.337025948,-0.288271101,0.12784,0.11528
0.05,0.2,0.1,equal,93,93,0.1377,0.097968937,0.111229343,-0.002031063,0.011229343,0.14672,0.134693333
0.05,0.2,0.1,modUnequal,93,93,0.1377,-0.6714105,-0.104934783,-0.7714105,-0.204934783,0.14672,0.134693333
0.05,0.2,0.1,highUnequal,93,93,0.1377,-1.278999569,-0.229589316,-1.378999569,-0.329589316,0.14672,0.134693333
0.05,0.2,0.1,equal,87,87,0.1584,0.11751018,0.128144936,0.01751018,0.028144936,0.16936,0.154746667
0.05,0.2,0.1,modUnequal,87,87,0.1584,-0.616839861,-0.049856931,-0.716839861,-0.149856931,0.16936,0.154746667
0.05,0.2,0.1,highUnequal,87,87,0.1584,-1.227606461,-0.200415583,-1.327606461,-0.300415583,0.16936,0.154746667
0.05,0.2,0.1,equal,88,88,0.14419,0.134059687,0.157897597,0.034059687,0.057897597,0.15528,0.140493333
0.05,0.2,0.1,modUnequal,88,88,0.14419,-0.541315346,0.005100938,-0.641315346,-0.094899062,0.15528,0.140493333
0.05,0.2,0.1,highUnequal,88,88,0.14419,-1.143024619,-0.125612279,-1.243024619,-0.225612279,0.15528,0.140493333
0.05,0.2,0.1,equal,84,84,0.12639,0.085832862,0.096352423,-0.014167138,-0.003647577,0.13388,0.123893333
0.05,0.2,0.1,modUnequal,84,84,0.12639,-0.630003364,-0.043312849,-0.730003364,-0.143312849,0.13388,0.123893333
0.05,0.2,0.1,highUnequal,84,84,0.12639,-1.165326184,-0.143321635,-1.265326184,-0.243321635,0.13388,0.123893333
0.05,0.2,0.1,equal,83,83,0.12133,0.124810606,0.128041922,0.024810606,0.028041922,0.13292,0.117466667
0.05,0.2,0.1,modUnequal,83,83,0.12133,-0.534196547,0.009300895,-0.634196547,-0.090699105,0.13292,0.117466667
0.05,0.2,0.1,highUnequal,83,83,0.12133,-1.194207028,-0.172611821,-1.294207028,-0.272611821,0.13292,0.117466667
0.05,0.2,0.1,equal,89,89,0.13643,0.106659819,0.11694346,0.006659819,0.01694346,0.1472,0.13284
0.05,0.2,0.1,modUnequal,89,89,0.13643,-0.591338823,-0.036143788,-0.691338823,-0.136143788,0.1472,0.13284
0.05,0.2,0.1,highUnequal,89,89,0.13643,-1.123728124,-0.141755147,-1.223728124,-0.241755147,0.1472,0.13284
0.05,0.2,0.1,equal,99,99,0.15282,0.085927961,0.093842121,-0.014072039,-0.006157879,0.16496,0.148773333
0.05,0.2,0.1,modUnequal,99,99,0.15282,-0.710654099,-0.12709773,-0.810654099,-0.22709773,0.16496,0.148773333
0.05,0.2,0.1,highUnequal,99,99,0.15282,-1.208333333,-0.222646161,-1.308333333,-0.322646161,0.16496,0.148773333
0.05,0.2,0.1,equal,88,88,0.15663,0.138864372,0.157843825,0.038864372,0.057843825,0.17088,0.15188
0.05,0.2,0.1,modUnequal,88,88,0.15663,-0.547449114,0.009966389,-0.647449114,-0.090033611,0.17088,0.15188
0.05,0.2,0.1,highUnequal,88,88,0.15663,-1.003422313,-0.078468,-1.103422313,-0.178468,0.17088,0.15188
0.05,0.2,0.1,equal,93,93,0.10983,0.097911227,0.103954229,-0.002088773,0.003954229,0.11896,0.106786667
0.05,0.2,0.1,modUnequal,93,93,0.10983,-0.610722611,-0.045979825,-0.710722611,-0.145979825,0.11896,0.106786667
0.05,0.2,0.1,highUnequal,93,93,0.10983,-1.176377953,-0.178834414,-1.276377953,-0.278834414,0.11896,0.106786667
0.05,0.2,0.1,equal,94,94,0.12812,0.096591945,0.111672198,-0.003408055,0.011672198,0.14008,0.124133333
0.05,0.2,0.1,modUnequal,94,94,0.12812,-0.548578569,4.80E-05,-0.648578569,-0.099952048,0.14008,0.124133333
0.05,0.2,0.1,highUnequal,94,94,0.12812,-1.223867205,-0.202876419,-1.323867205,-0.302876419,0.14008,0.124133333
0.05,0.2,0.1,equal,88,88,0.11676,0.09005705,0.109236304,-0.00994295,0.009236304,0.12756,0.11316
0.05,0.2,0.1,modUnequal,88,88,0.11676,-0.598997494,-0.028175282,-0.698997494,-0.128175282,0.12756,0.11316
0.05,0.2,0.1,highUnequal,88,88,0.11676,-1.138888889,-0.133515521,-1.238888889,-0.233515521,0.12756,0.11316
0.05,0.2,0.1,equal,94,94,0.13002,0.107329372,0.119256517,0.007329372,0.019256517,0.14184,0.12608
0.05,0.2,0.1,modUnequal,94,94,0.13002,-0.551486698,-0.001464368,-0.651486698,-0.101464368,0.14184,0.12608
0.05,0.2,0.1,highUnequal,94,94,0.13002,-1.145887446,-0.15930592,-1.245887446,-0.25930592,0.14184,0.12608
0.05,0.2,0.1,equal,84,84,0.12743,0.077267637,0.097639426,-0.022732363,-0.002360574,0.13656,0.124386667
0.05,0.2,0.1,modUnequal,84,84,0.12743,-0.711318795,-0.10584438,-0.811318795,-0.20584438,0.13656,0.124386667
0.05,0.2,0.1,highUnequal,84,84,0.12743,-1.33427762,-0.214513448,-1.43427762,-0.314513448,0.13656,0.124386667
0.05,0.2,0.1,equal,85,85,0.12278,0.120465827,0.135337508,0.020465827,0.035337508,0.13208,0.11968
0.05,0.2,0.1,modUnequal,85,85,0.12278,-0.611402588,-0.023548419,-0.711402588,-0.123548419,0.13208,0.11968
0.05,0.2,0.1,highUnequal,85,85,0.12278,-1.028621753,-0.051165674,-1.128621753,-0.151165674,0.13208,0.11968
0.05,0.2,0.1,equal,92,92,0.13003,0.09056192,0.108221438,-0.00943808,0.008221438,0.13956,0.126853333
0.05,0.2,0.1,modUnequal,92,92,0.13003,-0.621595331,-0.055193626,-0.721595331,-0.155193626,0.13956,0.126853333
0.05,0.2,0.1,highUnequal,92,92,0.13003,-1.202113606,-0.183659838,-1.302113606,-0.283659838,0.13956,0.126853333
0.05,0.2,0.1,equal,87,87,0.13566,0.11059109,0.129753385,0.01059109,0.029753385,0.14548,0.132386667
0.05,0.2,0.1,modUnequal,87,87,0.13566,-0.586580087,-0.005764101,-0.686580087,-0.105764101,0.14548,0.132386667
0.05,0.2,0.1,highUnequal,87,87,0.13566,-1.209732989,-0.153390693,-1.309732989,-0.253390693,0.14548,0.132386667
0.05,0.2,0.1,equal,98,98,0.13695,0.094580777,0.10749172,-0.005419223,0.00749172,0.14728,0.133506667
0.05,0.2,0.1,modUnequal,98,98,0.13695,-0.696360153,-0.123187772,-0.796360153,-0.223187772,0.14728,0.133506667
0.05,0.2,0.1,highUnequal,98,98,0.13695,-1.261813538,-0.222453087,-1.361813538,-0.322453087,0.14728,0.133506667
0.05,0.2,0.1,equal,89,89,0.14179,0.130797625,0.14452948,0.030797625,0.04452948,0.15204,0.138373333
0.05,0.2,0.1,modUnequal,89,89,0.14179,-0.651723086,-0.084973313,-0.751723086,-0.184973313,0.15204,0.138373333
0.05,0.2,0.1,highUnequal,89,89,0.14179,-1.18299073,-0.155024751,-1.28299073,-0.255024751,0.15204,0.138373333
0.05,0.2,0.1,equal,85,85,0.13998,0.088043851,0.101183439,-0.011956149,0.001183439,0.14748,0.13748
0.05,0.2,0.1,modUnequal,85,85,0.13998,-0.625152625,-0.039461026,-0.725152625,-0.139461026,0.14748,0.13748
0.05,0.2,0.1,highUnequal,85,85,0.13998,-1.193654718,-0.134321316,-1.293654718,-0.234321316,0.14748,0.13748
0.05,0.2,0.1,equal,92,92,0.11882,0.143158703,0.146972989,0.043158703,0.046972989,0.12828,0.115666667
0.05,0.2,0.1,modUnequal,92,92,0.11882,-0.561734872,-0.017519213,-0.661734872,-0.117519213,0.12828,0.115666667
0.05,0.2,0.1,highUnequal,92,92,0.11882,-1.175925926,-0.160803788,-1.275925926,-0.260803788,0.12828,0.115666667
0.05,0.2,0.1,equal,86,86,0.12021,0.114152592,0.11838822,0.014152592,0.01838822,0.12944,0.117133333
0.05,0.2,0.1,modUnequal,86,86,0.12021,-0.676957001,-0.082777154,-0.776957001,-0.182777154,0.12944,0.117133333
0.05,0.2,0.1,highUnequal,86,86,0.12021,-1.188489209,-0.163746706,-1.288489209,-0.263746706,0.12944,0.117133333
0.05,0.2,0.1,equal,88,88,0.12469,0.078634446,0.085194312,-0.021365554,-0.014805688,0.13476,0.121333333
0.05,0.2,0.1,modUnequal,88,88,0.12469,-0.632347944,-0.042675592,-0.732347944,-0.142675592,0.13476,0.121333333
0.05,0.2,0.1,highUnequal,88,88,0.12469,-1.304076739,-0.232018543,-1.404076739,-0.332018543,0.13476,0.121333333
0.05,0.2,0.1,equal,85,85,0.11311,0.104297038,0.110557609,0.004297038,0.010557609,0.12444,0.109333333
0.05,0.2,0.1,modUnequal,85,85,0.11311,-0.484785615,0.061042369,-0.584785615,-0.038957631,0.12444,0.109333333
0.05,0.2,0.1,highUnequal,85,85,0.11311,-0.990727863,-0.043941443,-1.090727863,-0.143941443,0.12444,0.109333333
0.05,0.2,0.1,equal,103,103,0.15121,0.111265432,0.12391511,0.011265432,0.02391511,0.16396,0.14696
0.05,0.2,0.1,modUnequal,103,103,0.15121,-0.610458613,-0.057717044,-0.710458613,-0.157717044,0.16396,0.14696
0.05,0.2,0.1,highUnequal,103,103,0.15121,-1.178963299,-0.197844821,-1.278963299,-0.297844821,0.16396,0.14696
0.05,0.2,0.1,equal,83,83,0.11247,0.063894304,0.05930122,-0.036105696,-0.04069878,0.11864,0.110413333
0.05,0.2,0.1,modUnequal,83,83,0.11247,-0.618726592,-0.062909828,-0.718726592,-0.162909828,0.11864,0.110413333
0.05,0.2,0.1,highUnequal,83,83,0.11247,-1.150248756,-0.140455582,-1.250248756,-0.240455582,0.11864,0.110413333
0.05,0.2,0.1,equal,85,85,0.1209,0.105542453,0.117774824,0.005542453,0.017774824,0.13152,0.11736
0.05,0.2,0.1,modUnequal,85,85,0.1209,-0.631182796,-0.046389632,-0.731182796,-0.146389632,0.13152,0.11736
0.05,0.2,0.1,highUnequal,85,85,0.1209,-1.127629734,-0.095281668,-1.227629734,-0.195281668,0.13152,0.11736
0.05,0.2,0.1,equal,86,86,0.12861,0.078747452,0.091779875,-0.021252548,-0.008220125,0.13636,0.126026667
0.05,0.2,0.1,modUnequal,86,86,0.12861,-0.631233596,-0.048574427,-0.731233596,-0.148574427,0.13636,0.126026667
0.05,0.2,0.1,highUnequal,86,86,0.12861,-1.233602875,-0.16903753,-1.333602875,-0.26903753,0.13636,0.126026667
0.05,0.2,0.1,equal,84,84,0.12522,0.109010011,0.121740838,0.009010011,0.021740838,0.13904,0.120613333
0.05,0.2,0.1,modUnequal,84,84,0.12522,-0.543352601,0.015654713,-0.643352601,-0.084345287,0.13904,0.120613333
0.05,0.2,0.1,highUnequal,84,84,0.12522,-1.116248349,-0.123650518,-1.216248349,-0.223650518,0.13904,0.120613333
0.05,0.2,0.1,equal,99,99,0.12844,0.05103211,0.054222606,-0.04896789,-0.045777394,0.13332,0.126813333
0.05,0.2,0.1,modUnequal,99,99,0.12844,-0.681910569,-0.119920451,-0.781910569,-0.219920451,0.13332,0.126813333
0.05,0.2,0.1,highUnequal,99,99,0.12844,-1.257844475,-0.238894835,-1.357844475,-0.338894835,0.13332,0.126813333
0.05,0.2,0.1,equal,88,88,0.12828,0.097985348,0.113882185,-0.002014652,0.013882185,0.13632,0.1256
0.05,0.2,0.1,modUnequal,88,88,0.12828,-0.633499171,-0.060327562,-0.733499171,-0.160327562,0.13632,0.1256
0.05,0.2,0.1,highUnequal,88,88,0.12828,-1.308954524,-0.214211058,-1.408954524,-0.314211058,0.13632,0.1256
0.05,0.2,0.1,equal,92,92,0.13086,0.112286268,0.1281705,0.012286268,0.0281705,0.14148,0.12732
0.05,0.2,0.1,modUnequal,92,92,0.13086,-0.663693426,-0.074671605,-0.763693426,-0.174671605,0.14148,0.12732
0.05,0.2,0.1,highUnequal,92,92,0.13086,-1.220458554,-0.199111296,-1.320458554,-0.299111296,0.14148,0.12732
0.05,0.2,0.1,equal,93,93,0.15346,0.053972776,0.056740606,-0.046027224,-0.043259394,0.16168,0.15072
0.05,0.2,0.1,modUnequal,93,93,0.15346,-0.593866667,-0.038268034,-0.693866667,-0.138268034,0.16168,0.15072
0.05,0.2,0.1,highUnequal,93,93,0.15346,-1.182183279,-0.2050912,-1.282183279,-0.3050912,0.16168,0.15072
0.05,0.2,0.1,equal,90,90,0.13617,0.11778805,0.12182231,0.01778805,0.02182231,0.14468,0.133333333
0.05,0.2,0.1,modUnequal,90,90,0.13617,-0.58602647,-0.043377391,-0.68602647,-0.143377391,0.14468,0.133333333
0.05,0.2,0.1,highUnequal,90,90,0.13617,-1.196504689,-0.20030323,-1.296504689,-0.30030323,0.14468,0.133333333
0.05,0.2,0.1,equal,91,91,0.13448,0.082194182,0.091301436,-0.017805818,-0.008698564,0.14556,0.130786667
0.05,0.2,0.1,modUnequal,91,91,0.13448,-0.664124563,-0.080787358,-0.764124563,-0.180787358,0.14556,0.130786667
0.05,0.2,0.1,highUnequal,91,91,0.13448,-1.215313029,-0.176384498,-1.315313029,-0.276384498,0.14556,0.130786667
0.05,0.2,0.1,equal,91,91,0.11705,0.09541136,0.097112476,-0.00458864,-0.002887524,0.1232,0.115
0.05,0.2,0.1,modUnequal,91,91,0.11705,-0.670399403,-0.092558184,-0.770399403,-0.192558184,0.1232,0.115
0.05,0.2,0.1,highUnequal,91,91,0.11705,-1.236381809,-0.188785029,-1.336381809,-0.288785029,0.1232,0.115
0.05,0.2,0.1,equal,93,93,0.12426,0.109545284,0.111762709,0.009545284,0.011762709,0.13412,0.120973333
0.05,0.2,0.1,modUnequal,93,93,0.12426,-0.631887052,-0.063251916,-0.731887052,-0.163251916,0.13412,0.120973333
0.05,0.2,0.1,highUnequal,93,93,0.12426,-1.149206349,-0.175908703,-1.249206349,-0.275908703,0.13412,0.120973333
0.05,0.2,0.1,equal,94,94,0.11503,0.116951915,0.136385417,0.016951915,0.036385417,0.12612,0.111333333
0.05,0.2,0.1,modUnequal,94,94,0.11503,-0.553405018,0.007474323,-0.653405018,-0.092525677,0.12612,0.111333333
0.05,0.2,0.1,highUnequal,94,94,0.11503,-1.127638684,-0.135779786,-1.227638684,-0.235779786,0.12612,0.111333333
0.05,0.2,0.1,equal,89,89,0.13884,0.06691254,0.065943749,-0.03308746,-0.034056251,0.14788,0.135826667
0.05,0.2,0.1,modUnequal,89,89,0.13884,-0.605621034,-0.031859244,-0.705621034,-0.131859244,0.14788,0.135826667
0.05,0.2,0.1,highUnequal,89,89,0.13884,-1.222082811,-0.180695664,-1.322082811,-0.280695664,0.14788,0.135826667
0.05,0.2,0.1,equal,90,90,0.13834,0.093353888,0.108935879,-0.006646112,0.008935879,0.14848,0.13496
0.05,0.2,0.1,modUnequal,90,90,0.13834,-0.618654434,-0.030673898,-0.718654434,-0.130673898,0.14848,0.13496
0.05,0.2,0.1,highUnequal,90,90,0.13834,-1.159526724,-0.164582474,-1.259526724,-0.264582474,0.14848,0.13496
0.05,0.2,0.1,equal,98,98,0.13202,0.102425876,0.122790092,0.002425876,0.022790092,0.14384,0.12808
0.05,0.2,0.1,modUnequal,98,98,0.13202,-0.540240518,0.0042648,-0.640240518,-0.0957352,0.14384,0.12808
0.05,0.2,0.1,highUnequal,98,98,0.13202,-1.078651685,-0.108901141,-1.178651685,-0.208901141,0.14384,0.12808
0.05,0.2,0.1,equal,88,88,0.13966,0.097940733,0.110194703,-0.002059267,0.010194703,0.15224,0.135466667
0.05,0.2,0.1,modUnequal,88,88,0.13966,-0.57267951,-0.023722593,-0.67267951,-0.123722593,0.15224,0.135466667
0.05,0.2,0.1,highUnequal,88,88,0.13966,-1.117924528,-0.12716218,-1.217924528,-0.22716218,0.15224,0.135466667
0.05,0.2,0.1,equal,85,85,0.12993,0.143557423,0.155062476,0.043557423,0.055062476,0.1438,0.125306667
0.05,0.2,0.1,modUnequal,85,85,0.12993,-0.575523349,-0.031009455,-0.675523349,-0.131009455,0.1438,0.125306667
0.05,0.2,0.1,highUnequal,85,85,0.12993,-1.154117129,-0.148187937,-1.254117129,-0.248187937,0.1438,0.125306667
0.05,0.2,0.1,equal,90,90,0.12131,0.138470128,0.160501558,0.038470128,0.060501558,0.13568,0.11652
0.05,0.2,0.1,modUnequal,90,90,0.12131,-0.563323202,-0.003866022,-0.663323202,-0.103866022,0.13568,0.11652
