VE_infect,VE_susc,Covid_probTrans,Label_testingDiff,t,t_highChange,Covid_cumPropSymptInfect_highChange,VE_symptRR_observed,VE_symptOR_observed,VE_symptRR_degUnderNeg_highChange_trueVeff,VE_symptOR_degUnderNeg_highChange_trueVeff,Covid_cumPropSymptInfect_unvac,Covid_cumPropSymptInfect_vac
0.1,0.1,0.1,highUnequal,52,52,0.24571,-1.153629857,-0.042591525,-1.253629857,-0.142591525,0.26736,0.238493333
0.1,0.1,0.1,equal,50,50,0.20772,0.128195394,0.16484331,0.028195394,0.06484331,0.2288,0.200693333
0.1,0.1,0.1,modUnequal,50,50,0.20772,-0.623998114,0.014711702,-0.723998114,-0.085288298,0.2288,0.200693333
0.1,0.1,0.1,highUnequal,50,50,0.20772,-1.197448166,-0.059164673,-1.297448166,-0.159164673,0.2288,0.200693333
0.1,0.1,0.1,equal,48,48,0.22181,0.091007584,0.113075042,-0.008992416,0.013075042,0.24036,0.215626667
0.1,0.1,0.1,modUnequal,48,48,0.22181,-0.598095238,0.039547187,-0.698095238,-0.060452813,0.24036,0.215626667
0.1,0.1,0.1,highUnequal,48,48,0.22181,-1.198253275,-0.06421238,-1.298253275,-0.16421238,0.24036,0.215626667
0.1,0.1,0.1,equal,46,46,0.16562,0.093857494,0.104169464,-0.006142506,0.004169464,0.17772,0.161586667
0.1,0.1,0.1,modUnequal,46,46,0.16562,-0.628975265,0.01026674,-0.728975265,-0.08973326,0.17772,0.161586667
0.1,0.1,0.1,highUnequal,46,46,0.16562,-1.305,-0.100371299,-1.405,-0.200371299,0.17772,0.161586667
0.1,0.1,0.1,equal,47,47,0.1766,0.127637598,0.151091086,0.027637598,0.051091086,0.19272,0.171226667
0.1,0.1,0.1,modUnequal,47,47,0.1766,-0.636766334,0.024540876,-0.736766334,-0.075459124,0.19272,0.171226667
0.1,0.1,0.1,highUnequal,47,47,0.1766,-1.167950128,-0.021431134,-1.267950128,-0.121431134,0.19272,0.171226667
0.1,0.1,0.1,equal,49,49,0.19413,0.086088154,0.105713881,-0.013911846,0.005713881,0.21424,0.187426667
0.1,0.1,0.1,modUnequal,49,49,0.19413,-0.641920317,0.00475823,-0.741920317,-0.09524177,0.21424,0.187426667
0.1,0.1,0.1,highUnequal,49,49,0.19413,-1.243069642,-0.08141195,-1.343069642,-0.18141195,0.21424,0.187426667
0.1,0.1,0.1,equal,51,51,0.21246,0.063313991,0.07641816,-0.036686009,-0.02358184,0.22732,0.207506667
0.1,0.1,0.1,modUnequal,51,51,0.21246,-0.695611578,-0.039000939,-0.795611578,-0.139000939,0.22732,0.207506667
0.1,0.1,0.1,highUnequal,51,51,0.21246,-1.39498846,-0.200509744,-1.49498846,-0.300509744,0.22732,0.207506667
0.1,0.1,0.1,equal,49,49,0.18047,0.090909091,0.114166974,-0.009090909,0.014166974,0.19408,0.175933333
0.1,0.1,0.1,modUnequal,49,49,0.18047,-0.618224666,0.030377336,-0.718224666,-0.069622664,0.19408,0.175933333
0.1,0.1,0.1,highUnequal,49,49,0.18047,-1.234273319,-0.06388018,-1.334273319,-0.16388018,0.19408,0.175933333
0.1,0.1,0.1,equal,49,49,0.21142,0.094046265,0.112201125,-0.005953735,0.012201125,0.22836,0.205773333
0.1,0.1,0.1,modUnequal,49,49,0.21142,-0.621860149,-0.005976747,-0.721860149,-0.105976747,0.22836,0.205773333
0.1,0.1,0.1,highUnequal,49,49,0.21142,-1.169845595,-0.080584988,-1.269845595,-0.180584988,0.22836,0.205773333
0.1,0.1,0.1,equal,47,47,0.17723,0.078458468,0.084771001,-0.021541532,-0.015228999,0.18636,0.174186667
0.1,0.1,0.1,modUnequal,47,47,0.17723,-0.679820879,-0.03077723,-0.779820879,-0.13077723,0.18636,0.174186667
0.1,0.1,0.1,highUnequal,47,47,0.17723,-1.442816443,-0.203036781,-1.542816443,-0.303036781,0.18636,0.174186667
0.1,0.1,0.1,equal,45,45,0.18021,0.121304348,0.140252317,0.021304348,0.040252317,0.19208,0.176253333
0.1,0.1,0.1,modUnequal,45,45,0.18021,-0.644426363,0.015800995,-0.744426363,-0.084199005,0.19208,0.176253333
0.1,0.1,0.1,highUnequal,45,45,0.18021,-1.315005727,-0.127873557,-1.415005727,-0.227873557,0.19208,0.176253333
0.1,0.1,0.1,equal,48,48,0.19051,0.082657562,0.092026687,-0.017342438,-0.007973313,0.20364,0.186133333
0.1,0.1,0.1,modUnequal,48,48,0.19051,-0.688400105,-0.023048142,-0.788400105,-0.123048142,0.20364,0.186133333
0.1,0.1,0.1,highUnequal,48,48,0.19051,-1.288959886,-0.117551646,-1.388959886,-0.217551646,0.20364,0.186133333
0.1,0.1,0.1,equal,46,46,0.18019,0.094484629,0.098891355,-0.005515371,-0.001108645,0.19172,0.176346667
0.1,0.1,0.1,modUnequal,46,46,0.18019,-0.680369128,-0.041278731,-0.780369128,-0.141278731,0.19172,0.176346667
0.1,0.1,0.1,highUnequal,46,46,0.18019,-1.367612293,-0.183980723,-1.467612293,-0.283980723,0.19172,0.176346667
0.1,0.1,0.1,equal,47,47,0.18579,0.068524971,0.085752077,-0.031475029,-0.014247923,0.1954,0.182586667
0.1,0.1,0.1,modUnequal,47,47,0.18579,-0.734522844,-0.051339883,-0.834522844,-0.151339883,0.1954,0.182586667
0.1,0.1,0.1,highUnequal,47,47,0.18579,-1.292247231,-0.072100027,-1.392247231,-0.172100027,0.1954,0.182586667
0.1,0.1,0.1,equal,48,48,0.22033,0.126144928,0.157638284,0.026144928,0.057638284,0.24012,0.213733333
0.1,0.1,0.1,modUnequal,48,48,0.22033,-0.618771478,0.024076269,-0.718771478,-0.075923731,0.24012,0.213733333
0.1,0.1,0.1,highUnequal,48,48,0.22033,-1.313382443,-0.13981266,-1.413382443,-0.23981266,0.24012,0.213733333
0.1,0.1,0.1,equal,46,46,0.17923,0.106405112,0.12561703,0.006405112,0.02561703,0.19196,0.174986667
0.1,0.1,0.1,modUnequal,46,46,0.17923,-0.736857308,-0.085036085,-0.836857308,-0.185036085,0.19196,0.174986667
0.1,0.1,0.1,highUnequal,46,46,0.17923,-1.432443366,-0.175778247,-1.532443366,-0.275778247,0.19196,0.174986667
0.1,0.1,0.1,equal,49,49,0.20113,0.115177752,0.12502735,0.015177752,0.02502735,0.21724,0.19576
0.1,0.1,0.1,modUnequal,49,49,0.20113,-0.633963178,-0.00108519,-0.733963178,-0.10108519,0.21724,0.19576
0.1,0.1,0.1,highUnequal,49,49,0.20113,-1.212926509,-0.102199731,-1.312926509,-0.202199731,0.21724,0.19576
0.1,0.1,0.1,equal,48,48,0.21578,0.09301175,0.119185145,-0.00698825,0.019185145,0.23388,0.209746667
0.1,0.1,0.1,modUnequal,48,48,0.21578,-0.637195803,0.01652549,-0.737195803,-0.08347451,0.23388,0.209746667
0.1,0.1,0.1,highUnequal,48,48,0.21578,-1.172740741,-0.057899533,-1.272740741,-0.157899533,0.23388,0.209746667
0.1,0.1,0.1,equal,48,48,0.19663,0.113069016,0.119321342,0.013069016,0.019321342,0.20968,0.19228
0.1,0.1,0.1,modUnequal,48,48,0.19663,-0.632031442,0.021301216,-0.732031442,-0.078698784,0.20968,0.19228
0.1,0.1,0.1,highUnequal,48,48,0.19663,-1.17124183,-0.063972446,-1.27124183,-0.163972446,0.20968,0.19228
0.1,0.1,0.1,equal,46,46,0.19899,0.102921647,0.117989495,0.002921647,0.017989495,0.21304,0.194306667
0.1,0.1,0.1,modUnequal,46,46,0.19899,-0.637575758,0.016219261,-0.737575758,-0.083780739,0.21304,0.194306667
0.1,0.1,0.1,highUnequal,46,46,0.19899,-1.265258216,-0.116167966,-1.365258216,-0.216167966,0.21304,0.194306667
0.1,0.1,0.1,equal,47,47,0.18004,0.108437314,0.132025898,0.008437314,0.032025898,0.19712,0.174346667
0.1,0.1,0.1,modUnequal,47,47,0.18004,-0.626558266,0.010825977,-0.726558266,-0.089174023,0.19712,0.174346667
0.1,0.1,0.1,highUnequal,47,47,0.18004,-1.348200313,-0.109487371,-1.448200313,-0.209487371,0.19712,0.174346667
0.1,0.1,0.1,equal,45,45,0.22132,0.131548447,0.151439749,0.031548447,0.051439749,0.24424,0.21368
0.1,0.1,0.1,modUnequal,45,45,0.22132,-0.65298919,0.00145854,-0.75298919,-0.09854146,0.24424,0.21368
0.1,0.1,0.1,highUnequal,45,45,0.22132,-1.244085055,-0.074139808,-1.344085055,-0.174139808,0.24424,0.21368
0.1,0.1,0.1,equal,45,45,0.18718,0.100071378,0.129600005,7.14E-05,0.029600005,0.20276,0.181986667
0.1,0.1,0.1,modUnequal,45,45,0.18718,-0.606523955,0.045636461,-0.706523955,-0.054363539,0.20276,0.181986667
0.1,0.1,0.1,highUnequal,45,45,0.18718,-1.294032023,-0.08213799,-1.394032023,-0.18213799,0.20276,0.181986667
0.1,0.1,0.1,equal,48,48,0.19508,0.086992543,0.105625349,-0.013007457,0.005625349,0.21104,0.18976
0.1,0.1,0.1,modUnequal,48,48,0.19508,-0.63866171,-0.009385468,-0.73866171,-0.109385468,0.21104,0.18976
0.1,0.1,0.1,highUnequal,48,48,0.19508,-1.269824923,-0.086958414,-1.369824923,-0.186958414,0.21104,0.18976
0.1,0.1,0.1,equal,50,50,0.16831,0.106296122,0.126642508,0.006296122,0.026642508,0.18424,0.163
0.1,0.1,0.1,modUnequal,50,50,0.16831,-0.620267578,0.019875252,-0.720267578,-0.080124748,0.18424,0.163
0.1,0.1,0.1,highUnequal,50,50,0.16831,-1.226917058,-0.065581929,-1.326917058,-0.165581929,0.18424,0.163
0.1,0.1,0.1,equal,47,47,0.20572,0.0788854,0.103941744,-0.0211146,0.003941744,0.21856,0.20144
0.1,0.1,0.1,modUnequal,47,47,0.20572,-0.651653765,0.003947189,-0.751653765,-0.096052811,0.21856,0.20144
0.1,0.1,0.1,highUnequal,47,47,0.20572,-1.261078998,-0.083466068,-1.361078998,-0.183466068,0.21856,0.20144
0.1,0.1,0.1,equal,49,49,0.19576,0.077925679,0.122734347,-0.022074321,0.022734347,0.21084,0.190733333
0.1,0.1,0.1,modUnequal,49,49,0.19576,-0.68953252,-0.011109279,-0.78953252,-0.111109279,0.21084,0.190733333
0.1,0.1,0.1,highUnequal,49,49,0.19576,-1.273504274,-0.092048401,-1.373504274,-0.192048401,0.21084,0.190733333
0.1,0.1,0.1,equal,48,48,0.19038,0.099317454,0.116310652,-0.000682546,0.016310652,0.2052,0.18544
0.1,0.1,0.1,modUnequal,48,48,0.19038,-0.657948718,0.009554613,-0.757948718,-0.090445387,0.2052,0.18544
0.1,0.1,0.1,highUnequal,48,48,0.19038,-1.280776014,-0.120996618,-1.380776014,-0.220996618,0.2052,0.18544
0.1,0.1,0.1,equal,51,51,0.20411,0.12278012,0.142814242,0.02278012,0.042814242,0.22092,0.198506667
0.1,0.1,0.1,modUnequal,51,51,0.20411,-0.615149377,0.052908771,-0.715149377,-0.047091229,0.22092,0.198506667
0.1,0.1,0.1,highUnequal,51,51,0.20411,-1.309451732,-0.103470882,-1.409451732,-0.203470882,0.22092,0.198506667
0.1,0.1,0.1,equal,44,44,0.17044,0.111685464,0.11345952,0.011685464,0.01345952,0.18572,0.165346667
0.1,0.1,0.1,modUnequal,44,44,0.17044,-0.562258953,0.046919859,-0.662258953,-0.053080141,0.18572,0.165346667
0.1,0.1,0.1,highUnequal,44,44,0.17044,-1.135969868,-0.004585159,-1.235969868,-0.104585159,0.18572,0.165346667
0.1,0.1,0.1,equal,47,47,0.21128,0.095666292,0.12355579,-0.004333708,0.02355579,0.23012,0.205
0.1,0.1,0.1,modUnequal,47,47,0.21128,-0.580659245,0.069200265,-0.680659245,-0.030799735,0.23012,0.205
0.1,0.1,0.1,highUnequal,47,47,0.21128,-1.311941252,-0.102695359,-1.411941252,-0.202695359,0.23012,0.205
0.1,0.1,0.1,equal,48,48,0.18567,0.103871982,0.119716823,0.003871982,0.019716823,0.20056,0.180706667
0.1,0.1,0.1,modUnequal,48,48,0.18567,-0.671196376,-0.005863383,-0.771196376,-0.105863383,0.20056,0.180706667
0.1,0.1,0.1,highUnequal,48,48,0.18567,-1.338553318,-0.143766987,-1.438553318,-0.243766987,0.20056,0.180706667
0.1,0.1,0.1,equal,48,48,0.19687,0.102333197,0.130157109,0.002333197,0.030157109,0.20988,0.192533333
0.1,0.1,0.1,modUnequal,48,48,0.19687,-0.591436865,0.033051019,-0.691436865,-0.066948981,0.20988,0.192533333
0.1,0.1,0.1,highUnequal,48,48,0.19687,-1.27962578,-0.121435005,-1.37962578,-0.221435005,0.20988,0.192533333
0.3,0.1,0.1,equal,55,55,0.19652,0.107935265,0.124662692,0.007935265,0.024662692,0.2132,0.19096
0.3,0.1,0.1,modUnequal,55,55,0.19652,-0.587688734,0.033088236,-0.687688734,-0.066911764,0.2132,0.19096
0.3,0.1,0.1,highUnequal,55,55,0.19652,-1.292085848,-0.137716226,-1.392085848,-0.237716226,0.2132,0.19096
0.3,0.1,0.1,equal,55,55,0.19878,0.103591339,0.1097025,0.003591339,0.0097025,0.21356,0.193853333
0.3,0.1,0.1,modUnequal,55,55,0.19878,-0.685930261,-0.04243524,-0.785930261,-0.14243524,0.21356,0.193853333
0.3,0.1,0.1,highUnequal,55,55,0.19878,-1.268372703,-0.159228644,-1.368372703,-0.259228644,0.21356,0.193853333
0.3,0.1,0.1,equal,55,55,0.17491,0.096378418,0.106800053,-0.003621582,0.006800053,0.1896,0.170013333
0.3,0.1,0.1,modUnequal,55,55,0.17491,-0.645934303,0.023194023,-0.745934303,-0.076805977,0.1896,0.170013333
0.3,0.1,0.1,highUnequal,55,55,0.17491,-1.402908805,-0.211241589,-1.502908805,-0.311241589,0.1896,0.170013333
0.3,0.1,0.1,equal,53,53,0.18261,0.08238884,0.091235045,-0.01761116,-0.008764955,0.19556,0.178293333
0.3,0.1,0.1,modUnequal,53,53,0.18261,-0.64453125,-0.003605503,-0.74453125,-0.103605503,0.19556,0.178293333
0.3,0.1,0.1,highUnequal,53,53,0.18261,-1.293028322,-0.134396491,-1.393028322,-0.234396491,0.19556,0.178293333
0.3,0.1,0.1,equal,54,54,0.18095,0.059931761,0.074039756,-0.040068239,-0.025960244,0.19036,0.177813333
0.3,0.1,0.1,modUnequal,54,54,0.18095,-0.720141151,-0.068915913,-0.820141151,-0.168915913,0.19036,0.177813333
0.3,0.1,0.1,highUnequal,54,54,0.18095,-1.259180036,-0.107611257,-1.359180036,-0.207611257,0.19036,0.177813333
0.3,0.1,0.1,equal,55,55,0.18939,0.078192754,0.095281615,-0.021807246,-0.004718385,0.2014,0.185386667
0.3,0.1,0.1,modUnequal,55,55,0.18939,-0.708138932,-0.032421535,-0.808138932,-0.132421535,0.2014,0.185386667
0.3,0.1,0.1,highUnequal,55,55,0.18939,-1.322057787,-0.125722109,-1.422057787,-0.225722109,0.2014,0.185386667
0.3,0.1,0.1,equal,53,53,0.15859,0.102538741,0.130531461,0.002538741,0.030531461,0.1722,0.154053333
0.3,0.1,0.1,modUnequal,53,53,0.15859,-0.669426556,-0.029890358,-0.769426556,-0.129890358,0.1722,0.154053333
0.3,0.1,0.1,highUnequal,53,53,0.15859,-1.24865758,-0.087957419,-1.34865758,-0.187957419,0.1722,0.154053333
0.3,0.1,0.1,equal,53,53,0.17913,0.109041017,0.122676549,0.009041017,0.022676549,0.19092,0.1752
0.3,0.1,0.1,modUnequal,53,53,0.17913,-0.634605193,0.040267982,-0.734605193,-0.059732018,0.19092,0.1752
0.3,0.1,0.1,highUnequal,53,53,0.17913,-1.416372895,-0.173642614,-1.516372895,-0.273642614,0.19092,0.1752
0.3,0.1,0.1,equal,55,55,0.22094,0.094091649,0.104081352,-0.005908351,0.004081352,0.23436,0.216466667
0.3,0.1,0.1,modUnequal,55,55,0.22094,-0.632914046,-0.01259771,-0.732914046,-0.11259771,0.23436,0.216466667
0.3,0.1,0.1,highUnequal,55,55,0.22094,-1.307851852,-0.149237893,-1.407851852,-0.249237893,0.23436,0.216466667
0.3,0.1,0.1,equal,54,54,0.20155,0.14521576,0.166491834,0.04521576,0.066491834,0.21916,0.19568
0.3,0.1,0.1,modUnequal,54,54,0.20155,-0.597475456,0.015623462,-0.697475456,-0.084376538,0.21916,0.19568
0.3,0.1,0.1,highUnequal,54,54,0.20155,-1.109259259,-0.032575612,-1.209259259,-0.132575612,0.21916,0.19568
0.3,0.1,0.1,equal,53,53,0.15479,0.075224293,0.082999538,-0.024775707,-0.017000462,0.16624,0.150973333
0.3,0.1,0.1,modUnequal,53,53,0.15479,-0.683945963,-0.016335773,-0.783945963,-0.116335773,0.16624,0.150973333
0.3,0.1,0.1,highUnequal,53,53,0.15479,-1.299442299,-0.104957721,-1.399442299,-0.204957721,0.16624,0.150973333
0.3,0.1,0.1,equal,53,53,0.19267,0.103303547,0.130270958,0.003303547,0.030270958,0.20892,0.187253333
0.3,0.1,0.1,modUnequal,53,53,0.19267,-0.654922539,-0.006131966,-0.754922539,-0.106131966,0.20892,0.187253333
0.3,0.1,0.1,highUnequal,53,53,0.19267,-1.252721088,-0.112871196,-1.352721088,-0.212871196,0.20892,0.187253333
0.3,0.1,0.1,equal,52,52,0.19973,0.122028326,0.141889215,0.022028326,0.041889215,0.21852,0.193466667
0.3,0.1,0.1,modUnequal,52,52,0.19973,-0.626376201,-0.007844862,-0.726376201,-0.107844862,0.21852,0.193466667
0.3,0.1,0.1,highUnequal,52,52,0.19973,-1.262300424,-0.116882894,-1.362300424,-0.216882894,0.21852,0.193466667
0.3,0.1,0.1,equal,54,54,0.18961,0.072415699,0.092450707,-0.027584301,-0.007549293,0.20208,0.185453333
0.3,0.1,0.1,modUnequal,54,54,0.18961,-0.711808212,-0.045534207,-0.811808212,-0.145534207,0.20208,0.185453333
0.3,0.1,0.1,highUnequal,54,54,0.18961,-1.313684936,-0.147364723,-1.413684936,-0.247364723,0.20208,0.185453333
0.3,0.1,0.1,equal,53,53,0.193,0.083299138,0.105782783,-0.016700862,0.005782783,0.20612,0.188626667
0.3,0.1,0.1,modUnequal,53,53,0.193,-0.637829912,-0.015332861,-0.737829912,-0.115332861,0.20612,0.188626667
0.3,0.1,0.1,highUnequal,53,53,0.193,-1.164728682,-0.084738053,-1.264728682,-0.184738053,0.20612,0.188626667
0.3,0.1,0.1,equal,50,50,0.20259,0.096019331,0.118145177,-0.003980669,0.018145177,0.22,0.196786667
0.3,0.1,0.1,modUnequal,50,50,0.20259,-0.707012488,-0.036117441,-0.807012488,-0.136117441,0.22,0.196786667
0.3,0.1,0.1,highUnequal,50,50,0.20259,-1.181706568,-0.029934906,-1.281706568,-0.129934906,0.22,0.196786667
0.3,0.1,0.1,equal,57,57,0.22019,0.100462963,0.120038584,0.000462963,0.020038584,0.239,0.21392
0.3,0.1,0.1,modUnequal,57,57,0.22019,-0.627303183,-0.003633738,-0.727303183,-0.103633738,0.239,0.21392
0.3,0.1,0.1,highUnequal,57,57,0.22019,-1.260616638,-0.158208646,-1.360616638,-0.258208646,0.239,0.21392
0.3,0.1,0.1,equal,51,51,0.16696,0.085778419,0.108112226,-0.014221581,0.008112226,0.18228,0.161853333
0.3,0.1,0.1,modUnequal,51,51,0.16696,-0.642754249,0.004391364,-0.742754249,-0.095608636,0.18228,0.161853333
0.3,0.1,0.1,highUnequal,51,51,0.16696,-1.320716321,-0.11899978,-1.420716321,-0.21899978,0.18228,0.161853333
0.3,0.1,0.1,equal,54,54,0.18625,0.114392679,0.12693143,0.014392679,0.02693143,0.20008,0.18164
0.3,0.1,0.1,modUnequal,54,54,0.18625,-0.547238372,0.064922798,-0.647238372,-0.035077202,0.20008,0.18164
0.3,0.1,0.1,highUnequal,54,54,0.18625,-1.183589744,-0.065172711,-1.283589744,-0.165172711,0.20008,0.18164
0.3,0.1,0.1,equal,55,55,0.17013,0.053517548,0.054401698,-0.046482452,-0.045598302,0.17948,0.167013333
0.3,0.1,0.1,modUnequal,55,55,0.17013,-0.679346295,-0.040508731,-0.779346295,-0.140508731,0.17948,0.167013333
0.3,0.1,0.1,highUnequal,55,55,0.17013,-1.334508421,-0.146685636,-1.434508421,-0.246685636,0.17948,0.167013333
0.3,0.1,0.1,equal,53,53,0.18365,0.07828825,0.102505198,-0.02171175,0.002505198,0.19692,0.179226667
0.3,0.1,0.1,modUnequal,53,53,0.18365,-0.646216769,-0.007914566,-0.746216769,-0.107914566,0.19692,0.179226667
0.3,0.1,0.1,highUnequal,53,53,0.18365,-1.254901961,-0.096033158,-1.354901961,-0.196033158,0.19692,0.179226667
0.3,0.1,0.1,equal,52,52,0.20604,0.103150788,0.131503349,0.003150788,0.031503349,0.22456,0.199866667
0.3,0.1,0.1,modUnequal,52,52,0.20604,-0.601473543,0.034337973,-0.701473543,-0.065662027,0.22456,0.199866667
0.3,0.1,0.1,highUnequal,52,52,0.20604,-1.259924386,-0.094549391,-1.359924386,-0.194549391,0.22456,0.199866667
0.3,0.1,0.1,equal,56,56,0.16574,0.100489036,0.115586039,0.000489036,0.015586039,0.18196,0.160333333
0.3,0.1,0.1,modUnequal,56,56,0.16574,-0.6356856,0.003919917,-0.7356856,-0.096080083,0.18196,0.160333333
0.3,0.1,0.1,highUnequal,56,56,0.16574,-1.517439294,-0.19565754,-1.617439294,-0.29565754,0.18196,0.160333333
0.3,0.1,0.1,equal,53,53,0.21582,0.083363494,0.098681337,-0.016636506,-0.001318663,0.23008,0.211066667
0.3,0.1,0.1,modUnequal,53,53,0.21582,-0.66622807,-0.028252365,-0.76622807,-0.128252365,0.23008,0.211066667
0.3,0.1,0.1,highUnequal,53,53,0.21582,-1.231424376,-0.095994905,-1.331424376,-0.195994905,0.23008,0.211066667
0.3,0.1,0.1,equal,58,58,0.23456,0.079991234,0.094705585,-0.020008766,-0.005294415,0.25644,0.227266667
0.3,0.1,0.1,modUnequal,58,58,0.23456,-0.736145575,-0.092032835,-0.836145575,-0.192032835,0.25644,0.227266667
0.3,0.1,0.1,highUnequal,58,58,0.23456,-1.324473976,-0.181739654,-1.424473976,-0.281739654,0.25644,0.227266667
0.3,0.1,0.1,equal,52,52,0.17052,0.110295242,0.12771807,0.010295242,0.02771807,0.18748,0.164866667
0.3,0.1,0.1,modUnequal,52,52,0.17052,-0.537404177,0.068260487,-0.637404177,-0.031739513,0.18748,0.164866667
0.3,0.1,0.1,highUnequal,52,52,0.17052,-1.111837328,-0.03230029,-1.211837328,-0.13230029,0.18748,0.164866667
0.3,0.1,0.1,equal,54,54,0.21806,0.100672698,0.140619439,0.000672698,0.040619439,0.2372,0.21168
0.3,0.1,0.1,modUnequal,54,54,0.21806,-0.691535777,-0.035089397,-0.791535777,-0.135089397,0.2372,0.21168
0.3,0.1,0.1,highUnequal,54,54,0.21806,-1.269242025,-0.111921451,-1.369242025,-0.211921451,0.2372,0.21168
0.3,0.1,0.1,equal,55,55,0.20143,0.078545549,0.09027381,-0.021454451,-0.00972619,0.21816,0.195853333
0.3,0.1,0.1,modUnequal,55,55,0.20143,-0.737676916,-0.071426824,-0.837676916,-0.171426824,0.21816,0.195853333
0.3,0.1,0.1,highUnequal,55,55,0.20143,-1.191751308,-0.087966828,-1.291751308,-0.187966828,0.21816,0.195853333
0.3,0.1,0.1,equal,52,52,0.18849,0.076869028,0.081657915,-0.023130972,-0.018342085,0.20304,0.18364
0.3,0.1,0.1,modUnequal,52,52,0.18849,-0.714695902,-0.046778223,-0.814695902,-0.146778223,0.20304,0.18364
0.3,0.1,0.1,highUnequal,52,52,0.18849,-1.324486907,-0.146305074,-1.424486907,-0.246305074,0.20304,0.18364
0.3,0.1,0.1,equal,52,52,0.16205,0.125750395,0.148539977,0.025750395,0.048539977,0.17664,0.157186667
0.3,0.1,0.1,modUnequal,52,52,0.16205,-0.571266326,0.037769181,-0.671266326,-0.062230819,0.17664,0.157186667
0.3,0.1,0.1,highUnequal,52,52,0.16205,-1.206539075,-0.067139411,-1.306539075,-0.167139411,0.17664,0.157186667
0.3,0.1,0.1,equal,55,55,0.16997,0.064784314,0.094717894,-0.035215686,-0.005282106,0.1814,0.16616
0.3,0.1,0.1,modUnequal,55,55,0.16997,-0.764949674,-0.083681801,-0.864949674,-0.183681801,0.1814,0.16616
0.3,0.1,0.1,highUnequal,55,55,0.16997,-1.332550861,-0.142479961,-1.432550861,-0.242479961,0.1814,0.16616
0.3,0.1,0.1,equal,55,55,0.19589,0.130322913,0.153637435,0.030322913,0.053637435,0.21448,0.189693333
0.3,0.1,0.1,modUnequal,55,55,0.19589,-0.634034324,0.006693731,-0.734034324,-0.093306269,0.21448,0.189693333
0.3,0.1,0.1,highUnequal,55,55,0.19589,-1.183462532,-0.07044588,-1.283462532,-0.17044588,0.21448,0.189693333
0.3,0.1,0.1,equal,52,52,0.17679,0.121722846,0.13439238,0.021722846,0.03439238,0.19192,0.171746667
0.3,0.1,0.1,modUnequal,52,52,0.17679,-0.686583679,-0.04376714,-0.786583679,-0.14376714,0.19192,0.171746667
0.3,0.1,0.1,highUnequal,52,52,0.17679,-1.204266088,-0.072353647,-1.304266088,-0.172353647,0.19192,0.171746667
0.3,0.1,0.1,equal,56,56,0.18865,0.100426469,0.118418706,0.000426469,0.018418706,0.20536,0.18308
0.3,0.1,0.1,modUnequal,56,56,0.18865,-0.607423795,0.015145308,-0.707423795,-0.084854692,0.20536,0.18308
0.3,0.1,0.1,highUnequal,56,56,0.18865,-1.139025188,-0.053320988,-1.239025188,-0.153320988,0.20536,0.18308
0.3,0.1,0.1,equal,55,55,0.17744,0.125992063,0.147808525,0.025992063,0.047808525,0.19048,0.173093333
0.3,0.1,0.1,modUnequal,55,55,0.17744,-0.564434297,0.044471229,-0.664434297,-0.055528771,0.19048,0.173093333
0.3,0.1,0.1,highUnequal,55,55,0.17744,-1.177612994,-0.075917897,-1.277612994,-0.175917897,0.19048,0.173093333
0.3,0.1,0.1,equal,53,53,0.1786,0.085710042,0.103311045,-0.014289958,0.003311045,0.19404,0.173453333
0.3,0.1,0.1,modUnequal,53,53,0.1786,-0.694192128,-0.032161517,-0.794192128,-0.132161517,0.19404,0.173453333
0.3,0.1,0.1,highUnequal,53,53,0.1786,-1.300074738,-0.116853516,-1.400074738,-0.216853516,0.19404,0.173453333
0.3,0.1,0.1,equal,52,52,0.14656,0.086234601,0.101599949,-0.013765399,0.001599949,0.15652,0.14324
0.3,0.1,0.1,modUnequal,52,52,0.14656,-0.662768031,0.002898384,-0.762768031,-0.097101616,0.15652,0.14324
0.3,0.1,0.1,highUnequal,52,52,0.14656,-1.259602649,-0.093120412,-1.359602649,-0.193120412,0.15652,0.14324
0.3,0.1,0.1,equal,55,55,0.18483,0.057824623,0.064421805,-0.042175377,-0.035578195,0.19632,0.181
0.3,0.1,0.1,modUnequal,55,55,0.18483,-0.651526815,-0.033275011,-0.751526815,-0.133275011,0.19632,0.181
0.3,0.1,0.1,highUnequal,55,55,0.18483,-1.267794221,-0.114783181,-1.367794221,-0.214783181,0.19632,0.181
0.3,0.1,0.1,equal,54,54,0.18723,0.091863517,0.109325391,-0.008136483,0.009325391,0.20076,0.18272
0.3,0.1,0.1,modUnequal,54,54,0.18723,-0.647619048,-0.024082756,-0.747619048,-0.124082756,0.20076,0.18272
0.3,0.1,0.1,highUnequal,54,54,0.18723,-1.306666667,-0.139170563,-1.406666667,-0.239170563,0.20076,0.18272
0.3,0.1,0.1,equal,55,55,0.18243,0.103580563,0.144698607,0.003580563,0.044698607,0.19636,0.177786667
0.3,0.1,0.1,modUnequal,55,55,0.18243,-0.649411765,-0.000921465,-0.749411765,-0.100921465,0.19636,0.177786667
0.3,0.1,0.1,highUnequal,55,55,0.18243,-1.213684211,-0.081954868,-1.313684211,-0.181954868,0.19636,0.177786667
0.3,0.1,0.1,equal,55,55,0.20408,0.103112111,0.124945056,0.003112111,0.024945056,0.2216,0.19824
