"","V1","X","Covid_infect_unvac","Covid_infect_vac","Covid_infect","Covid_propInfect_unvac","Covid_propInfect_vac","Covid_propInfect","Covid_cumInfect_unvac","Covid_cumInfect_vac","Covid_symptInfect_unvac","Covid_symptInfect_vac","Covid_symptInfect","Covid_propSymptInfect_unvac","Covid_propSymptInfect_vac","Covid_propSymptInfect","NonCovid_symptInfect_unvac","NonCovid_symptInfect_vac","NonCovid_symptInfect","NonCovid_propSymptInfect_unvac","NonCovid_propSymptInfect_vac","NonCovid_propSymptInfect","CoInfect_unvac","CoInfect_vac","Sympt_coInfect_unvac","Sympt_coInfect_vac","NeverInfect_unvac","NeverInfect_vac","Covid_cumSymptInfect_unvac","Covid_cumSymptInfect_vac","Covid_cumSymptInfect","Covid_cumPropSymptInfect_unvac","Covid_cumPropSymptInfect_vac","Covid_cumPropSymptInfect","NonCovid_cumSymptInfect_covidSusc_unvac","NonCovid_cumSymptInfect_covidSusc_vac","NonCovid_cumSymptInfect_unvac","NonCovid_cumSymptInfect_vac","NonCovid_cumSymptInfect","NonCovid_cumPropSymptInfect_unvac","NonCovid_cumPropSymptInfect_vac","NonCovid_cumPropSymptInfect","Covid_cumSymptExpInfect_tested_unvac","Covid_cumSymptExpInfect_tested_vac","Covid_cumSymptExpInfect_tested","Covid_cumPropSymptExpInfect_tested_unvac","Covid_cumPropSymptExpInfect_tested_vac","Covid_cumPropSymptExpInfect_tested","NonCovid_cumSymptInfect_tested_unvac","NonCovid_cumSymptInfect_tested_vac","NonCovid_cumSymptInfect_tested","NonCovid_cumPropSymptInfect_tested_unvac","NonCovid_cumPropSymptInfect_tested_vac","NonCovid_cumPropSymptInfect_tested","EverTested_unvac","EverTested_vac","CumNum_falsePos_unvac","CumNum_falsePos_vac","CumProp_falsePos_unvac","CumProp_falsePos_vac","CumNum_falseNeg_unvac","CumNum_falseNeg_vac","CumProp_falseNeg_unvac","CumProp_falseNeg_vac","CumNum_misclass_unvac","CumNum_misclass_vac","CumProp_misclass_unvac","CumProp_misclass_vac","VE_symptRR","VE_symptOR","VE_symptSuscOR","VE_symptRR_observed","VE_symptOR_observed","Label_veSusc","Label_veInfect","Label_veJoint","t","TestedStarted_bin","Label_testingDiff","VE_symptRR_degUnder_highChange_trueVeff","VE_symptOR_degUnder_highChange_trueVeff","VE_symptRR_degUnder_highChange_targEst","VE_symptOR_degUnder_highChange_targEst","VE_symptRR_degUnder_peak_trueVeff","VE_symptOR_degUnder_peak_trueVeff","VE_symptRR_degUnder_peak_targEst","VE_symptOR_degUnder_peak_targEst","Covid_cumPropSymptInfect_highChange","Covid_cumPropSymptInfect_peak","Covid_cumPropSymptInfect_final","t_highChange","t_peak","VE_susc","VE_infect","Covid_probTrans","Epi_simNum","Seed_num","Avg_numContacts"
"49",49,49,10455,27878,38333,0.4182,0.371706666666667,0.38333,12784,34115,4033,10717,14750,0.16132,0.142893333333333,0.1475,3809,11391,15200,0.15236,0.15188,0.152,1644,4239,620,1587,4811,15762,5522,14806,20328,0.22088,0.197413333333333,0.20328,7404,25114,11909,36901,48810,0.47636,0.492013333333333,0.4881,2601,6926,9527,0.10404,0.0923466666666667,0.09527,6669,20697,27366,0.26676,0.27596,0.27366,9270,27623,464,1155,0.0500539374325782,0.0418129819353437,23,61,0.00248112189859763,0.00220830467364153,487,1216,0.0525350593311758,0.0440212866089853,0.106241699867198,0.134676491454307,0.209518222403846,0.112392669486095,0.141983869082877,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",48,TRUE,"equal",-0.012392669486095,-0.041983869082877,-0.00615096961889716,-0.00730737762857003,-0.0234031841923101,-0.0868625137290794,-0.00922642331299195,-0.00382437347613118,0.20328,0.38045,0.573,48,55,0.1,0.2,0.1,1,355862870,6.00502
"200",200,200,10455,27878,38333,0.4182,0.371706666666667,0.38333,12784,34115,4033,10717,14750,0.16132,0.142893333333333,0.1475,3809,11391,15200,0.15236,0.15188,0.152,1644,4239,620,1587,4811,15762,5522,14806,20328,0.22088,0.197413333333333,0.20328,7404,25114,11909,36901,48810,0.47636,0.492013333333333,0.4881,1349,6926,8275,0.05396,0.0923466666666667,0.08275,4271,20697,24968,0.17084,0.27596,0.24968,5620,27623,204,1155,0.0362989323843416,0.0418129819353437,27,61,0.00480427046263345,0.00220830467364153,231,1216,0.0411032028469751,0.0440212866089853,0.106241699867198,0.134676491454307,0.209518222403846,-0.711391153941191,-0.0594798693263991,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",48,TRUE,"modUnequal",0.811391153941191,0.159479869326399,0.817632853808389,0.194156360780706,0.705578607653296,0.127957174501417,0.719755368532614,0.210995314754365,0.20328,0.38045,0.573,48,55,0.1,0.2,0.1,1,355862870,6.00502
"351",351,351,10455,27878,38333,0.4182,0.371706666666667,0.38333,12784,34115,4033,10717,14750,0.16132,0.142893333333333,0.1475,3809,11391,15200,0.15236,0.15188,0.152,1644,4239,620,1587,4811,15762,5522,14806,20328,0.22088,0.197413333333333,0.20328,7404,25114,11909,36901,48810,0.47636,0.492013333333333,0.4881,1015,6926,7941,0.0406,0.0923466666666667,0.07941,3283,20697,23980,0.13132,0.27596,0.2398,4298,27623,183,1155,0.042577943229409,0.0418129819353437,23,61,0.00535132619823174,0.00220830467364153,206,1216,0.0479292694276408,0.0440212866089853,0.106241699867198,0.134676491454307,0.209518222403846,-1.27454844006568,-0.0823804216169925,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",48,TRUE,"highUnequal",1.37454844006568,0.182380421616993,1.38079013993288,0.217056913071299,1.29335537710597,0.223279185758244,1.30753213798529,0.306317326011192,0.20328,0.38045,0.573,48,55,0.1,0.2,0.1,1,355862870,6.00502
"506",53,53,9711,26259,35970,0.38844,0.35012,0.3597,11850,32142,3732,9986,13718,0.14928,0.133146666666667,0.13718,3771,11429,15200,0.15084,0.152386666666667,0.152,1431,4028,560,1494,4634,15493,5111,13815,18926,0.20444,0.1842,0.18926,8512,27359,12820,39089,51909,0.5128,0.521186666666667,0.51909,2352,6506,8858,0.09408,0.0867466666666667,0.08858,7299,22262,29561,0.29196,0.296826666666667,0.29561,9651,28768,382,1140,0.0395813905294788,0.0396273637374861,23,76,0.00238317272821469,0.00264182424916574,405,1216,0.0419645632576935,0.0422691879866518,0.0990021522207005,0.113500544255625,0.159037938488534,0.0779478458049886,0.0930654918512189,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",52,TRUE,"equal",0.0220521541950114,0.00693450814878108,0.0210543064157119,0.0204350524044065,0.0117849284928492,-0.0231582159483471,0.0086119499872197,0.016855473011967,0.18926,0.36242,0.57343,52,59,0.1,0.2,0.1,10,182265034,6.00462
"657",204,204,9711,26259,35970,0.38844,0.35012,0.3597,11850,32142,3732,9986,13718,0.14928,0.133146666666667,0.13718,3771,11429,15200,0.15084,0.152386666666667,0.152,1431,4028,560,1494,4634,15493,5111,13815,18926,0.20444,0.1842,0.18926,8512,27359,12820,39089,51909,0.5128,0.521186666666667,0.51909,1280,6506,7786,0.0512,0.0867466666666667,0.07786,4639,22262,26901,0.18556,0.296826666666667,0.26901,5919,28768,197,1140,0.0332826490961311,0.0396273637374861,23,76,0.00388579151883764,0.00264182424916574,220,1216,0.0371684406149687,0.0422691879866518,0.0990021522207005,0.113500544255625,0.159037938488534,-0.694270833333333,-0.0591666151962986,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",52,TRUE,"modUnequal",0.794270833333333,0.159166615196299,0.793272985554034,0.172667159451924,0.725122549019608,0.157565583644732,0.721949570513978,0.197579272605046,0.18926,0.36242,0.57343,52,59,0.1,0.2,0.1,10,182265034,6.00462
"808",355,355,9711,26259,35970,0.38844,0.35012,0.3597,11850,32142,3732,9986,13718,0.14928,0.133146666666667,0.13718,3771,11429,15200,0.15084,0.152386666666667,0.152,1431,4028,560,1494,4634,15493,5111,13815,18926,0.20444,0.1842,0.18926,8512,27359,12820,39089,51909,0.5128,0.521186666666667,0.51909,921,6506,7427,0.03684,0.0867466666666667,0.07427,3689,22262,25951,0.14756,0.296826666666667,0.25951,4610,28768,147,1140,0.0318872017353579,0.0396273637374861,21,76,0.00455531453362256,0.00264182424916574,168,1216,0.0364425162689805,0.0422691879866518,0.0990021522207005,0.113500544255625,0.159037938488534,-1.35468693449149,-0.170574086066722,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",52,TRUE,"highUnequal",1.45468693449149,0.270574086066722,1.4536890867122,0.284074630322348,1.41795140709666,0.35921517686447,1.41477842859103,0.399228865824784,0.18926,0.36242,0.57343,52,59,0.1,0.2,0.1,10,182265034,6.00462
"960",54,54,10257,27793,38050,0.41028,0.370573333333333,0.3805,12625,34061,3934,10781,14715,0.15736,0.143746666666667,0.14715,3859,11341,15200,0.15436,0.151213333333333,0.152,1543,4207,577,1631,4373,14719,5495,14862,20357,0.2198,0.19816,0.20357,7999,26213,12548,38696,51244,0.50192,0.515946666666667,0.51244,2578,7107,9685,0.10312,0.09476,0.09685,7249,22038,29287,0.28996,0.29384,0.29287,9827,29145,450,1210,0.0457922051490791,0.0415165551552582,32,78,0.00325633458837896,0.00267627380339681,482,1288,0.049048539737458,0.044192828958655,0.0984531392174703,0.122962837830847,0.174668293663512,0.0810705973622964,0.0932045685106571,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",53,TRUE,"equal",0.0189294026377036,0.00679543148934295,0.017382541855174,0.02975826932019,0.0209376241557409,-0.0144294996022811,0.0211686762563624,0.0477256048018081,0.20357,0.37892,0.5717,53,60,0.1,0.2,0.1,100,912133022,6.00518
"1111",205,205,10257,27793,38050,0.41028,0.370573333333333,0.3805,12625,34061,3934,10781,14715,0.15736,0.143746666666667,0.14715,3859,11341,15200,0.15436,0.151213333333333,0.152,1543,4207,577,1631,4373,14719,5495,14862,20357,0.2198,0.19816,0.20357,7999,26213,12548,38696,51244,0.50192,0.515946666666667,0.51244,1398,7107,8505,0.05592,0.09476,0.08505,4579,22038,26617,0.18316,0.29384,0.26617,5977,29145,234,1210,0.0391500752886063,0.0415165551552582,27,78,0.00451731637945458,0.00267627380339681,261,1288,0.0436673916680609,0.044192828958655,0.0984531392174703,0.122962837830847,0.174668293663512,-0.694563662374821,-0.0562764783575151,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",53,TRUE,"modUnequal",0.794563662374821,0.156276478357515,0.793016801592292,0.179239316188362,0.743971631205674,0.158117211073867,0.744202683306295,0.220272315477956,0.20357,0.37892,0.5717,53,60,0.1,0.2,0.1,100,912133022,6.00518
"1262",356,356,10257,27793,38050,0.41028,0.370573333333333,0.3805,12625,34061,3934,10781,14715,0.15736,0.143746666666667,0.14715,3859,11341,15200,0.15436,0.151213333333333,0.152,1543,4207,577,1631,4373,14719,5495,14862,20357,0.2198,0.19816,0.20357,7999,26213,12548,38696,51244,0.50192,0.515946666666667,0.51244,1019,7107,8126,0.04076,0.09476,0.08126,3653,22038,25691,0.14612,0.29384,0.25691,4672,29145,162,1210,0.0346746575342466,0.0415165551552582,31,78,0.00663527397260274,0.00267627380339681,193,1288,0.0413099315068493,0.044192828958655,0.0984531392174703,0.122962837830847,0.174668293663512,-1.32482826300294,-0.156084623570617,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",53,TRUE,"highUnequal",1.42482826300294,0.256084623570617,1.42328140222041,0.279047461401464,1.31818181818182,0.285892184622151,1.31841287028244,0.34804728902624,0.20357,0.37892,0.5717,53,60,0.1,0.2,0.1,100,912133022,6.00518
"1411",52,52,10875,29488,40363,0.435,0.393173333333333,0.40363,13598,36612,4330,11428,15758,0.1732,0.152373333333333,0.15758,3775,11425,15200,0.151,0.152333333333333,0.152,1668,4457,677,1789,4096,14214,6136,16108,22244,0.24544,0.214773333333333,0.22244,7301,24169,11980,36990,48970,0.4792,0.4932,0.4897,2874,7747,10621,0.11496,0.103293333333333,0.10621,6892,21082,27974,0.27568,0.281093333333333,0.27974,9766,28829,459,1258,0.046999795207864,0.043636615907593,37,98,0.0037886545156666,0.00339935481633078,496,1356,0.0507884497235306,0.0470359707239238,0.124945675793133,0.149785011841179,0.206987675820142,0.1014845743447,0.118788305623328,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",51,TRUE,"equal",-0.00148457434469959,-0.0187883056233283,0.0234611014484337,0.0309967062178508,0.0102081268582756,-0.0255029813416755,0.0161170393042904,0.027819212143926,0.22244,0.37515,0.57292,51,57,0.1,0.2,0.1,11,510004107,6.00512
"1562",203,203,10875,29488,40363,0.435,0.393173333333333,0.40363,13598,36612,4330,11428,15758,0.1732,0.152373333333333,0.15758,3775,11425,15200,0.151,0.152333333333333,0.152,1668,4457,677,1789,4096,14214,6136,16108,22244,0.24544,0.214773333333333,0.22244,7301,24169,11980,36990,48970,0.4792,0.4932,0.4897,1559,7747,9306,0.06236,0.103293333333333,0.09306,4295,21082,25377,0.1718,0.281093333333333,0.25377,5854,28829,255,1258,0.0435599590023915,0.043636615907593,30,98,0.00512470105910489,0.00339935481633078,285,1356,0.0486846600614964,0.0470359707239238,0.124945675793133,0.149785011841179,0.206987675820142,-0.656403677571093,-0.0123689111803211,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",51,TRUE,"modUnequal",0.756403677571093,0.112368911180321,0.781349353364226,0.1621539230215,0.718040873854828,0.111181078569715,0.723949786300842,0.164503272055316,0.22244,0.37515,0.57292,51,57,0.1,0.2,0.1,11,510004107,6.00512
"1713",354,354,10875,29488,40363,0.435,0.393173333333333,0.40363,13598,36612,4330,11428,15758,0.1732,0.152373333333333,0.15758,3775,11425,15200,0.151,0.152333333333333,0.152,1668,4457,677,1789,4096,14214,6136,16108,22244,0.24544,0.214773333333333,0.22244,7301,24169,11980,36990,48970,0.4792,0.4932,0.4897,1159,7747,8906,0.04636,0.103293333333333,0.08906,3522,21082,24604,0.14088,0.281093333333333,0.24604,4681,28829,167,1258,0.0356761375774407,0.043636615907593,25,98,0.00534073915829951,0.00339935481633078,192,1356,0.0410168767357402,0.0470359707239238,0.124945675793133,0.149785011841179,0.206987675820142,-1.2280701754386,-0.116677235256817,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",51,TRUE,"highUnequal",1.3280701754386,0.216677235256817,1.35301585123173,0.266462247097996,1.27940199335548,0.263501391128125,1.2853109058015,0.316823584613727,0.22244,0.37515,0.57292,51,57,0.1,0.2,0.1,11,510004107,6.00512
"1863",51,51,9814,26666,36480,0.39256,0.355546666666667,0.3648,11959,32346,3747,9929,13676,0.14988,0.132386666666667,0.13676,3861,11339,15200,0.15444,0.151186666666667,0.152,1518,3948,562,1463,4882,15893,5153,13567,18720,0.20612,0.180893333333333,0.1872,8157,26753,12477,38466,50943,0.49908,0.51288,0.50943,2411,6332,8743,0.09644,0.0844266666666667,0.08743,7058,21493,28551,0.28232,0.286573333333333,0.28551,9469,27825,454,1124,0.0479459288203612,0.0403953279424978,29,78,0.00306262540923012,0.00280323450134771,483,1202,0.0510085542295913,0.0431985624438455,0.122388252797723,0.146002045714958,0.19724752118316,0.124567952440205,0.137561151303629,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",50,TRUE,"equal",-0.0245679524402046,-0.0375611513036289,-0.00217969964248155,0.00844089441132889,-0.0178294573643411,-0.0563320598091739,-0.00564220958387296,0.0132046847742698,0.1872,0.36312,0.57077,50,57,0.1,0.2,0.1,12,935563784,6.00478
"2014",202,202,9814,26666,36480,0.39256,0.355546666666667,0.3648,11959,32346,3747,9929,13676,0.14988,0.132386666666667,0.13676,3861,11339,15200,0.15444,0.151186666666667,0.152,1518,3948,562,1463,4882,15893,5153,13567,18720,0.20612,0.180893333333333,0.1872,8157,26753,12477,38466,50943,0.49908,0.51288,0.50943,1320,6332,7652,0.0528,0.0844266666666667,0.07652,4368,21493,25861,0.17472,0.286573333333333,0.25861,5688,27825,220,1124,0.0386779184247539,0.0403953279424978,20,78,0.00351617440225035,0.00280323450134771,240,1202,0.0421940928270042,0.0431985624438455,0.122388252797723,0.146002045714958,0.19724752118316,-0.598989898989899,0.0251168456537647,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",50,TRUE,"modUnequal",0.698989898989899,0.0748831543462353,0.721378151787622,0.120885200061193,0.66188089270796,0.081246210141408,0.674068140488429,0.150782954724852,0.1872,0.36312,0.57077,50,57,0.1,0.2,0.1,12,935563784,6.00478
"2165",353,353,9814,26666,36480,0.39256,0.355546666666667,0.3648,11959,32346,3747,9929,13676,0.14988,0.132386666666667,0.13676,3861,11339,15200,0.15444,0.151186666666667,0.152,1518,3948,562,1463,4882,15893,5153,13567,18720,0.20612,0.180893333333333,0.1872,8157,26753,12477,38466,50943,0.49908,0.51288,0.50943,961,6332,7293,0.03844,0.0844266666666667,0.07293,3434,21493,24927,0.13736,0.286573333333333,0.24927,4395,27825,159,1124,0.0361774744027304,0.0403953279424978,24,78,0.00546075085324232,0.00280323450134771,183,1202,0.0416382252559727,0.0431985624438455,0.122388252797723,0.146002045714958,0.19724752118316,-1.19632327436698,-0.0527391416986283,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",50,TRUE,"highUnequal",1.29632327436698,0.152739141698628,1.3187115271647,0.198741187413586,1.26923586938505,0.222788751819402,1.28142311716552,0.292325496402845,0.1872,0.36312,0.57077,50,57,0.1,0.2,0.1,12,935563784,6.00478
"2315",50,50,9847,26270,36117,0.39388,0.350266666666667,0.36117,11977,32050,3710,10049,13759,0.1484,0.133986666666667,0.13759,3800,11400,15200,0.152,0.152,0.152,1483,3971,538,1531,4946,16209,5099,13835,18934,0.20396,0.184466666666667,0.18934,8075,26733,12297,38068,50365,0.49188,0.507573333333333,0.50365,2391,6592,8983,0.09564,0.0878933333333333,0.08983,6951,21341,28292,0.27804,0.284546666666667,0.28292,9342,27933,388,1113,0.0415328623421109,0.0398453442165181,20,78,0.00214086919289231,0.00279239609064547,408,1191,0.0436737315350032,0.0426377403071636,0.095574295613519,0.123537652082545,0.180424468306494,0.0809981876481249,0.102012801978649,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",49,TRUE,"equal",0.0190018123518751,-0.00201280197864903,0.0145761079653941,0.021524850103896,0.000305188199389544,-0.0439652694853801,0.00770062162028262,0.0245916930508971,0.18934,0.36403,0.57433,49,56,0.1,0.2,0.1,13,905327509,6.0049
"2466",201,201,9847,26270,36117,0.39388,0.350266666666667,0.36117,11977,32050,3710,10049,13759,0.1484,0.133986666666667,0.13759,3800,11400,15200,0.152,0.152,0.152,1483,3971,538,1531,4946,16209,5099,13835,18934,0.20396,0.184466666666667,0.18934,8075,26733,12297,38068,50365,0.49188,0.507573333333333,0.50365,1285,6592,7877,0.0514,0.0878933333333333,0.07877,4293,21341,25634,0.17172,0.284546666666667,0.25634,5578,27933,219,1113,0.0392613840086052,0.0398453442165181,20,78,0.00358551452133381,0.00279239609064547,239,1191,0.042846898529939,0.0426377403071636,0.095574295613519,0.123537652082545,0.180424468306494,-0.709987029831388,-0.0319536552738129,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",49,TRUE,"modUnequal",0.809987029831388,0.131953655273813,0.805561325444907,0.155491307356358,0.713785557986871,0.0944232949710344,0.721180991407764,0.162980257507312,0.18934,0.36403,0.57433,49,56,0.1,0.2,0.1,13,905327509,6.0049
"2617",352,352,9847,26270,36117,0.39388,0.350266666666667,0.36117,11977,32050,3710,10049,13759,0.1484,0.133986666666667,0.13759,3800,11400,15200,0.152,0.152,0.152,1483,3971,538,1531,4946,16209,5099,13835,18934,0.20396,0.184466666666667,0.18934,8075,26733,12297,38068,50365,0.49188,0.507573333333333,0.50365,953,6592,7545,0.03812,0.0878933333333333,0.07545,3472,21341,24813,0.13888,0.284546666666667,0.24813,4425,27933,155,1113,0.0350282485875706,0.0398453442165181,18,78,0.00406779661016949,0.00279239609064547,173,1191,0.0390960451977401,0.0426377403071636,0.095574295613519,0.123537652082545,0.180424468306494,-1.3057012941588,-0.125354232695657,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",49,TRUE,"highUnequal",1.4057012941588,0.225354232695657,1.40127558977232,0.248891884778202,1.28518518518519,0.240067235938583,1.29258061860608,0.30862419847486,0.18934,0.36403,0.57433,49,56,0.1,0.2,0.1,13,905327509,6.0049
"2770",52,52,9584,25496,35080,0.38336,0.339946666666667,0.3508,11468,30923,3631,9554,13185,0.14524,0.127386666666667,0.13185,3823,11377,15200,0.15292,0.151693333333333,0.152,1469,3894,549,1520,5047,16304,4866,13062,17928,0.19464,0.17416,0.17928,8484,27764,12648,39060,51708,0.50592,0.5208,0.51708,2321,6129,8450,0.09284,0.08172,0.0845,7205,22283,29488,0.2882,0.297106666666667,0.29488,9526,28412,423,1071,0.0444047868990132,0.0376953399971843,39,73,0.00409405836657569,0.00256933689990145,462,1144,0.0484988452655889,0.0402646768970857,0.105219893136046,0.130785039046445,0.179731188593093,0.119775958638518,0.146163323877914,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",51,TRUE,"equal",-0.019775958638518,-0.0461633238779143,-0.0145560655024719,-0.0153782848314696,-0.0160171498048249,-0.0782149466024925,-0.00800933730482489,-0.00356704408969133,0.17928,0.37642,0.57117,51,59,0.1,0.2,0.1,14,11028972,6.00534
"2921",203,203,9584,25496,35080,0.38336,0.339946666666667,0.3508,11468,30923,3631,9554,13185,0.14524,0.127386666666667,0.13185,3823,11377,15200,0.15292,0.151693333333333,0.152,1469,3894,549,1520,5047,16304,4866,13062,17928,0.19464,0.17416,0.17928,8484,27764,12648,39060,51708,0.50592,0.5208,0.51708,1233,6129,7362,0.04932,0.08172,0.07362,4506,22283,26789,0.18024,0.297106666666667,0.26789,5739,28412,195,1071,0.0339780449555672,0.0376953399971843,22,73,0.00383342045652553,0.00256933689990145,217,1144,0.0378114654120927,0.0402646768970857,0.105219893136046,0.130785039046445,0.179731188593093,-0.656934306569343,-0.00518053925433626,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",51,TRUE,"modUnequal",0.756934306569343,0.105180539254336,0.762154199705389,0.135965578300781,0.712842965557501,0.121329215997005,0.720850778057501,0.195977118509806,0.17928,0.37642,0.57117,51,59,0.1,0.2,0.1,14,11028972,6.00534
"3072",354,354,9584,25496,35080,0.38336,0.339946666666667,0.3508,11468,30923,3631,9554,13185,0.14524,0.127386666666667,0.13185,3823,11377,15200,0.15292,0.151693333333333,0.152,1469,3894,549,1520,5047,16304,4866,13062,17928,0.19464,0.17416,0.17928,8484,27764,12648,39060,51708,0.50592,0.5208,0.51708,900,6129,7029,0.036,0.08172,0.07029,3559,22283,25842,0.14236,0.297106666666667,0.25842,4459,28412,141,1071,0.0316214397847051,0.0376953399971843,22,73,0.00493384166853555,0.00256933689990145,163,1144,0.0365552814532406,0.0402646768970857,0.105219893136046,0.130785039046445,0.179731188593093,-1.27,-0.0876807431674369,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",51,TRUE,"highUnequal",1.37,0.187680743167437,1.37521989313605,0.218465782213882,1.26283074996086,0.217500653233588,1.27083856246086,0.29214855574639,0.17928,0.37642,0.57117,51,59,0.1,0.2,0.1,14,11028972,6.00534
"3221",50,50,9813,26652,36465,0.39252,0.35536,0.36465,12028,32453,3722,10094,13816,0.14888,0.134586666666667,0.13816,3794,11406,15200,0.15176,0.15208,0.152,1475,4001,569,1504,4963,16155,5178,13848,19026,0.20712,0.18464,0.19026,8006,26385,12197,37887,50084,0.48788,0.50516,0.50084,2460,6514,8974,0.0984,0.0868533333333333,0.08974,6941,21178,28119,0.27764,0.282373333333333,0.28119,9401,27692,415,1089,0.0441442399744708,0.0393254369492994,22,67,0.0023401765769599,0.00241947132745919,437,1156,0.0464844165514307,0.0417449082767586,0.108536114329857,0.139030405137482,0.188509395261494,0.117344173441734,0.132139849068714,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",49,TRUE,"equal",-0.0173441734417344,-0.0321398490687144,-0.00880805911187732,0.00689055606876798,-0.00439338976219258,-0.0490477362245028,-0.00795902995668207,0.00375891210824675,0.19026,0.36632,0.57377,49,56,0.1,0.2,0.1,15,741033882,6.00494
"3372",201,201,9813,26652,36465,0.39252,0.35536,0.36465,12028,32453,3722,10094,13816,0.14888,0.134586666666667,0.13816,3794,11406,15200,0.15176,0.15208,0.152,1475,4001,569,1504,4963,16155,5178,13848,19026,0.20712,0.18464,0.19026,8006,26385,12197,37887,50084,0.48788,0.50516,0.50084,1355,6514,7869,0.0542,0.0868533333333333,0.07869,4285,21178,25463,0.1714,0.282373333333333,0.25463,5640,27692,222,1089,0.0393617021276596,0.0393254369492994,25,67,0.00443262411347518,0.00241947132745919,247,1156,0.0437943262411348,0.0417449082767586,0.108536114329857,0.139030405137482,0.188509395261494,-0.602460024600246,0.0273102457155462,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",49,TRUE,"modUnequal",0.702460024600246,0.0726897542844538,0.710996138930103,0.111720159421936,0.712481857764876,0.106604023118618,0.708916217570387,0.159410671451367,0.19026,0.36632,0.57377,49,56,0.1,0.2,0.1,15,741033882,6.00494
"3523",352,352,9813,26652,36465,0.39252,0.35536,0.36465,12028,32453,3722,10094,13816,0.14888,0.134586666666667,0.13816,3794,11406,15200,0.15176,0.15208,0.152,1475,4001,569,1504,4963,16155,5178,13848,19026,0.20712,0.18464,0.19026,8006,26385,12197,37887,50084,0.48788,0.50516,0.50084,963,6514,7477,0.03852,0.0868533333333333,0.07477,3463,21178,24641,0.13852,0.282373333333333,0.24641,4426,27692,156,1089,0.03524627202892,0.0393254369492994,24,67,0.00542250338906462,0.00241947132745919,180,1156,0.0406687754179846,0.0417449082767586,0.108536114329857,0.139030405137482,0.188509395261494,-1.25475943232953,-0.106086303828097,"VE Susc.= 0.1","VE Infect.= 0.2","VE Susc.= 0.1 VE Infect.= 0.2",49,TRUE,"highUnequal",1.35475943232953,0.206086303828097,1.36329554665938,0.24511670896558,1.30327218641547,0.272920454349966,1.29970654622098,0.325727102682716,0.19026,0.36632,0.57377,49,56,0.1,0.2,0.1,15,741033882,6.00494
